John Legere	1631000	3525983	8996	39037
Team Muriel DC	1316000	3110965	12190	61145
AFL-CIO	1222000	2710989	10618	36830
PhRMA	738561	1968143	11872	47321
Democrats for Education Reform DC	512000	1517948	5539	25473
We Are ALPA	511995	1263978	8159	23260
Respect Workers, Respect Voters	497997	1774886	5299	31392
Association of American Railroads	420045	1355165	4386	23018
Americans for Prosperity	417331	1696542	7320	45570
EDF Action	370998	904972	4451	19210
Coalition for Future Mobility	354423	1134085	5507	21927
Mendelson For Chairman	323185	1305427	4316	23478
Save Our Air Medical Resources	277000	720992	3816	15838
One Fair Wage DC	273994	900246	4743	20789
CARE Action	255408	529158	3805	13511
Equity Forward	255009	666007	2753	11602
Domestic Steel	250000	499997	3473	9930
Mayor Bowser's Maternal & Infant Health Summit	239000	999975	1539	7632
Ed Lazere for DC Council Chair	233000	714865	796	15455
Freedom Partners	223272	744708	602	3983
National Association of Home Builders	219006	497745	3588	11563
45Committee	213000	564995	4790	26355
Andria Thomas	211000	556995	1293	5759
Demand Justice	205727	515815	3121	13852
STOPP Coalition	200000	499999	1194	6321
Main Street Investors Coalition	186139	624247	2297	13493
Small Business & Entrepreneurship Council	181844	624210	1968	12583
Elissa Silverman for DC Council	177710	414396	276	2774
Karl Racine	167000	774937	1500	12237
NTK Network	164475	585361	2558	13300
The Beer Institute	156000	573977	2782	12247
Grow America's Infrastructure Now	138996	464944	1282	9980
Beto O'Rourke	126402	281129	2297	8109
Here for America	124887	443164	1181	7457
David Trone	124092	296196	2506	8809
Solar Rebate	117944	486723	1827	10208
Nuclear Energy Institute	107999	481944	690	6694
It's Time D.C.	102000	483954	2625	19299
Kim R. Ford for Congress	102000	369982	2000	6644
Alaska Gasline Development Corporation	100000	199999	1029	3930
Make Integrity Great Again	100000	199998	1000	2086
American Conservative Union	98965	272934	1893	6289
Ben & Jerry's	97282	263177	1077	5021
Airlines for America	95000	311992	1228	4051
Color Of Change	90000	299995	689	3187
Save Our Tips	84821	231624	727	2813
Lucy McBath for Congress	80539	161676	1045	4303
Lisa Hunter for Ward 6	74000	190991	616	2131
Airbnb Citizen	72326	204999	569	3054
Michael Bekesha	70000	202994	700	2294
Jill Ortman-Fouse for Montgomery County Council	69503	139005	221	892
Partnership for Conservation	68165	162991	1111	3754
Protect 30	68000	301982	797	4414
National Partnership for Women & Families	65820	149557	1551	5979
Diane Black: Unstoppable	62000	304977	534	4293
America's Essential Hospitals	55000	126992	59	624
Everytown for Gun Safety	53474	227081	652	4910
NumbersUSA	50001	101002	466	1649
Citizens for a Secure and Safe America	47803	204542	365	4797
Victor Ramirez for State's Attorney	45926	180035	710	4467
Adam Roosevelt	44176	90787	699	2877
Democrats Moving Forward#RESIST	44000	193938	0	5830
Jason Andrean for DC State Board of Education - Ward 1	43999	162553	239	2066
Action for Trade	43000	184992	900	3292
POET	42965	85931	567	1681
Job Creators Network	41000	205994	689	4949
John K. Delaney	38000	148968	361	3275
New Democracy	35677	136512	698	1818
Our Public Lands	34000	683452	78	25144
Zachary Parker, Candidate for DC State Board of Education, Ward 5	34000	148974	121	2317
The LIBRE Initiative	34000	140991	1141	4969
Oceana	33311	86105	366	1895
Foundation for Government Accountability	31817	153631	383	2784
National Wildlife Federation Action Fund	30739	65211	647	1871
AFGE	30295	152174	225	3377
Association for Accessible Medicines	30171	148971	420	2984
Emily Gasoi for Ward 1 State Board of Education	30000	160957	100	4657
SAGE	30000	151995	314	2498
Marcus Goodwin For DC Council At-Large Democrat	30000	149997	300	1497
John Catsimatidis	30000	119996	356	1653
Judicial Crisis Network	29442	78248	424	2027
Human Rights Campaign	27365	132578	240	1704
Hillel International	26058	115113	236	1583
Our Next America	25276	50551	648	2120
NetChoice	25205	127445	120	2664
Re-Elect Joe Weedon	25000	127979	200	2954
AARP Advocates	25000	109997	435	2500
UNITE HERE Local 25	24902	110780	73	1232
Larry Hogan	24883	53799	274	811
AMATE - American Muslims Against Terrorism & Extremism	23607	60255	113	669
Washington DC Economic Partnership	23143	49013	77	392
Planned Parenthood	22540	48892	233	862
Thomas Oh	22470	82608	102	1316
Consumer Technology Association (CTA)	21998	81990	642	3834
U.S. Chamber of Commerce	21438	42892	239	690
Anthony Triplin for Board of Education	21007	42773	56	378
Petar For Ward 3	21000	104997	200	1097
Farm Credit	21000	104997	184	1444
Angela D. Alsobrooks	20607	83756	133	1109
People For the American Way	20196	100487	288	2234
