Hoosier Country	24882997	76852643	220613	1233264
Working For Us	7631000	22855289	115468	595756
Mike Braun	5556328	15377860	89883	359567
Joe Donnelly	4686000	14760475	84560	435819
Curtis Hill, Indiana Attorney General	4680000	10854948	27000	111748
One Nation	4352024	11031988	77365	303017
Judicial Crisis Network	3270000	7099975	47104	183971
Indiana Commission for Higher Education	3120000	6800976	17200	60576
Indiana Secretary of State Connie Lawson	3095476	7209996	24890	102658
Sleeping Joe	3015789	7429456	72149	238556
Mexico Joe	2625000	6740897	48800	212497
Indiana Votes	1706252	4625337	23856	94108
Stand for Children - Indiana	1388000	2875975	12909	52093
It’s Our America	1343734	4057670	15990	120128
MO Research	1254225	2757456	13775	49794
RALI Indiana	1215000	2759992	14600	41492
Demand Justice	1008467	2374300	15299	63763
NumbersUSA	815000	1763988	5276	17794
Senator Jim Merritt	736000	1864991	5800	27491
Representative Trey Hollingsworth	709926	1677080	9772	37398
Jim Harper for Secretary of State	661856	1786892	7018	31055
Americans for Prosperity Foundation	645309	1512094	6767	31041
Indiana Republican Party	631665	1711305	18415	71487
AARP Advocates	570000	1199996	9930	27274
Indiana Conservative Alliance for Energy	536000	1269984	6200	31784
Americans for Prosperity	527459	1562199	9264	42100
UAW International Union	523213	1091919	9740	32133
All-Options Pregnancy Resource Center	509000	2283384	4511	78464
AFL-CIO	508730	1144450	4645	16262
Curtis Hill	485000	1209984	4900	18584
America First Policies	461072	1486203	7319	47925
Our Next America	440000	1099992	11296	46151
Senate Leadership Fund	426000	1396916	6440	37653
Fight Back	396309	884688	3537	14220
Mel Hall	390842	1405283	13439	53854
Trey Hollingsworth	386577	1103202	7110	28468
Tobacco Free Indiana	375865	1193192	3657	17781
Elect Mike Gaskill	365000	968981	3361	14764
Mike Braun Isn't Fooling Hoosiers	323000	924979	13600	48479
Indiana Democratic Party	267743	911158	1040	7084
The Tax Scam	260000	649997	1922	8483
Restoration PAC	245794	674852	3466	14605
Zaki Ali for Indiana State Senate	245000	564986	3700	15786
Hatfield For Commissioner	230000	652984	597	3053
Auto Alliance	221000	504994	976	3715
EDF Action	206107	507483	2472	10772
GunsDown	205000	510997	529	1491
Susan Brooks	192000	509992	3700	14092
Faith and Freedom Coalition	185254	461498	1581	7146
Speak Up For Education and Kids	184253	656047	2531	15857
Hoosier Horizon	180000	449995	2378	11765
CARE Action	175385	440764	2613	11254
Beacon Health	169930	424825	849	4247
Planned Parenthood Action	155180	626624	2184	13625
National Shooting Sports Foundation | NSSF	135000	359994	2032	8591
Leslie A. Baker for Starke County Prosecutor	133901	556404	295	9420
Indiana AFL CIO	132000	359993	1288	5838
Howard County Democratic Party	131000	577950	1000	8751
America First Action	130000	350040	2763	13707
GOP	129006	1394226	2048	94547
Jackie Walorski	128430	450158	1718	10057
Nicole Ludlow for Elkhart County Auditor	128000	580977	1300	7477
Chris Switzer for Vigo County Council	120945	482663	93	6589
Lambda Legal	120885	302211	1161	3977
Congressman Jim Banks	119597	273145	1195	3341
Modern Medicaid Alliance	119000	398968	894	7394
Chris Gambill for State Senate	109990	399972	2111	5296
Environmental Defense Fund	106318	214916	930	6057
Dave Cravens for Indiana Senate District 26	105989	369948	392	4738
POET	100000	202348	1321	3958
William Tanoos for Congress	99923	485512	124	9330
MapleTwig	95000	351945	195	3408
The Leadership Conference on Civil and Human Rights	92015	403052	1900	11799
Connor Caudill for IU Trustee	91973	312649	527	3374
ReBuild USA	91107	215526	3724	15229
Solar Energy Today	88066	276313	1519	7187
Vote Jon Ford	84935	370796	135	4447
Citizens for Tobacco Rights	81000	379965	1594	10074
Senator Ron Grooms	78037	156073	888	4264
Farm Credit	75996	214975	667	2956
Tom Steyer	75503	343627	1991	14227
Pete Visclosky for Congress	74584	352669	1759	14900
Donald J. Trump	73704	628557	779	17143
Association for Accessible Medicines	70024	170113	976	3408
Roaming Bison Wind	70000	265955	300	5655
Mel Hall's D.C. Home	65801	294000	2715	14624
Tony Skinner for Delaware County Sheriff	65000	251980	100	2380
Goodwin For Terre Haute	63199	183073	0	2034
NRA Institute for Legislative Action	61388	152777	514	2406
Justin Busch	60994	154969	190	1270
Energy Citizens	60220	234020	620	4710
Andy Harris for Wayne Township Trustee	58000	168964	187	4321
Progressive Turnout Project	57303	258370	1017	8271
Terry Curry	56000	114997	86	945
MedicareSupplement.com	53000	421817	1474	30443
Dave Ring	53000	185969	200	3869
Marsy's Law for Kentucky	52456	108755	2513	8199
Matthew Dodson	52000	110996	100	796
Jeff Raatz for Indiana.	51875	129725	141	776
Courtney Tritch	51041	250798	279	2928
