Brian Kemp	73309	146618	845	2688
Better Colorado Now	30699	76747	541	1961
Yes on Measure V, Vote Affordable San Jose	25474	63685	462	1545
Kelli Butler for Arizona	21843	43686	148	528
California 2020	21562	43123	245	923
Measure AA: the Oakland Children's Initiative	13928	27857	146	544
Working Michigan	12516	25031	93	371
John Cox for Governor 2018	12248	24495	125	398
Humane Society International	8886	17771	127	390
One Pennsylvania	8699	17398	54	226
Ted Cruz	8332	16664	96	303
Batman for Assembly	7361	18402	38	130
Insure The Good Life	6870	13741	46	159
No On 185	6597	13195	71	202
Protect Freedom PAC	5670	11340	72	192
With Honor	5660	11321	81	286
UAW International Union	5547	11093	103	326
Ned Lamont	5445	10889	49	167
Indivisible Guide	5356	10712	83	314
Joe Lopez for Orange County Sheriff	5342	10684	16	66
Abby Finkenauer for Congress	5329	10657	60	172
Maryland Matt Rosendale	5201	10403	80	256
WorkingNation	5002	12504	28	141
ONE	4739	9477	10	41
ATTN:	4660	9321	26	76
Elect Carolyn Long	4644	9288	41	114
Wilkes for Supreme Court	4191	8382	25	79
Hotel Workers for Stronger Communities	4090	8179	30	109
Colorado GOP	3831	7662	59	170
Debra Hembree Lambert for Kentucky Supreme Court	3637	7273	43	161
Girls Inc.	3253	16266	40	210
Scholten4Iowa	3233	6466	38	132
Vote No Arizona	2707	13536	65	529
Progressive Turnout Project	2395	4789	42	153
Andy Harris	2353	11764	16	160
Republican Governors Association (RGA)	2350	11748	51	421
Maine Matters	2227	11132	32	255
The Nature Conservancy in WA	2174	10870	15	127
Dems for Governor, an Unlimited PAC	2125	4250	7	50
Georgia Farm Bureau	2084	4169	16	50
Louise Valentine for State Senate	2054	10271	16	118
Restoration PAC	1990	3980	28	86
Michigan Talent Investment Agency	1906	9532	15	125
Our Kids 1st - Our Schools Now	1846	3692	19	77
Erika Harold	1832	9160	9	75
Lauren Baer for Congress	1701	8507	8	102
Families Yes	1633	8163	24	207
Santa Ana Police Officers' Association I.E.C #1255606	1622	8111	7	170
4ocean	1609	8045	24	210
Tabitha Isner for Congress	1590	7952	7	77
CFGA Montana	1523	7615	26	206
Colleen Younger for Property Valuation Administrator	1477	7385	13	95
Marsy's Law for Nevada	1378	6890	57	550
CVNM Verde Voters Fund	1372	6861	13	108
Dan Feehan for Congress	1353	2706	16	60
Montanans for the Six Mill	1347	6736	19	178
Conservative Gear	1325	6623	10	90
Mick Rich	1318	6588	16	134
Yes On 10	1309	2617	15	56
Patients For Affordable Drugs Action	1297	2593	19	77
Robin Delivers for You	1288	6438	27	146
Home Professionals	1244	6219	14	262
Stacey Abrams	1241	6205	16	149
Progress NC Votes	1233	6166	21	138
Cottie for State Assembly	1227	6133	8	62
Save Our State -Colorado	1209	2418	9	46
Ron Case for Mayor	1199	5993	8	129
Voting Buddies	1187	2373	0	52
Alamedans in Charge for a Fair and Affordable City	1184	5922	25	105
Defend Oregon	1167	5836	7	72
Amy Bublak	1156	5781	11	62
Friends of Anna Williams	1156	2311	14	42
MJ for Texas	1153	5762	17	141
You Should Know Texas	1149	5747	55	259
Independent Voter	1105	5525	8	68
NumbersUSA	1105	5524	10	90
Ezra Nanes for Pennsylvania State Senate - 34th District	1067	5336	8	76
Voters - Not Politicians	1055	5277	14	113
Civiqs	1050	2100	16	56
Citizens Energizing Michigan's Economy	1043	5213	13	108
Terri Legrand for NC House 2018	1026	5127	14	146
David Valadao	1020	5102	10	84
March of Dimes	1000	4999	13	136
For Michigan's Future	999	4997	9	78
Alex Carter for Nicholasville City Commissioner	994	4971	7	44
Giffords	993	4967	6	75
No on Prop C	993	4963	10	90
You Should Know Florida	981	4903	22	164
PowerSol USA	973	4866	25	188
Build With Strength	973	4863	7	60
SEIU Healthcare Illinois & Indiana	964	1928	11	30
Protect 30	961	4803	11	70
NO on 3	955	4775	16	126
Roman McAllen for Railroad Commission of Texas	934	4671	5	35
French Hill for Arkansas	932	4658	12	75
Liuba Grechen Shirley-Congress	928	1855	16	61
Colton Black For La Plata County Treasurer	911	4554	6	54
The Daily Show	901	1802	6	24
Edwards for New Hampshire	899	4495	9	71
James Thompson for Kansas	893	1787	10	55
