No Cuts to Care: No on Measure 106	230000	550993	2300	8593
NO on 105	171000	374994	1590	6802
No on 103	159987	349970	2599	11495
Yes for Affordable Housing	142000	894672	1200	36172
Looking Out For Lori	51000	108994	1000	5494
Indivisible Guide	26000	84995	306	1494
Peter DeFazio	20000	100997	200	1097
Vote Crier For Marion County	16000	63978	184	1989
Katy for Coos	13910	69549	92	921
Joe Buck for Metro	13000	65995	100	895
Casey Kulla for Yamhill County Commissioner	12000	31994	100	994
Colm Willis	11000	54998	100	598
Defend Oregon	10000	49999	100	499
Scott Learn	10000	19998	0	237
Michelle Blum Atkinson for Oregon State Representative	8000	24996	0	396
Andy Borowitz	7300	36499	66	396
Friends of Anna Williams	6935	19838	81	338
Honest Elections Portland - Yes on 26-200	6000	18994	0	594
AARP Oregon	6000	14998	0	198
Julie Parrish for Oregon District 37	5000	9999	100	499
Americans for Prosperity	5000	9999	33	143
Dr. Knute Buehler	4996	27934	71	1892
Rachel Prusak	3000	15996	100	796
SEIU Local 49	3000	14997	0	297
Washington State Democratic Party	2712	5424	14	69
Ryan C. Johnson For Gresham City Council position  4	2000	11996	0	396
UpClose with Peter Sage, political insights and commentary	2000	10997	0	297
State of Safety	2000	10997	0	297
Deb Patterson	2000	10997	0	297
Patagonia	1401	7003	44	113
Donald J. Trump	1248	7350	20	287
Amy Thuren for County Commissioner	1000	14989	0	1089
Alek Skarlatos for County Commissioner	1000	13990	0	990
Solar Rebate	1000	8995	13	341
Keep Oregon's Promise	1000	8995	0	495
Friends of Tigard-Tualatin Schools	1000	7996	0	396
Elect Jim Herndon Medford City Council Ward 2	1000	6997	0	297
Alyssa McConnel for Douglas County Commissioner	1000	6997	0	297
Portland Children's Levy	1000	6885	0	340
Sami Al-AbdRabbuh	1000	5998	0	198
Lanita Witt for County Commissioner	1000	5998	0	198
Joe Davis for Judge	1000	5998	0	198
Friends of Judge Fay Stetz-Waters	1000	5998	0	198
Darren for Fairview	1000	5998	0	198
Christy Inskip for Oregon House District 7	1000	5998	0	198
Salem Political Snark	1000	4999	0	99
Oregon Outdoor Council	1000	4999	0	99
Oregon Center for Public Policy (OCPP)	1000	4999	0	99
Monmouth City Councilor Roxanne Beltz	1000	4999	0	99
Mark Herbert for State Representative	1000	4999	0	99
Marc Koller for Congress	1000	4999	0	165
Lori Chavez-DeRemer	1000	4999	0	99
Kevin Cameron for Marion County	1000	4999	0	99
Christine Lewis for Metro	1000	4999	0	99
Andrew Davis for Bend City Council	1000	4999	0	99
Alex Poythress for Medford City Council	1000	4999	0	99
Dorothy Merritt	1000	4997	0	98
Mark Roberts for Congress	984	4920	0	97
Beto O'Rourke	709	2598	23	145
Saving The West	455	2717	0	85
John Catsimatidis	411	823	4	8
International Rescue Committee	304	1556	3	35
Girls Inc.	243	1213	4	17
Chris Thobaben - Democrat 18th LD Position 1	228	1143	0	22
The Daily Show	167	839	1	8
The Nib	142	710	0	16
Union Patriots	125	250	0	4
Kirsten Gillibrand	124	249	4	13
End Citizens United	123	331	1	7
Movement Voter Project	118	235	1	8
MJ for Texas	99	380	1	8
Conservative Gear	92	462	0	5
Environmental Defense Fund	89	939	0	19
New Direction PAC	81	403	0	3
National Republican Congressional Committee	79	1396	1	53
Circa	73	195	0	1
Paisley' s Bows	68	340	0	0
MoveOn	52	1930	0	65
RSCC	44	218	0	4
Proud Right Winger	43	249	0	8
Democrats	43	151	0	4
Public Safety for a Safer Santa Clara supporting John Hirokawa for Sheriff	42	208	0	1
Save Idaho Horse Racing	40	198	0	9
Flip Wyoming	32	162	0	8
Jacky Rosen for Nevada	29	310	0	19
Claire McCaskill	25	127	0	4
Patriot Depot	24	155	0	12
Liuba Grechen Shirley-Congress	23	82	0	3
EMILY's List	22	197	0	5
Greenpeace USA	22	140	0	9
Lebowski Lovers	21	669	0	50
SEIU	20	48	0	2
Kurland for Arizona House 23	19	48	0	1
Blue Wave	18	496	0	35
Turning Point USA	18	122	0	1
Vickie Yates Brown Glisson	18	89	0	0
United States Holocaust Memorial Museum	17	120	0	5
Block Bronx Bolshevik	17	85	0	1
Phil McGrane for Idaho	17	84	0	1
Louder with Crowder	17	83	0	1
