Tom Wolf	500970	1304835	2999	8083
Pennsylvania Leadership Committee	445000	1951833	5300	36633
John Chrin for U.S. Congress	140000	702983	1400	7283
Keith Rothfus	137000	527980	1900	10480
Conor Lamb	99902	199804	499	998
Aument For Senate	90000	300994	900	3094
American Tort Reform Association	86519	173038	314	898
Ryan Mackenzie for State Representative	80000	249996	400	1996
Dan Meuser for Congress	80000	249996	400	1996
Justin Simmons	70000	199997	700	1997
Bob Casey	66000	164996	100	796
We Are PA	60000	149998	1000	1998
Shareblue Media	58000	274991	1041	4161
John Lawrence	49999	249989	499	2494
NRCC IE	33003	165006	507	3187
No Nuclear Bailout	32000	134980	500	3980
Vets For Jess	26893	89591	336	2054
Donald J. Trump	25316	158366	340	7481
Pennsylvania State Treasurer Joe Torsella	23000	87991	700	2591
Living Free	20284	100432	396	2905
Our Lives Our Vote	20000	101996	186	2203
Mike Hanna for State Representative	20000	99998	200	998
Marguerite Quinn for PA Senate	20000	44957	0	890
NextGen America	17000	54991	46	839
Jeremy Shaffer for PA State Senate	16000	66995	200	1295
Tim O'Neal for State Representative	16000	64997	100	697
Beaver County United	16000	64997	200	1097
Stewart Greenleaf, Jr.	15000	70987	500	2187
Wendy Ullman for the 143rd	15000	59998	100	598
John Rafferty for PA Senate	12000	65982	0	1782
Washington County United	12000	62994	100	994
PP Pennsylvania Advocates	11000	54998	500	1098
Meredith Buck for PA State Rep	11000	24997	0	297
Our Flag Our Country	10045	50155	291	1815
PennEast Pipeline	10000	49999	0	135
Doyle Heffley	10000	49999	100	499
Clark Mitchell for State Representative	10000	49999	100	499
Brian Fitzpatrick	9985	49922	998	4989
Self-Reliant Republic	9946	49727	181	1119
Mike Doyle for PA Representative, 170th District	9189	45946	83	499
Warren Kampf for PA State Representative	9000	47988	0	1188
Anton Andrew for State Representative	8297	31466	57	927
Write-in Ric Caruso PA US Senator	8000	40991	100	1291
Judith Higgins for State Senate	6999	19993	99	696
Linda Fields for Pennsylvania Senate	6000	15997	0	297
Ernest Lemoncelli for State Representative	6000	14998	0	198
Aaron Bernstine for State Representative	6000	14998	0	198
Military Network	5169	10958	210	509
Steve Snell for PA House - 94th	5000	10998	0	204
Sara for State Rep	5000	9999	100	499
Gene DiGirolamo for State Representative	4000	20995	0	495
CHI St. Joseph Children's Health	3867	7733	0	102
Patagonia	3585	7169	47	262
Concealed Online	3176	9188	34	216
National Republican Congressional Committee	2489	5851	43	173
League of Women Voters of the U.S.	2098	10538	96	212
Melissa Shusterman for State Rep	2000	13994	0	594
Dale Kerns for U.S. Senate	2000	13994	0	693
Solar Rebate	2000	11996	27	430
Vote Lauren Lareau	2000	9998	0	198
Emily Best for PA Senate	1954	9766	0	193
League of Conservation Voters	1645	6628	30	208
Environmental Voter Project	1470	2939	14	36
Independent Voter	1100	2505	7	30
Mark Pinsley	1000	8983	0	462
Our kids. Our commitment.	1000	6997	0	297
West Whiteland Democrats	1000	5998	0	254
Perry Warren for State Representative	1000	5998	0	198
Kress for Sheriff	1000	5998	0	198
We The People - Pennsylvania Action	1000	4999	0	99
Tioga County Democrats - PA	1000	4999	0	99
Sludgefree UMBT	1000	4999	0	99
Michele Wherley For PA 41	1000	4999	0	99
McCauley For Congress	1000	4999	11	154
Lisa Boeving-Learned for PA8	1000	4999	0	99
First Home PA	1000	4999	0	99
Eric Roe for PA State Representative	1000	4999	25	258
DelcoGOP	1000	4999	0	99
Bedford County Pa Democratic Party	1000	4999	0	99
Area 4 Democrats	1000	4999	0	99
A.G. Howell for District Attorney	1000	4999	0	99
Shatterproof	996	1993	7	20
Pennsylvania Family Council	992	4959	0	98
One Pennsylvania	976	4877	0	96
Republican Committee of Lancaster County	946	4731	0	93
Sounds Like Tennessee	879	1757	9	18
ACLU	823	4113	9	87
Make Comedy Great Again	800	4000	8	83
Working America	792	3959	6	58
Pat McGeehan for House of Delegates	772	3860	0	95
Color Of Change	771	3854	4	35
Middle Class Voices of Pennsylvania	754	3770	0	74
Ceisler Media and Issue Advocacy	736	3680	0	72
Fred Akshar	556	2780	0	25
American AF	529	2644	3	32
Bill Nelson	519	2420	11	80
Bird + Stone	487	2435	18	56
Giving Brush	440	1181	2	17
NewsBusters.org	426	2131	0	4
U.S. Chamber of Commerce	423	2116	2	24
