James Smith	3873592	9445114	22287	110363
Henry McMaster	3864965	12137395	55128	234667
Warren for Governor	2434535	5908589	15959	77501
Catherine Templeton for Governor	2080985	4837118	26880	126666
Alan Wilson	1713398	4557804	21528	87133
Office of South Carolina Treasurer Curtis Loftis	969833	3457343	7551	37108
Lindsey Graham	927000	2388958	10800	50158
Concealed Online	703292	1554693	9953	40545
Katie Arrington	648457	2001682	6765	28040
Dominion Energy South	596101	1739762	4952	27591
Planned Parenthood Votes South Atlantic	576000	1550927	11826	43302
South Carolina Industry Project	542000	1210987	5400	24287
Ralph Norman for Congress	528781	1918515	4067	24322
Freedom Action Network of South Carolina	463984	2146876	3089	24058
Tom Steyer	389457	1007645	10656	43602
South Carolina Republican Party	334987	1268859	3194	18900
The Palmetto PAC	320000	852987	3541	12873
South Carolina Votes	320000	700993	3700	17093
Citizens for Responsible Energy Solutions	316915	875721	4262	19280
MO Research	314434	658590	3453	11892
Nelson Faerber for Secretary of State	313973	819900	3197	15462
Southern Environmental Law Center	310276	1585935	2485	47973
South Carolina FYI	301000	704997	1100	5597
Joe Cunningham	293751	1315105	5338	30605
We Are Boeing SC	273997	745973	5070	22082
Guy Furay - GUY4Congress - Vote For Guy	266992	573948	1799	8187
Meadors For Solicitor	235000	816977	1000	6277
CFG Action	226962	809785	4740	22820
Palmetto Prosperity PAC	200000	499999	1000	4999
William Herlong for Attorney General	181972	459854	1399	4190
Civiqs	175677	423015	2836	11396
Security is Strength PAC	165000	631984	5500	24096
Kerry Wood	141711	284411	1383	6225
South Carolina Senate Republican Caucus	139000	531966	500	5366
Auto Alliance	133256	359508	589	2644
NEA Today	131305	372159	2827	12187
Lee Boan for Kershaw County Sheriff 2018	129834	540103	92	7735
SC Club for Growth	120915	455422	1351	14894
Tom Fernandez for State House	120000	584983	300	2883
Tom Rice for Congress	114980	454879	638	4811
John Holler for SC Senate	103000	457982	500	3782
Michael For Mayor of Hilton Head Island	101995	503919	1048	10021
Todd Atwater for Attorney General	101738	334253	1413	9805
Democratic Climate Action	100294	201735	3394	9565
TrustedChoice.com	100000	199999	1000	4999
South Carolina Department of Education	100000	199999	500	999
Upstate Conservative Victory PAC	98996	301969	4681	19631
Explore Offshore	92349	384431	622	4364
Scott Pyle, Republican for Horry County	91000	409984	700	4384
Solar Rebate	88850	416294	1376	8731
Jay Brooks for Sheriff	82652	385246	1095	4664
Something to Think About	81000	225975	100	2960
Christian Stegmaier - SC Senate District 20	78000	374989	734	4436
Russell Guerard for State House Seat 110	75659	215288	322	1914
Women's Rights and Empowerment Network- WREN	74000	357970	2300	8870
Trafalgar Group	71000	204996	1341	5511
Jason Elliott - SC State House Representative	70994	294951	399	3480
Protect Freedom PAC	70987	310924	904	5283
Palmetto Futures	67661	188300	1933	6587
The Western Journal	65645	294256	217	5250
The Alliance for Solar Choice	61000	304993	993	7150
American Tort Reform Association	60000	153994	269	1721
Walt Wilkins for Solicitor	59000	300976	440	4040
Donald J. Trump	58458	471058	641	13102
Hugh Weathers	56708	118967	537	1777
Anderson County Hospitality Tax	56000	234992	100	1192
South Carolina Citizens	54999	310869	199	13075
Jake Rambo	54000	121993	500	1593
Energy Consumers of the Carolinas	53999	198975	442	3886
Mary Geren for Congress	51922	233583	234	2250
Palmetto Conservative Solar Coalition	50000	249995	454	2579
Louthian Law Firm, P.A.	50000	99999	100	499
Devon Smith for SC House 2018	49994	99987	99	498
John Kraljevich for SC26	49619	223458	245	1859
John J. McCann For Mayor of Hilton Head Island	49000	232844	0	7199
Home Professionals	45000	252886	519	10687
Serve America	43047	86419	1003	3826
Dan Gregory for Register of Deeds	42000	231921	0	7821
Curtis Loftis	42000	155968	0	3168
Todd Carnes for State House #87	41999	181987	299	2090
National Republican Congressional Committee	41383	168369	636	4709
Mal Hyman for US Congress	40810	201004	63	4929
NRCC IE	35022	176085	701	4765
Re-elect Janice Dabney - School Board District 5	34000	118973	0	2660
Kelsey Willey, Esq.	33000	162976	260	3535
4ocean	32905	78179	506	2047
JoJo Woodward for Sheriff	32000	140974	0	2581
Marchant for Solicitor	32000	119984	200	2384
Charleston County Republican Party	31957	160779	145	1230
Charleston County Democrats	31000	140990	0	990
Phil Noble	30985	146908	193	2479
Tidelands Health	30044	150213	200	1455
MedicareSupplement.com	29000	351742	805	25557
Joseph Dunkle	29000	86985	0	1485
Smith4Mayor	28000	125993	100	1093
Jody Gaulin for SC House District 2	28000	125993	93	1278
Tim Ridge For Ward 2 Hilton Head Island Town Council	28000	118980	96	2379
Betty Dowling	28000	112977	127	2434
Pickens County Observer	28000	94993	300	1893
JA Moore For SC District 15	27000	116948	100	2802
