Direct Expose	500000	999999	2239	6972
Stop Soldier Suicide	95137	190273	308	1069
Consumer Freedom	76017	152034	768	2182
Marco Sold Us Out Cheap	72570	145139	725	1451
Life is Better After 50	72305	144609	883	1807
Republican Party of Florida	66983	133966	1166	4597
STAND League	62335	124670	732	1429
Goal SD	58302	116604	1653	7507
Sounds Like Tennessee	57304	114608	1301	5431
Mark Begich	57001	114002	562	1551
Circa	56951	113901	38	310
United for Progress	56023	112046	855	3448
Kwame Raoul	55600	111199	1115	4519
Memorial Healthcare System	52009	130023	260	1299
Pennsylvania Department of Health	51749	129371	3454	9908
Sarcasm Society	50000	99999	43670	74935
Disability Over 50	46104	115260	839	3438
Penzeys Spices	45460	113649	689	2475
NEA Today	45186	112966	973	3699
New Jersey for a Better Future	41980	104949	826	2076
Bernie Sanders	40972	81943	417	1419
Ted Cruz	40176	100441	415	1566
Action Against Hunger USA	38541	96351	517	2281
Rudy Salas for Assembly	34114	68227	338	872
World Vision USA	32760	81901	238	956
Human Life Action	31857	79642	190	713
Michelle Lujan Grisham	31256	62511	293	1036
Florida Planned Parenthood PAC	30611	76527	575	1866
Josh McKoon For Secretary of State	29766	59532	297	603
Kim Reynolds	29748	74370	431	1531
Canopy - Tax Practice Efficiency Software	29650	74125	210	814
Climate One	29497	58994	312	706
Chuck Schumer D-NY	29281	73202	671	2559
YES on 6: Clean Energy for NV	29005	72512	560	2095
Curiosity+Heroin	28628	57256	166	457
iHeartDogs.com	27785	55569	196	658
Teachers for Cary Kennedy	26726	53452	396	1297
Jimmy Patronis	25641	64103	383	1212
Eric Greitens	25317	63292	180	768
Ann Wagner	25042	50083	495	1727
Proud Americans Supply Gear	24948	62369	212	810
Sleeping Joe	24942	62355	657	2083
MI Senate Republican Campaign Committee	24364	60909	699	2835
Microsoft Store	24281	60703	134	798
Concerned Veterans for America	23378	58444	162	687
Jimmy Martin	23362	58404	169	632
OWN: Oprah Winfrey Network	23334	58336	82	453
Patty Murray	23197	57993	605	1789
A.J. Brady for District Attorney	22629	56571	16	100
John Faso is not for us	22627	45253	363	1496
John Shaban for Attorney General	22290	55725	127	617
Financial Juneteenth with Dr. Boyce Watkins	21654	54135	106	470
Minnesota Ag-Energy Alliance	20700	51751	270	1107
Nevada Corruption Report	20665	51662	198	685
POET	20598	51496	272	1011
Opportunity Solutions Project	20432	40863	318	875
Cheapest Health Quotes	20225	40449	278	863
North Carolina Department of Transportation	19834	39668	198	736
Colorado Chronicle	19661	49151	492	1102
Healthy and Productive Michigan	18978	37957	206	688
Ritual	18953	37905	188	951
Dr. Brent Moody for State Representative	18768	46920	205	1017
Andy McGuire	18743	37486	172	900
Ruben Gallego	18681	46703	110	381
IVC Filter Lawsuit Information	18657	37313	510	1639
Dante Acosta	18575	46438	201	767
cuddle + kind	18531	37062	236	958
Dark Store Loopholes	18521	46303	122	636
No On Prop 10 - Stop the Housing Freeze	18350	45875	1727	4740
Change PAC	18250	36500	406	1058
NRATV	18244	36487	52	178
Veteran Loans Online	17927	44817	419	908
Latino Victory	17768	44419	143	607
The Mind Tracer	17373	34746	173	347
Joe Biden	17339	34678	101	354
No Labels Action	16818	33636	388	1120
Arizona Wins	16663	41657	206	1136
Donna Lynne	16590	41474	141	724
charity: water	16576	33151	360	744
Richard Cordray Failed	16143	32286	224	708
SEAL PAC	15999	31997	149	648
RAGA Ohio	15818	39545	190	705
Oklahomans for Lamb 2018	15598	31195	142	529
Family Research Council	15320	38300	62	320
Cactus Jack's Campfire	15318	30635	306	1127
Survivors Advocating For Equity - SAFE	15284	30569	144	390
Ben Ferguson	15080	37700	134	512
Deidre DeJear	15075	30150	88	296
Students Loan News	14951	29902	99	298
Stand for Children - Colorado	14888	37220	140	536
John Cox for Governor 2018	14749	36873	151	597
First Home PA	14611	36528	246	785
Indiana Senate GOP	14577	36442	117	612
CWLA	14570	36425	108	474
The N.C. Star	14526	29052	252	1067
Fight Back	14252	35630	127	572
YES on 127: Clean Energy for a Healthy Arizona	14172	28344	270	901
Indiana Secretary of State Connie Lawson	14117	28234	124	450
Powerpac GA	14010	28019	118	417
Monique and Jocelyne Lamoureux	13984	27968	139	525
