Kate Brown	3618000	11014331	51000	276131
Dr. Knute Buehler	2008879	6027284	33905	127605
NO on 105	1729429	4240030	17546	71095
No on 103	1634973	4179824	23460	92932
No Cuts to Care: No on Measure 106	1365601	3799826	27021	93031
Vote YES on Measure 103 to Keep Our Groceries Tax Free	1304737	3047436	12897	46354
Defend Oregon	1101913	3253637	7430	40394
Greg Walden	1018025	3121711	15632	74244
Oregon Forests Forever	805664	2294381	12804	59295
Keep Oregon's Promise	718000	3093560	9292	65818
Our Health Oregon	535000	1399976	12400	46176
ACLU of Oregon	524145	1558677	5470	27004
Oregon League of Conservation Voters	520000	1289987	10229	31102
Yes for Affordable Housing	518979	2807224	3775	78309
Oregonians for Immigration Reform	499000	1450955	3300	13255
Vote Crier For Marion County	459000	1726695	2231	38557
Julie Parrish for Oregon District 37	422000	1755938	6500	29738
Yes on Measure 106	410000	1541939	3100	18239
Michelle Blum Atkinson for Oregon State Representative	392993	1345753	2203	17282
Jamie McLeod-Skinner for Oregon	376970	1279978	5989	24126
TriMet	283091	734696	2872	13079
Paul Evans	240999	810908	2499	16491
Janelle Bynum	208999	687920	3358	17405
Oregon Alliance to Protect Hunting and Fishing	205000	410996	2000	10196
Concealed Online	197539	590806	2837	15488
Yes on 104	189000	600984	2247	14325
Equal Protection Oregon	187079	805137	1851	9539
Coalition of Communities of Color	183000	442958	3229	14363
Human Rights Campaign	181465	698989	1275	7351
Friends of Anna Williams	178840	586343	2235	10872
Christine Drazan for State Representative	165000	506930	812	4795
One Oregon	163000	457985	1700	9185
Loretta Smith	156355	461164	3332	15369
Colm Willis	155910	574487	817	5362
Oregon AFL-CIO	153824	446969	926	5556
Oregonians for Affordable Drug Prices Now	153000	696910	1300	13250
PDX Clean Energy Initiative	137191	344373	1875	8328
Oregon Education Association	133000	486960	1816	6224
SEIU Local 503	131000	341987	1383	6281
Bill Moseley Bend City Councilor	116000	503939	600	8439
Tom Ellis - Happy Valley City Council President	114999	466966	1799	9267
Partnership for Oregon Communities	113303	528944	1320	8574
The Wilderness Society	109391	252848	1255	4471
NRDC	107593	223720	1126	3746
Americans for Prosperity	105096	210892	1845	5683
Casey Kulla for Yamhill County Commissioner	103000	344962	800	6962
Representative Caddy McKeown	102985	323948	1471	8287
Bill Kennemer for Oregon	101000	204998	1000	5098
Secretary of State Dennis Richardson	100000	199999	1000	4999
No on 104	99997	487956	1442	7655
Dave Brown for Columbia County Sheriff	91755	284092	867	4328
Solar Rebate	91000	347945	1412	7427
Joe Buck for Metro	89000	362963	1000	7663
Alex Poythress for Medford City Council	89000	254976	593	3784
Looking Out For Lori	88997	312953	1369	9780
Tiffiny Mitchell For Oregon House District 32	85000	247987	1900	8687
Warnock4Oregon	84000	379853	293	8112
Sally Russell for Bend Mayor	84000	361984	1000	5584
Patagonia	83300	328933	812	4331
Southern Oregon Priorities	81989	325947	578	4176
Selma Pierce	79276	332166	627	7020
Chrissy for Oregon	77659	236151	796	4524
Place Matters Oregon	76000	365990	1060	4213
ProtectRX	76000	282004	6293	23182
Sam Carpenter - Make Oregon Great Again	76000	214995	700	2195
Keep Portland Affordable	74510	215591	1360	6514
State of Safety	73558	282714	1131	6858
Stan Pulliam for Mayor of Sandy	73000	241969	789	6239
Lori Chavez-DeRemer	71986	332918	1266	6873
Jessica Gomez for Oregon Senate	71000	193987	1608	9430
Affordable Housing for Who?	70995	311971	1139	4984
Mark Herbert for State Representative	63000	292973	885	5342
Honest Elections Portland - Yes on 26-200	62000	270980	602	4118
Flip 4 Clackamas	61000	296981	400	3567
Truth About Selma	61000	269937	1300	10337
Joe Davis for Judge	60000	287986	600	3786
Protect 30	60000	240991	703	3522
Federation for American Immigration Reform	60000	149998	452	2023
Susan McLain	59999	291977	1292	5106
Teresa Alonso Leon for House District 22	57000	266955	300	5655
United Food and Commercial Workers International Union	56000	294934	867	9687
Stop Teri Grier	56000	114997	1100	5597
I Make America	55883	298378	866	5338
Katy for Coos	54735	247743	529	3376
Donald J. Trump	52814	295477	558	8058
Deb Patterson	52000	221953	300	5853
Relevant Seminars	50000	100998	661	2204
Equity Forward	49812	99621	537	1735
Marty Wilde for Oregon House District 11	49000	204985	490	3578
Climate Litigation Watch	48262	96524	758	1608
Charles Kochlacs for Judge	48000	219977	300	3477
Oregonians for Safe Gun Storage	46404	106276	807	4133
Children First for Oregon	46000	156981	500	3881
Opt Out Today	44684	221486	356	3247
Ellen Rosenblum	43000	236962	100	4162
Eddy4Gresham	43000	216991	781	3020
David for Oregon	43000	184992	300	1992
Kevin Chambers	41999	228865	195	5043
Representative Julie Fahey	41978	209884	0	593
Kim Wallan for Oregon State Representative	41000	199960	0	3960
