Phil Bredesen	10504614	32180057	128258	799658
Randy Boyd	8303454	19107523	153353	613593
Marsha Blackburn	5356177	13851482	75775	316842
Bill Lee	5055814	13602549	61478	267171
Tennessee True	4890000	10450973	117600	502569
Elect Karl Dean	4864587	12279943	58662	199423
Senate Leadership Fund	4095000	11725500	61910	316057
Diane Black	3728970	8318769	33633	104458
Beth Harwell	3426000	8328906	27392	114636
One Nation	2434000	6605870	43269	181444
John Rose for Tennessee	1350643	3318637	14622	53695
Tennesseans for Student Success	1180000	4099828	47000	185728
AARP Advocates	1150000	2449991	20034	55685
Stop the Liberals	1043000	2454975	16200	45375
Kanew for Congress	1030315	4260245	8518	69421
AFP Action	1020000	2299989	22708	71009
John Wolfe U.S. Senate	914087	3214406	8551	56126
Susan B. Anthony List	860000	1970988	13299	48934
MO Research	836295	2040850	9185	36854
Brandon Ogles for State Representative	770000	1915944	8878	38146
City of Cookeville TN - Ricky Shelton, Mayor	721000	1725983	3200	8983
Americans for Prosperity	714744	1550334	12554	41780
Americans for Prosperity - Tennessee	687225	2977039	599	10702
Tennessee Advocates for Planned Parenthood	663115	1974072	12168	51541
Tennessee Together	650000	1600995	2100	7595
Tennessee Republican Party	635899	1637491	5378	20100
Tennessee Democratic Party	596895	2257376	6746	32612
Tennessee Business Daily	580000	1319991	8900	28146
D.C. Diane Black	535000	1229990	5321	26516
Christopher Hale for Tennessee	517736	2158631	5700	33445
American Economic Freedom Alliance	513000	1417957	10900	36057
Reel4TN	511997	1665792	4699	32631
NRA Institute for Legislative Action	506000	1016001	4244	16006
Tennessee Secretary of State	500000	1199997	2500	10997
FRC Action	500000	999999	4942	13294
America First Policies	483404	2064805	7673	66583
45Committee	476811	956614	11972	53180
David Kustoff	469822	1422573	8469	40047
Tennessee Citizens	455511	2066866	5289	56585
Jimmy Matlock	394957	1434860	4247	17759
Dr. Brent Moody for State Representative	355971	846753	3563	17450
Judd Matheny For Congress	352720	1595136	1713	15660
Tennessee House Republicans	347998	1263928	1199	11028
Southern Environmental Law Center	334261	1609680	2694	49085
Concealed Online	333809	954366	4795	25019
NumbersUSA	304995	713981	1974	7202
Jamie Ballinger for Tennessee Senate	286000	1305585	2958	35427
Diane Black: Unstoppable	286000	919968	2465	12951
Andy Ogles for Maury County Mayor	274000	1086953	1700	11453
Keep Tennessee Conservative	266976	1187912	4999	18558
Mayor Jim Coppinger	250647	745326	2221	10527
TENN Values PAC	249952	649750	2499	9273
Lee Harris for Shelby County Mayor	228000	738944	900	7934
Families For Tennessee	227947	993810	2986	17650
Jason Emert	226975	643905	1700	10280
Floyd Bonner for Sheriff	222000	582991	669	2564
Senator Jack Johnson	221000	654990	3061	13554
Mike Dockery For Mayor	217000	1039975	2200	11275
UAW International Union	210231	551184	3913	16220
Dr. Dawn Barlow For Congress	200894	1034297	655	16954
When We All Vote	199325	500048	3375	10064
Donald J. Trump	191510	845992	2025	23073
Bob Freeman	184742	539462	2073	9951
Coalition for Medicare Choices	178539	387075	2240	9605
Tennesseans for Quality Early Education	178000	582979	1745	6889
Mariah Phillips for Congress	175122	774886	2296	26293
City of Cookeville TN - Eric Walker, Councilman	173000	505985	600	3885
Michelle For Our Schools	172766	553397	1061	6587
Michael Whaley for Shelby County Commission	172000	560988	3500	14788
Mark Cochran for State Representative	171507	671827	786	7718
Saveourpublicschools	155712	520271	1536	7453
Alliance For Tennessee Families	150989	725928	1637	8478
Gordon Wildridge for State Representative	148898	627766	599	5368
Ashley Nickloes for Congress	147987	574902	1105	6688
Larry Waters	146000	414993	700	2393
Art Swann	145000	560988	3446	11054
Bruce Griffey for State Representative	143142	524222	596	6408
Chris Todd for State Representative	137000	582978	2974	13013
Opinion Research	130963	708319	916	29470
Renee Hoyos for Congress, Tennessee 2nd District	127814	338460	644	3716
Judge Bob Corlew for Congress	125973	315895	1299	6691
Johnny C. Garrett for State Representative	124000	532978	3608	16983
Defending Main Street	119995	299971	1973	7899
TEA FCPE	118816	330625	242	1535
Sierra Club	117778	330026	1051	4665
Billy Spivey for Tennessee	113073	413020	1101	4730
Jerome Moon for State Representative	113000	475982	2421	11242
Protect Our Workers' Earned Retirement Coalition	110000	250996	1628	3811
We Have Teeth and We Vote	107965	247460	866	3233
Acting Vice Mayor Sheri Weiner	107000	405968	1700	8868
Colleen Embry for Register of Deeds	107000	328980	792	4018
Tom Steyer	106335	452659	2805	18742
AJ Holmes for State Representative	106000	307949	100	5449
Michael Fulbright for State Rep 64	105000	321962	196	5100
Lt. Governor Randy McNally	103000	384973	1049	6990
Joda for TN House 30	102309	350119	692	5097
David Lenoir	100000	469989	782	4686
Joshua Williams for Congress	99979	379848	373	6232
Tennesseans for Putting Students First PAC	99975	199947	1999	9995
Kirk Haston For State Representative	99000	361971	100	3271
