Orman for Kansas	7211553	16105020	74773	263464
Dr. Jeff Colyer for Governor	3713644	10383493	39293	177403
Blueprint Kansas	3385301	8377433	59062	189148
Congressional Leadership Fund	2857404	6715801	62023	212726
Kansas Values Institute	2345233	6009411	57999	187803
Kevin Yoder	1851077	4712019	28428	113554
Kris Kobach	1580540	4146655	25479	74279
Brian 'BAM' McClendon	1193633	4096825	28955	131250
Scott Schwab for Secretary of State	1017000	2085979	12487	61799
Tea Party Nation	1000000	1999998	9847	27275
Yoder Wrong for Kansas	981614	2671445	14527	56658
Ken Selzer, CPA for Governor	749637	2138291	5078	33942
NumbersUSA	714950	1560895	6677	25492
Independence USA	690583	2427992	28782	128204
Alliance For A Secure Kansas	600999	1744965	11613	24559
Women Vote KS-03	510834	1375905	4977	19614
Everytown for Gun Safety	507021	2352784	6182	50879
Republican Governors Association (RGA)	500001	1200000	11050	43089
House Majority PAC	495826	1215197	8866	36713
Jeff Caldwell, II	463156	1523107	1225	9331
Jim Barnett	451795	1062390	7449	35319
James Thompson for Kansas	410975	2230329	4910	69889
Kucera for Governor	410000	1055984	3500	15184
Paul Davis	404900	1172760	3759	20048
Derek Schmidt	401793	1022229	2589	19090
Johnson County Democratic Party	398545	1090110	5430	19406
Vote For Kansas Values	363731	1041298	8923	48985
Sharice for Congress	343886	2046304	5610	90107
Jake LaTurner	336168	1479808	4257	20294
Living Free	313612	1065429	9212	44002
Kansas Health Foundation	300000	699998	1497	6445
Vicki Schmidt for Insurance Commissioner	300000	699997	2100	10497
Ron Estes	294950	809894	5327	12599
Concealed Online	285185	647844	4036	16895
Americans for Prosperity-Kansas	264992	1203517	1706	20766
Kansas Conservatives	251000	776984	4076	18119
Grow Kansas Action Fund	250000	599998	1500	5998
Keep Them Accountable	245271	1046544	2836	18177
MO Research	234854	559374	2579	10101
The Nature Conservancy Sustainable Agriculture	232000	824967	3428	15904
Alan LaPolice for Congress	229955	552750	1381	4616
ACLU of Kansas	222000	512989	3346	12542
Shareblue Media	218822	587701	3557	11760
Mike Nichols for Judge	210526	602620	927	4755
Loud Light	210000	549998	1100	5498
Laura Kelly	206000	580786	3635	14643
Kansas Chamber PAC	205877	786574	2825	28007
Our Flag Our Country	194962	493045	7297	25560
Kansas Assisters Network	181341	426700	2361	8526
Arden Andersen	179000	680969	1600	7269
Per Aspera Policy	175000	409995	2610	11762
Tyson for Congress	171806	676171	2700	14194
Joseph Hollander & Craft Law Firm	168142	421311	860	4277
Alliance for a Healthy Kansas	159000	735904	1777	15666
The Holy Tribune	141750	411226	5252	18671
Stand Up Blue Valley	134022	596951	2048	9117
Kansans For Life Political Action Committee	125000	352868	2281	15679
Joshua Svaty	112842	482147	672	5730
Better With Age	112714	344171	3513	15553
Women For Civility	111943	338560	2527	10940
America First Policies	108676	388799	1712	18353
Solar Energy Today	107091	375410	1812	9820
Clark Shultz for Insurance Commissioner	105000	469969	821	6194
Kansans for a Conservative Future	105000	361991	2800	9691
Vote Joni Cole for District Court Judge	102000	322978	100	2578
Jon Von Achen for Judge	101000	394937	600	8637
Military Network	100708	277204	2875	8683
American Conservative Union	95000	429980	1817	9909
Greg Lewis	94000	470966	789	4606
Representative Tim Hodge	93900	353780	603	4338
Dennis Pyle	91878	308579	1203	5815
McCullah For Kansas	91000	301928	1800	9275
Susan Concannon for Kansas Representative - 107th District	89999	420986	810	4310
Kansas Farm Bureau	85000	260994	1300	6694
Self-Reliant Republic	81396	403046	2551	13195
Kansas Strong	80981	254957	799	2594
Bluestem Kansas	80940	224692	1126	5485
Kansas Hospital Association	79649	389368	805	5290
Auto Alliance	77000	219994	340	1618
Trust Women	75946	566504	668	31426
Kansas State Representative Melissa Rooker	74000	344983	800	4883
Kevin Jones for Congress	73964	360803	618	5049
NRATV	72662	148319	210	725
Scott Anderson for Judge	72000	209995	200	1295
Rep. Owen Donohoe for Kansas	69000	242735	700	6528
Kansans for Conservative Values	66000	284991	651	3543
State Representative Tom Phillips	65000	280991	700	3691
Steven R Becker	64999	250985	714	3585
Haulmark for Kansas	64814	233030	443	5218
HOTLIST.VOTE	63625	127250	513	1444
Brent Welder for Congress	63255	252627	221	2528
Kansas Republican Party	63000	297918	930	6111
Jim Skelton for County Commission	62000	243967	200	4067
Mike Capps for Kansas	61993	280970	499	2989
John Magnuson for Douglas County Commission	61000	258968	200	3968
Humane Society Legislative Fund	61000	154997	978	4219
DoSomething.org	60117	150618	316	1371
Senior Healthcare Direct	60000	151996	5783	17354
Vote Early Kansas	60000	119997	1100	5597
Renee Duxler	59999	256983	491	3418
