iAmerica Action	111000	225994	2191	11153
Working Families Party	35000	160018	431	3134
CT Working Families	10000	49999	100	499
Chris Murphy	6900	31558	147	1369
Melissa Ziobron, State Senate Candidate	6000	29994	0	594
Harry Arora	5998	14989	99	597
Alderman Steve Giacomi	5000	10801	64	195
Len Suzio	5000	9999	0	99
ACLU	3693	10365	69	348
Re-Elect Devin Carney	3000	15996	0	396
Sue Hatfield for CT Attorney General	2000	10997	0	363
Matthew Corey for U.S. Senate	2000	9998	0	198
Swing Left	1681	4204	26	116
Solar Energy Today	1001	5999	12	98
Steinberg for State Representative	1000	4999	0	99
Reelect Senator Henri Martin	1000	4999	0	99
Oz Griebel	1000	4999	0	99
Securing Connecticut's Future	995	4976	0	98
Stephanie Thomas for Connecticut 143rd	791	3955	0	78
Ben & Jerry's	386	772	0	3
The Daily Show	381	1576	2	14
Penzeys Spices	201	772	4	26
Donald J. Trump	192	11371	3	498
No Kid Hungry	106	212	1	5
VoteTogether	101	506	0	14
Jon Tester	90	179	4	8
UltimateStraw	75	149	0	1
45th President Donald J. Trump	70	362	0	6
Proud Right Winger	63	179	0	3
Democrats	56	394	0	12
Science for Humans and Freedom Institute	46	431	0	6
MoveOn	40	203	0	5
National Republican Congressional Committee	39	428	0	14
Shareblue Media	38	190	0	5
Beto O'Rourke	31	403	0	13
Ayanna Pressley	27	134	0	3
Heifer International	25	251	0	11
Sierra Club	21	105	0	1
Framed Tweets	20	98	0	1
End Citizens United	18	43	0	0
Moving Michigan Forward Fund II	17	87	0	0
Planned Parenthood Action	16	82	0	1
Klean Kanteen	16	82	0	1
Eric Bolling	12	59	0	3
Finish the Ballot	11	61	0	1
Environmental Defense Fund	9	1044	0	44
Startup Cuba	7	37	0	0
Josh Gottheimer for Congress	7	36	0	1
Restoration PAC	7	35	0	0
LifeDaily	6	50	0	1
Mayor Matt Hall	6	29	0	0
Michigan Leadership Committee	5	1035	0	37
Renee Hoagenson for Congress	4	20	0	0
Winning For Women	4	18	0	0
Liuba Grechen Shirley-Congress	3	310	0	15
Jewish Voice Ministries International	3	36	0	1
Buffy Wicks	3	17	0	1
Blue Wave	3	17	0	0
Tony Evers	3	13	0	0
Phil Bredesen	2	28	0	1
Fentrice For Florida House District 63	2	13	0	0
Kristen Arute for State Representative	2	12	0	0
Alliance for a Better Minnesota	2	8	0	0
Keep Them Accountable	2	3	0	0
GOP	1	3583	0	333
No on Prop C	1	6	0	0
Steven Scrivner for Jessamine County School Board	1	3	0	0
Shannon O'Malley for Judge	1	3	0	0
In the Woods with Phil	1	3	0	0
CBIA	0	444530	0	44052
Home Professionals	0	10989	0	509
Santos For Congress	0	4995	0	495
Baird Welch-Collins for State Representative	0	3996	0	396
East Granby Democrats	0	2992	0	296
Palm for State Representative	0	2886	0	286
Thad Gray	0	1998	0	198
Mitch for Newtown	0	1998	0	198
Lockwood for 46th	0	1998	0	198
Jillian Gilchrest	0	1998	0	198
Indivisible Guide	0	1998	0	97
Gregg Haddad	0	1998	0	198
Greg Cava	0	1998	0	198
Greenwich RTC	0	1998	0	198
City of Danbury	0	1998	0	198
State Representative Tami Zawistowski	0	1889	0	187
Rise Up Mystic	0	1860	0	184
Yale Politics Initiative	0	999	0	99
Vote No - Groton Charter Revisions	0	999	0	99
Tom Delnicki	0	999	0	99
SECoast	0	999	0	99
Ross Tartell for CT State Representative, 125th District	0	999	0	99
Pat Boyd	0	999	0	99
PACE (People's Action for Clean Energy)	0	999	0	99
New Friends PAC	0	999	0	99
Monica Tujak Brill for Connecticut State Senate	0	999	0	99
Molly Spino for State Representative	0	999	0	99
Michelle Cook For State Rep.	0	999	0	99
Max L. Rosenberg	0	999	0	99
Mary Fay for CT State Rep	0	999	0	99
Mark Stewart	0	999	0	99
