Fight NH Addiction	2161000	5074980	17800	69680
State Solutions Inc	1187000	2922956	23955	62551
RALI New Hampshire	710000	1649993	10500	35993
SEAL PAC	506076	1215372	4719	24646
With Honor	499373	1001766	7182	25402
Annie Kuster	497880	1375388	4182	23073
Granite State Progress Education Fund	466000	1962464	5900	74964
Edwards for New Hampshire	373256	1567548	3818	24919
Molly Kelly	310976	1487742	3378	24095
Chris Pappas for Congress	242454	1219119	2733	39025
Steve Marchand	226838	887141	2316	12385
Gray Chynoweth For NH	221000	890927	1327	11350
MO Research	220040	599689	2416	10829
Maura Sullivan for NH	217460	626623	3520	15935
NextGen America	214946	976685	2688	20998
Lynne Blankenbeker for Congress	210994	554969	1099	5596
Robert Burns	177919	845344	1455	18691
Aaron Day	176000	727896	888	13858
Dr. Levenson for Congress	173967	520795	2522	10301
Tom Steyer	142918	421492	3268	15524
Chris Sununu	133995	587938	899	7262
Civiqs	114757	542216	1543	11084
Garth Corriveau for Executive Council	107000	347973	1200	5273
Americans for Prosperity New Hampshire	97990	458776	940	8272
Fix Politics Now	90725	449911	90	7423
Barry Newcomb for Sheriff of Rockingham County, NH	88972	412314	448	7695
Mindi for Congress	79582	288386	361	2971
AARP NH	78000	378985	700	4285
Cardinal for Congress	71000	324991	600	3291
Families First New Hampshire	66924	187604	1051	6270
NHBIZREPORT.com	64000	200976	100	2776
Lincoln Soldati for Congress	63530	230175	381	2989
NEA Today	55462	213364	1194	6986
NextGen New Hampshire	46150	185743	398	2093
Clean Oil Heat NH	45000	209995	400	2095
Solar Rebate	40983	136946	644	2997
Granite Bridge	36000	164995	400	2095
United Steelworkers	35240	88100	329	1032
Dan Hynes for N.H.Senate District 9	32979	91884	366	2286
Roger Tilton, NH State Senate Dist. 11: Merrimack Milford Amherst Wilton	30995	109955	0	1829
John K. Delaney	29960	122825	287	2703
Co-ops Vote	29003	100005	119	2414
Demand Justice	28999	105983	439	2846
No to Northern Pass	27308	88040	357	2014
Tom Falter for State Senate	26940	140082	0	2447
Anita Burroughs for NH	26402	75851	420	2417
Dan LeClair for Senate	26000	123969	0	3069
Iz Piedra for State Rep.	24000	90992	100	1276
Lisa Wilber for NH State Representative	23000	55992	100	1192
John Morrissey for New Hampshire	21554	107086	195	2953
Naomi Andrews for Congress	20957	75813	108	868
Chuck Massahos for Rockingham County Sheriff	20433	76984	47	1242
Jeanne Dietsch, NH State Senate District 9	20000	105983	100	2083
David Boutin for State Senate	20000	69966	400	4966
Levi Sanders for Congress NH-1	18906	81565	147	1765
Jon Morgan for NH	17654	83856	65	1956
Senator Dan Innis	17629	165515	97	9266
Steve Negron for Congress	17184	63173	124	1032
Seth Moulton	17161	34654	193	711
Solar Energy Today	16021	54104	276	1405
Selectman Joel Desilets for Windham State Representative	16000	68984	0	1584
United Way of Greater Nashua	16000	64997	200	1097
Eric Spofford	15000	59998	166	761
Senator Bill Gannon	15000	45992	100	1192
New Hampshire Campaign for Voting Rights	13954	69765	620	1392
Robert Foley for Senate	13868	69339	138	692
Donald J. Trump	13356	89384	140	2276
Shannon Chandley for State Senate	13000	39992	92	1135
Bill Baldwin for Rockingham County Sheriff 2018	12999	65983	0	1380
Jim Beard for Executive Council Dist. 2	12936	51427	0	1072
Speak Up For Education and Kids	12000	37988	171	931
Marsy's Law for New Hampshire	12000	29996	0	396
Professional Fire Fighters of Massachusetts (PFFM)	11899	24078	118	369
EDF Action	11406	53515	128	1042
The Alliance for Solar Choice	11058	55287	180	1289
LESS CANCER	11000	26995	64	702
Democratic Climate Action	10253	52193	345	2526
VoteTogether	10006	20057	52	572
Jane Cormier for EC4	10000	55984	0	1584
Mary Kusturin for State Representative	10000	50998	100	598
NH College & University Council	10000	49999	100	499
Paul Moriarty for NH State Representative	10000	23994	100	994
Rolston4nhhouse	9791	34944	0	728
O'Rourke for Congress	9737	48685	0	416
ACLU	9413	24532	58	299
Swim With A Mission	9287	45283	0	161
Wayne Goldner MD for NH State Rep	9000	48987	0	1287
Bob Greene for NH State Representative 2018	9000	47988	0	1188
Jim Lawrence	9000	45990	0	990
Melanie4NHSenate	8517	36638	25	704
Tom Loughman for NH State Rep	8000	57974	0	2574
Brian J. Stone	7951	66722	0	3262
Bill Bolton for Senate	7903	43505	0	1077
The Live Free or Die Alliance	7725	17823	10	175
Planned Parenthood	7582	20053	78	353
4ocean	7151	16650	110	439
Jackie Chretien for NH State Rep	7000	46981	0	1881
Kevin Miller for Penacook State Representative	7000	34993	0	693
Planned Parenthood New Hampshire Action Fund	7000	21995	0	495
Elizabeth Ropp for Register of Probate, Hillsborough County, New Hampshire	6767	20832	0	468
