Missouri's Voice	16634952	46064670	264010	1096216
Millionaire Claire	4378000	9675890	79300	359190
Claire Doesn't Care	4359000	10054937	49600	164437
Here For This	4296919	10777292	44444	177569
Working For Us	4290000	11082836	64721	281604
One Nation	3675000	9869610	65340	271127
Claire McCaskill	2928391	9679995	85518	442065
Craig O'Dear	2799000	7527872	20825	73085
Missouri Rising Action	2461000	5480970	14570	51373
Cort VanOstran for Congress	2342887	7952454	23264	126546
Curiosity+Heroin	1898556	3996385	11074	31966
Americans For Prosperity - Missouri	1499879	3498345	37004	149978
Air Evac Lifeteam	1480000	3571977	9900	46877
Senate Leadership Fund	1308000	3307947	19546	81294
Josh Hawley	1261899	3477384	11454	43733
Color Of Change PAC	1158842	4555448	18932	97667
Missouri Secretary of State	1125957	2578855	6255	27075
Missouri Century Foundation	1080000	2499986	10800	38986
Protect MO Families	930000	3157874	5600	33374
MO Research	901951	2153889	9906	38895
Fed of American Hospitals	824001	2121980	21916	63639
Real Justice	754958	2054940	9329	39921
NumbersUSA	700000	1501990	4882	15748
GUNVOTE	690000	1704985	9789	34532
Missouri House Victory Committee	685695	2146407	2360	14794
National Right To Work	652000	1429990	3200	13390
Eric Greitens	650000	1599996	4642	19435
Hillary Shields	640610	2113793	8787	40203
Americans for Prosperity	630331	1549524	11075	41766
Austin Petersen	621409	1649828	4217	17782
Yes On A - Missouri Freedom To Work	620184	1655334	13920	51005
David Wasinger, CPA, for State Auditor	596000	1434983	4500	18183
Middle Class Missouri	580000	1254986	3900	15486
Shareblue Media	559083	2015219	6189	27527
Missouri Health PAC	554813	1323599	4629	24145
Missouri Foundation for Health (MFH)	541000	1176991	5251	11988
America First Policies	533965	1431565	8909	39649
Wesley Bell for St. Louis County Prosecutor - Democrat	531977	1858729	4027	21699
Family Research Council	506847	1242114	2075	10405
Tea Party Nation	500000	999999	4923	13637
Renee Hoagenson for Congress	495133	2055066	2821	45547
Gibbs For Judge	489000	2003919	5532	28290
Americans for Prosperity Foundation	440307	925716	4617	19003
Ann Wagner	437936	1075739	8663	37111
Show Me Smoke Free	432000	1162990	10417	21628
Mark Mantovani	405076	1732335	4253	23095
Prop 1 STL	401000	808988	4500	15488
Missouri Jobs with Justice	383000	1064966	3300	17266
Tony Luetkemeyer	380452	1190840	5092	25771
Raise Up Missouri	371000	904994	2293	11628
Speak Up For Education and Kids	345609	896456	4939	21975
Jason Smith	327998	1460796	1894	26893
YouGov	281094	653518	2942	11679
FreeAmerica	250000	499997	908	2553
Clean Missouri	249000	792961	4200	16061
Missouri Faith Voices	234862	674596	3181	12918
Missouri Rural Crisis Center	231000	635975	3584	17536
Pam Mason for Clay County Presiding Commissioner	231000	555992	2700	9192
Dr. Keith Frederick for Missouri Senate	230000	823980	4000	11380
New Wentzvillian For St Charles Countians	217000	561984	3235	10895
Phil Glynn for Mayor	214000	847714	1121	9985
America First Action	212000	553023	4668	21239
UAW International Union	210483	551119	4050	16391
John Messmer for Congress	210347	826292	2383	14738
AFL-CIO	209000	533990	2189	8361
NRA Institute for Legislative Action	200000	500027	1648	7605
Living Free	199941	400170	3958	11456
Michael “Mike” E. Carter for Director of Elections	193999	929963	4558	15594
Justin Brown For Senate	190000	919980	331	3815
Dan O'Neill	182986	585913	1775	6288
Harry Roberts	178734	566732	2607	13868
Auto Alliance	176001	414996	774	3045
Tony Monetti	175679	679918	1250	9011
Judge Joe Rathert	172000	561987	2809	9775
Coalition for Medicare Choices	171734	343464	2146	8580
Bob Dixon	170000	689959	1100	8459
Elijah Haahr	169000	398984	2373	12077
The Tax Scam	166000	364995	1200	4820
Springfield Citizens Against Breed Specific Legislation	163000	485987	500	3287
Mark Osmack	161639	578741	2405	8919
Vote for Your Library	161000	354996	600	1696
The Missouri Plan	160000	514790	1192	7112
Steve Roberts State Representative	160000	349997	1093	2559
Keri Ingle for Missouri	151799	706950	1241	8714
Jessica Kruse for Christian County Associate Circuit Judge	146970	390930	936	3623
National Shooting Sports Foundation | NSSF	135009	360011	2032	8591
Sam Graves for Congress	130497	354673	924	2684
McDonough for Judge	129673	355591	836	8107
Eric Zahnd	128280	465377	1987	9941
Solar Energy Today	128126	587506	2211	15257
Blaine Luetkemeyer	126496	320975	1183	6040
Travis Estes 4 MO	125571	455241	254	3083
Todd Richardson	125000	309996	1268	6352
Better With Age	124142	591352	3658	25931
Concealed Online	123449	390752	1781	10465
Metropolitan Congregations United	119937	415747	1747	6637
Housingforall	118956	415769	2782	12400
Paul Curtman	118618	279228	503	1705
Jason Kander	118587	292932	189	1130
Citizens for Raymond Lampert	116000	509971	800	6071
