Progressive Turnout Project	171000	404994	2766	8064
Keep Them Accountable	85719	351012	846	6769
NumbersUSA	60000	149998	177	796
Andy Kim for Congress	56982	272467	577	8209
Hotel Workers for Stronger Communities	50000	99999	152	635
Indivisible Guide	45000	210495	530	3702
Solar Energy Today	33262	166411	415	2207
AARP New Jersey	30000	149997	300	1497
Stop the DOKA Disaster	27000	119995	300	1695
Shamelessly Corrupt Menendez	27000	113981	100	2281
Stronger Foundations	23000	114995	127	1372
PennEast Pipeline	21000	44995	0	548
Everytown for Gun Safety	18000	84976	396	3670
Bob Menendez for NJ	16000	67994	100	994
Union County Democratic Committee	15000	59998	0	198
Evesham Township Democratic Party	12000	60996	100	796
Brian Reynolds	11997	60977	99	795
The Real Ravitz	10000	50998	100	598
ReThink Energy NJ	10000	49999	0	99
Paterson Education First	10000	49999	100	499
North Bergen Township Municipal Government	10000	49999	100	499
New Jersey for a Better Future	10000	49999	100	499
Lawrence "Larry" Wainstein	10000	49999	100	499
Scaglione and Caliguire	9998	49990	99	586
Grossman for Congress	9996	34970	0	585
Our Flag Our Country	9958	50790	151	947
Mussab Ali for JCBOE	7000	22994	0	594
Lynne McClintock & Cullen McAuliffe for Hunterdon County Freeholder	7000	21995	0	495
Mikie Sherrill	6000	101412	0	9003
Robert Crook for Congress	6000	14998	100	598
David Merces, Middletown	6000	14998	100	598
Anesh Bengivenga Wolak	6000	14998	0	198
Christopher Smith	5000	11997	0	297
Save Our Schools: Wright, Schulz, Le for Union BOE	5000	9999	100	499
My Pay My Say	5000	9999	83	411
Living Free	4997	9993	139	284
Tom Steyer	4000	24245	189	1602
Hoboken Councilman Mike DeFusco	3000	16995	0	495
Summit Republicans	3000	14997	0	297
Cory Corson For Island Heights Council	2995	16969	0	494
John Catsimatidis	2059	10297	20	102
Women For Civility	2010	10048	42	372
Delgado & Boren for Moorestown Town Council	2000	11996	0	396
Brandon Minde	2000	11996	0	396
Bill Groff For Bellmawr Mayor 2018	2000	10997	0	297
Jen and Kate for Sparta BOE	2000	9998	0	198
Charter Strong	2000	9998	0	198
Angie for Mayor; Yellin & Medeiros for Berkeley Heights Township Council	2000	9998	0	198
Sand Cloud	1969	3960	1	59
Center for Union Facts	1672	3344	11	33
Defending Donald	1537	7687	0	24
Ted Cruz	1531	3827	22	76
PragerU	1244	2488	4	15
Democrats	1197	4629	16	126
Donald J. Trump	1149	7405	18	289
Fernandez, Klein, and Meinhardt for Livingston Town Council	1000	12991	0	891
Democrats for Bob Hugin	1000	10993	0	693
Esposito & Surano for Bernards Township Committee	1000	8992	0	494
Cumiskey DeSarno for NP Council	1000	7996	0	396
Nocito and Ravitz for Voorhees	1000	6997	0	297
Joe Signorello for Mayor	1000	6997	0	297
Tara Prupis Democrat for Millburn Township Committee	1000	5998	0	198
Putting Kids First	1000	5998	0	198
Middlesex County Democratic Organization	1000	5998	0	198
DeCastro and Stemberger - Democrats for Salem County Freeholder	1000	5998	0	198
Curbelo, Murphy & Shaw for Allendale	1000	5998	0	198
Veasy, Cooper and Hansen - The Real Truth	1000	4999	0	99
United for Change	1000	4999	0	99
The Committee to Elect Vincent J. Costanza	1000	4999	0	99
South Plainfield Democratic Party	1000	4999	0	99
Russo Richmond & Walsh for Howell Council	1000	4999	0	99
Rich Castaldo for Freeholder	1000	4999	0	99
Montgomery Township Republicans	1000	4999	0	99
Garwood Republican Party	1000	4999	0	99
Erin McElroy Barker and Trisha Walsh for Fanwood Council	1000	4999	0	99
Don Rodgers & Russ Kelly for Pt. Pleasant Beach Council	1000	4999	0	99
Councilman Paul Kanitra	1000	4999	0	99
32BJ SEIU	999	5971	2	80
NJ7 Forward	998	10981	0	443
Better With Age	998	7985	27	245
Daily Wire	931	1862	4	14
MoveOn	924	7537	11	255
Dropkick Memes	779	3894	0	10
Circa	648	3239	0	18
Citizens for a Secure and Safe America	582	5114	0	233
ACLU	546	2402	7	50
SEIU	464	996	12	48
4ocean	390	1951	1	16
Klean Kanteen	377	5157	0	347
Conservative Gear	345	1724	3	19
Coverage of the Trump Presidency by The Epoch Times	343	1717	1	57
Legal Newsline	299	1497	0	54
Orvis	282	1410	1	10
We Are PA	277	554	0	2
WTC 9-11 Compensation Fund	266	1329	2	15
Swing Left	256	4169	5	162
EMILY's List	232	1215	1	35
Maryland Senate Democrats	230	460	5	14
The Beat by Manhattan Institute	229	1143	0	22
New York State Nurses Association	216	1079	0	21
