Kevin Yoder	869145	0
Kansas Health Foundation	699998	5998
James Thompson for Kansas	1227115	0
NumbersUSA	499999	0
Paul Davis	497735	0
ACLU of Kansas	349996	11996
Per Aspera Policy	209996	6996
Congressional Leadership Fund	220280	0
Sharice for Congress	434902	0
Brian 'BAM' McClendon	209995	0
Everytown for Gun Safety	136971	0
Jake LaTurner	125992	2092
Bryan Hoffman for Kansas Senate	104997	0
Richard Hilderbrand - Kansas State Senator, 13th District	99998	998
Representative Tim Hodge	99998	998
Renee Duxler	59998	998
Jason Osterhaus	59997	697
Better With Age	30976	0
A Better Leavenworth	50998	198
Our Flag Our Country	49999	0
Laura Kelly	49999	499
DoSomething.org	49999	0
GOP Scouts	30994	594
George HANNA for Kansas House of Representatives	19997	697
Douglas County Democratic Party (Kansas)	15997	697
Derek Schmidt	14998	198
Becky Fast Johnson County Commission	28991	1291
Rep. Owen Donohoe for Kansas	9999	99
Pam Finley for Kansas House 43	9999	99
Kansas Leadership Center	20399	0
National Republican Congressional Committee	6605	0
Donald J. Trump	16215	0
Blueprint Kansas	13994	594
Ron Roller for Dickinson County Commission District #1	12995	495
Orman for Kansas	12995	495
J.R. Claeys	10997	297
Rep. Eileen Horn	9998	198
Pines International	9998	198
Gerrett Morris for State Representative	9998	198
Alliance for a Healthy Kansas	9998	198
Claire McCaskill	4018	0
Self-Reliant Republic	4071	0
Great America PAC	2226	0
League of Women Voters of the U.S.	3001	0
Communities Creating Opportunity (CCO)	5220	0
Vote Jack Bower Atchison County Commissioner	4999	99
Serena Schermoly for Mayor	4999	99
Representative Debbie Deere 40th District	4999	99
NRDC	4999	0
Lacey Cruse	4999	99
Kansas Electric Cooperatives, Inc.	4999	99
John W. Carlin	4999	99
Cynthia Smith for Kansas House	4999	99
Barb for Kansas	4999	99
Women For Civility	4989	0
Bluestem Kansas	4697	0
Progressive Turnout Project	2293	0
G.I. Jobs Magazine	4159	0
Penzeys Spices	1737	0
The Leadership Conference on Civil and Human Rights	1520	0
CNSNews.com	1492	0
Jeff Merkley	1245	0
Republican State Leadership Committee	1512	0
Elizabeth Warren	1078	0
Choosing Clean Energy: A Campaign of The Nature Conservancy	890	0
Jay Ruderman	2010	0
RSCC	699	0
EMILY's List	697	0
Patients Against Bradshaw	1241	0
Nick Josefowitz for Supervisor, San Francisco, District 2	437	0
Heidi Heitkamp	1060	0
4ocean	767	0
Concealed Online	1569	0
Schuring for Ohio	339	0
Phil Glynn for Mayor	720	0
Climate Facts	662	0
Convention of States	633	0
FloridaStrong	289	0
World Animal Protection USA	543	0
Tammy Duckworth	537	0
American Financial Advisory For A Better Future	503	0
Renee Hoagenson for Congress	197	0
Your Trump Shop	446	0
Angela Thomas for Mo. State Representatives District 160	428	0
Principally Uncertain	163	0
Kamala Harris	2510	0
CARE	420	0
Indivisible Guide	403	0
Flip It Blue	347	0
Defending Donald	130	0
Be A Hero	341	0
NARAL Pro-Choice America	114	0
NRDC Action Fund	129	0
Swing Left	1113	0
The Atlas Society	98	0
Democrats	224	0
Planned Parenthood Action	102	0
Turning Point USA	173	0
Rick Felici	166	0
National Domestic Workers Alliance	82	0
Kirsten Gillibrand	70	0
PCCC - BoldProgressives.org	58	0
Brian Kemp	46	0
Giving Brush	136	0
Joe Gruters	111	0
Partnership for Oregon Communities	37	0
GroundUp	37	0
JJ Burnam for Oklahoma House District 70	92	0
Conservative Daily	92	0
Military Officers Association of America (MOAA)	88	0
Louder with Crowder	81	0
Maria Weekes For Judge	77	0
The Andrew Klavan Show	76	0
Megan Thompson, Clay County Clerk	75	0
Liberty Nation	75	0
Kathryn Dodge for Alaska State House	31	0
Michela Skelton for the 50th	29	0
Blue Wave	133	0
Approved By Citizens	67	0
Mike Hein	65	0
Students for Life of America	64	0
Gell.com	60	0
Senate Majority PAC	59	0
Brigid Kelly	59	0
Giffords	24	0
Kyrsten Sinema	57	0
PragerU	54	0
ACLU	128	0
