Everytown for Gun Safety	25886	51772	313	1076
American AF	8319	20797	55	274
Gregg Goslin	247	494	5	8
Charters for Change	223	445	0	3
Gerry  Serrano	215	1076	0	28
Circa	164	327	0	0
Jon Tester	119	238	1	6
Andrew Proctor for Ward 5 Alderman	68	341	0	8
Representative Rebecca Dow	33	163	0	3
Jamie Mahlberg for MN House 25A	14	28	0	0
Manuel Chavez for Costa Mesa City Council - District 4	12	24	0	0
Independent Voter	3104	6207	22	77
Portsmouth Professional Fire Fighters & Paramedics Association	11	53	0	1
Turning Point USA	10	50	0	0
Deb Patterson	9	46	0	1
Russian America TV	8	40	0	1
Waukesha County Democratic Party	8	38	0	0
Reverend Billy And The Stop Shopping Choir	5	25	0	0
Fairness Campaign	5	23	0	0
Niles Niemuth	4	19	0	0
Cumberland County Democratic Party(NCDP)	3	15	0	0
Senator Jim Dabakis	2	11	0	0
Alliance for Michigan Power	2	9	0	0
Tiffany Ackley for Aliso Viejo City Council	1	4	0	0
Senator Sue Serino	1	4	0	0
Guerrilla Warrior	0	546	0	54
Jose Aristimuño	0	412	0	11
PragerU	1564	3461	10	39
FrackFeed	0	309	0	3
Cory Corson For Island Heights Council	0	171	0	4
Brooks For Long Island	0	125	0	1
Julie Jordan for Georgia	0	69	0	2
Spokane Public Schools	0	56	0	1
Animal Matters	0	51	0	0
The Atlas Society	0	43	0	0
Let's Talk About It Radio Talk Show	0	32	0	1
Kayla for Iowa	0	28	0	0
Straight Twist - Animal Welfare	0	21	0	0
The California Endowment	0	15	0	0
City of Jesup - City Hall	0	14	0	0
Claverack Republicans	0	8	0	0
ThoughtFull	0	4	0	0
People To Elect William L Howard II	0	3	0	0
No More Freeways PDX	0	3	0	0
Mayor Matt Hall	0	2	0	0
LDS Dems	0	2	0	0
Albert Roberts for Tarrant County District Attorney	0	2	0	0
Capital Research Center	0	1	0	0
Levi's	194268	485670	1685	5267
Planned Parenthood	95377	190752	986	3361
People United for Privacy	59717	132602	659	3860
Elissa Slotkin for Congress	28605	57211	282	941
Mike Kelly for Congress	18402	36803	257	844
4ocean	123639	258827	1909	6837
Powerpac GA	15061	30121	127	448
Rauner Failed Me	28013	56025	806	2944
Defend Oregon	10254	20507	66	279
Orvis	10104	20208	48	163
Jennifer Wexton	8605	17210	264	927
Our Lives Our Vote	7031	35154	65	630
Los Angeles Times en Español	6739	16848	0	3
Living Free	12032	29765	237	850
MI Senate Republican Campaign Committee	17861	35721	511	1662
CCSP	6168	30842	71	650
Republican Party of Florida	72508	147778	1262	5070
Up for Growth	5492	27460	113	976
Voters - Not Politicians	12247	26851	177	634
Noble Energy Colorado	13233	29255	287	975
Sierra Club	4050	20247	36	286
Arizonans 4 Affordable Electricity	5529	27647	61	553
DoSomething.org	3879	7758	20	70
Our Flag Our Country	14008	34543	352	1082
April Oquenda for Hayward School Board	2918	5836	29	58
Yes On 10	23267	46535	262	932
University of California	2727	13636	15	101
National Association for Gun Rights	2479	4957	11	39
Mary Ann Sullivan for IPS	2430	4859	66	184
Color Of Change	4261	21300	32	228
Stop I-186 To Protect Miners and Jobs	2382	11907	15	119
Aftab Pureval	2187	10936	39	254
Power the Future	2148	10738	18	128
Stand for Alaska	2082	10409	24	163
Fred Hubbell	11104	31587	131	515
Pierce for AZ Mine Inspector	7005	16834	67	241
Claire McCaskill	4794	23970	138	1094
Adam Gardiner	2008	4016	14	48
American Tort Reform Association	10441	26787	45	180
Cepeda for Trustee, CCSD District D	2997	14984	9	106
Progress Texas	16245	41207	210	506
Tony Cho for Los Angeles County Superior Court Judge	1815	9076	5	49
The Devil We Know	3616	18077	12	97
Community Health Network	1745	3490	9	68
Miami Freedom Park PC	1718	8592	2	78
Kentucky Voices for Health	1696	8479	1	43
Mel Hall	5993	29961	209	1017
Ventura County Democratic Party	1639	8193	8	76
Missouri House Victory Committee	1615	3230	5	22
Looking Out For Lori	1511	7556	23	215
Progress NC Votes	3792	15634	48	222
No Prop 8 - Stop the Dangerous Dialysis Prop	1487	2974	30	102
