No Prop 6	5591973	133773
Independent Voter	3031952	0
No Prop 8 - Stop the Dangerous Dialysis Prop	1809994	80193
No On Prop 10 - Stop the Housing Freeze	1649996	256493
Up for Growth	3302576	0
No On Prop 5	1845921	0
Safe Clean Water L.A.	1059992	16792
Devin Nunes	899997	14997
Gavin Newsom	1134880	0
Yes On 10	804996	11496
The Wilderness Society	599997	0
Kids Not Profits	1006945	19245
Dante Acosta	599998	14998
Yes on Measure V, Vote Affordable San Jose	610995	7595
California League of Conservation Voters	501994	11194
No on Measure G	729983	17383
LCV Victory Fund	854928	0
Self-Reliant Republic	500272	0
Veterans and Affordable Housing Act	524109	0
Living Free	799984	0
Yes on 8	595955	0
Powercaaction	299998	1498
NOmeasureX	369992	8692
Yes on Prop 10	401978	7378
Everytown for Gun Safety	455196	0
SDSU WEST	300996	0
Kimberlin Brown	300996	6096
University of California	299996	1996
Transparency in Government	299916	0
Carl DeMaio	579864	21764
Citizens PAC	255996	1296
Power California	249998	1098
California Policy Center	249998	5998
Solar Energy Today	487975	0
Re-elect Mayor Tom Butt	366956	0
Our Flag Our Country	504987	0
Working Californians Against Corruption	205997	5197
Chris J Cate	199999	4999
Educators for Thurmond for State Superintendent of Public Instruction	392930	0
Full Voter Participation Act	282971	0
Californians for Cost Containment	252988	4788
4ocean	165704	0
Harley Rouda	261917	0
Stanford Health Care	309992	22492
Travis Allen	290987	3687
Wagner for Irvine	149998	5498
No on Measure U Sacramento	149998	998
Irvine Community News & Views	259994	2194
Mitch Caldwell	104998	1098
Yes on A: Strengthen the Seawall for Earthquakes and Disasters	204960	3960
Kern County Firefighters, IAFF Local 1301	99999	499
Jessica Ho 何鐘靈 for Supervisor	99999	499
Costa Mesa Fire Fighters Association - IAFF Local 1465	99999	999
Color Of Change PAC	99999	0
April Oquenda for Hayward School Board	99999	999
Yes on Measure F	226990	3390
Democrats	212241	0
Shareblue Media	214994	0
Community Action Fund of PPOSBC	200975	0
ACLU of Northern California	216979	0
Catherine Stefani	190990	0
Alliance San Diego Mobilization Fund	200857	0
Ventura County Democratic Party	205994	994
Giffords	222905	0
We The People - San Diego County	146990	3390
Buffy Wicks	175486	0
Indivisible Guide	102359	0
SLO County Progressives	145990	2190
NextGen America	135988	0
Cisneros for Congress	129994	7594
Eric Early	79989	1089
Scott Huber For Chico City Council	152994	1394
TurlockCityNews.com	151995	1295
Women For Civility	149997	0
Amy Bublak	149997	1497
Nick Josefowitz for Supervisor, San Francisco, District 2	119996	0
Greg Scharff	122982	0
Giselle Hale for RWC Council	133989	1889
Poythress for Senate 2018	126992	1592
Alamedans in Charge for a Fair and Affordable City	125993	1893
ACLU of Southern California	119995	1695
Aisha Wahab For City Council	116994	1794
Alice B. Toklas LGBT Democratic Club	79996	796
Mi Familia Vota	46207	0
Policy Action	109996	1196
Perez For Judge	105996	1196
Re-Open Our Local Hospital- Yes on Measure H	47992	1192
SAGE	99998	0
People For People	99998	998
Karin Morgan for Brawley Union High School District Board	99998	998
Kalen Gallagher	99998	998
John Rizzo	99998	998
Jim Friedman for Ventura City Council District 5 2018	99998	998
Councilmember Luis Chavez	99998	198
Bera for Congress	99998	998
AARP California	99998	198
Josh Harder	75991	0
Robert J. Perez, MUSD School Board Member	69997	1097
Military Network	95976	0
Every Child, Every Classroom, Every School	74995	1295
Elect Steve Grasha Director Mission Springs Water District	70995	1295
Don Sun for FUHSD Trustee	64981	1881
Regent Wealth Management	54991	3291
March For Our Lives	227649	0
Novin2018	67994	0
United Teachers of Richmond, CTA, NEA	65996	1196
AFSCME 3299	64988	1188
Joy Motts for Antioch City Council 2018	34996	796
The Boeing Company	31595	0
California Water Alliance	79989	1089
Vote Mary Casillas for San Benito Health Care District Zone 4	60997	697
Protect The Harvest	59998	0
Perris/Menifee - Measure W for Safe, Quality Local Schools	59998	598
No on Measure M - Too Expensive / Doesn't Work	59998	1498
Marie Waldron, State Assemblymember	59998	998
CVIIC	59998	998
American Values PAC	59998	0
Proxy.Vote	29997	0
Doris Matsui	29997	1097
League of Conservation Voters	65469	0
Jordan Brandman for Anaheim	39994	0
Concealed Online	75505	0
POW Action Fund	65995	0
Central Valley Progressive PAC	64996	396
Campaign for Palomar's Future	63993	693
Tim Grayson for Assembly	59997	1597
Measure AA: the Oakland Children's Initiative	59997	1097
GV Wire	59997	697
Ellie for Antioch School Board	32993	693
Ernesto Bejarano for ARUSD Board of Trustees 2018	55997	297
Community Voices SD	55997	0
ClearPath Action Fund	55997	0
David Penaloza for Santa Ana City Council 2018, Ward 2	54998	598
Better With Age	54998	0
Andrew Grant	54998	1098
Maris for Contra Costa County Sanitation District	25996	1196
Tony Cho for Los Angeles County Superior Court Judge	55987	0
Fix Politics Now	59980	0
Dyane Burgos Medina for Stockton City Council	54994	994
Nathan Fletcher for County Supervisor 2018	53975	0
Yes On Measure H	50998	598
Jim Desmond for Supervisor	50998	598
Flip the 49th Neighbors in Action	50998	598
Zima Creason	49999	499
Yes on Measures I and J	49999	0
Tyller Williamson for Monterey City Council	49999	499
SoccerCity SD	49999	499
SoCal Health Care Coalition	49999	999
Sacramento City Teachers Association	49999	499
Republican Party of San Diego County	49999	499
Redwood City Climate Magazine	49999	999
Napa County Democratic Party	49999	999
Modesto Students FIRST	49999	499
KNX 1070 NEWSRADIO	49999	0
Henry Alexander III	49999	499
Enact Universal Healthcare for California	49999	499
California Hospital Association	49999	499
Bill Smethers for Sheriff	49999	499
Bernie For Napa City Council	49999	999
Preserve Wild Santee	20997	697
Manuel Chavez for Costa Mesa City Council - District 4	19998	198
Motor Voter California	49802	0
Opt Out Today	49776	0
CFT - California Federation of Teachers	50602	0
Devin Middlebrook for Council	18214	0
Congressional Leadership Fund	54970	0
Vanishingsf	30994	594
Tom Keliinoi for San Diego School Board	30994	994
Adam Schiff	52979	0
SF Environment	42978	2178
David Ross for Moorpark City Council 2018	40991	891
Dr. Yxstian Gutierrez - Mayor of Moreno Valley	39992	0
Mike Simpfenderfer	26994	594
Re-Elect Clayton Koo to JESD School Board 2018	63964	3564
Fontana Proud	35992	792
Duke Nguyen	21995	495
Jose Andrew Sandoval for Salinas City Council	20996	396
Jimmy Gomez	20996	796
Councilmember Rishi Kumar	20996	796
Placer County Impact Republicans	19997	297
Masson for Escondido City Council	19997	697
Mark Newgent for Irvine City Council	19997	297
Karina Dominguez For Milpitas City Council 2018	19997	297
Janelle Horne for EDC Recorder Clerk 2018	19997	697
Garrett Dwyer for AV City Council 2018	19997	297
Estrada For Baldwin Park Mayor	19997	297
El-Farra 4 MV City Council	19997	297
Chris Trunkey for Saugus School Board	19997	697
Sean Elo for San Diego Community College Board 2018	19963	0
MoveOn	34672	0
ACLU	29613	0
Dr. Ken Wright for US Congress	38985	1485
Our Lives Our Vote	18994	0
YES on M: SC for Rent Control	17995	495
Mike Sannella for San Marcos City Council, District 2	16996	396
Todd White-El Dorado County Recorder-Clerk	14998	198
Shannon Sanford for Stanislaus County Superintendent of Schools	14998	598
Shagoofa for Antioch School Board	14998	198
SF Bay Times	14998	198
