John Legere	3515984	0
Team Muriel DC	3110965	0
AFL-CIO	2710989	0
PhRMA	1961832	0
Respect Workers, Respect Voters	1774886	0
Americans for Prosperity	1686552	0
EDF Action	904972	0
Coalition for Future Mobility	1134085	0
Mendelson For Chairman	1305427	0
Association of American Railroads	868383	0
Save Our Air Medical Resources	720992	0
Equity Forward	666007	0
Domestic Steel	499997	0
Mayor Bowser's Maternal & Infant Health Summit	999975	0
Ed Lazere for DC Council Chair	714865	0
National Association of Home Builders	497745	0
45Committee	564995	0
CARE Action	443221	0
Andria Thomas	556995	0
Demand Justice	515815	0
STOPP Coalition	499999	0
Small Business & Entrepreneurship Council	624210	0
Main Street Investors Coalition	589253	0
Karl Racine	764939	12039
One Fair Wage DC	550250	0
NTK Network	497996	0
The Beer Institute	473979	0
Beto O'Rourke	278117	0
Here for America	443164	0
David Trone	296049	0
Nuclear Energy Institute	481944	0
It's Time D.C.	483954	0
Kim R. Ford for Congress	369982	0
Alaska Gasline Development Corporation	199999	0
Make Integrity Great Again	199998	0
American Conservative Union	272934	0
Solar Rebate	367784	0
Color Of Change	299995	0
Save Our Tips	231624	0
Lucy McBath for Congress	161844	0
Lisa Hunter for Ward 6	190991	0
Jill Ortman-Fouse for Montgomery County Council	139005	0
Ben & Jerry's	137002	0
Partnership for Conservation	162991	0
Protect 30	301982	0
National Partnership for Women & Families	149463	0
Diane Black: Unstoppable	304977	0
Everytown for Gun Safety	236264	0
America's Essential Hospitals	126992	0
NumbersUSA	101137	0
Citizens for a Secure and Safe America	200323	0
Victor Ramirez for State's Attorney	180035	0
Adam Roosevelt	90787	0
Democrats Moving Forward#RESIST	193938	0
Action for Trade	184992	3292
POET	85931	0
John K. Delaney	148968	0
New Democracy	136512	0
Our Public Lands	683452	0
The LIBRE Initiative	140991	0
AFGE	166235	0
Zachary Parker, Candidate for DC State Board of Education, Ward 5	138976	0
Foundation for Government Accountability	153631	0
Job Creators Network	154996	0
National Wildlife Federation Action Fund	65211	0
Marcus Goodwin For DC Council At-Large Democrat	149997	1497
John Catsimatidis	119996	0
Judicial Crisis Network	78248	0
Grow America's Infrastructure Now	79974	0
Peter G. Peterson Foundation	118774	0
NetChoice	129000	0
Our Next America	50551	0
Washington DC Economic Partnership	49013	0
Planned Parenthood	48788	0
Human Rights Campaign	108118	0
U.S. Chamber of Commerce	42876	0
Hillel International	105114	0
Angela D. Alsobrooks	83756	0
Emily Gasoi for Ward 1 State Board of Education	119969	3469
SAGE	101996	0
UNITE HERE Local 25	99998	0
Democratic Attorneys General Association	70263	0
Association for Accessible Medicines	90976	0
Providence St. Joseph Health	54893	0
Larry Hogan	38279	0
Rail Customer Coalition	48990	0
Thomas Oh	63953	0
Great America PAC	30273	0
Wine & Spirits Wholesalers of America	59998	0
The Leadership Conference on Civil and Human Rights	55625	0
National Institute for Reproductive Health	57963	0
Muse For County Executive	29996	0
Robin Delivers for You	59605	0
Mayorga Organics	22772	0
All Above All	55997	0
National Clean Energy Week	49983	0
The Federalist Society	24997	0
Quorum	59707	0
Lambda Legal	51097	0
United for Medical Research	54402	0
Show Up 2018	50998	0
The Greater Give	49999	0
Tea Party Patriots	49999	0
Tea Party Nation	49999	0
Siddiqueformoco	49999	0
Roman Health	49999	999
EdChoice	49999	0
Better Medicare Alliance	49999	0
Auto Alliance	49999	0
ACEP Advocacy	20613	0
City of Praise Family Ministries	18856	0
UnidosUS	44761	0
Cathy Myers	38800	0
ACLU	25672	0
Cause of Action Institute	41683	0
Patagonia	29983	0
Neal Simon for U.S. Senate	40916	0
MTC Changes Lives	26964	0
Brencis Smith	17237	0
Business Forward	33679	0
UAEUSAUnited	15360	0
Representative Shevrin Jones	16732	0
I Make America	18566	0
Shale Insight - A Shale Coalition Conference	18453	0
Paul Monteiro	36628	0
National Student Legal Defense Network	22994	594
Kamala Harris	44453	0
Connect Americans Now	31549	0
Marc Solomon for School Board	31935	0
Shareblue Media	30185	0
Tom Steyer	14088	0
Earthjustice	15116	0
Mila Johns for Delegate - D18	30074	0
Jason Andrean for DC State Board of Education - Ward 1	15997	297
Consumer Action for a Strong Economy	56315	0
Third Way	29589	0
Seth Moulton	29944	0
LInda Willard for Delegate	29241	0
Bruce Johnson	24773	0
4ocean	13280	0
Hispanic Access Foundation	28578	0
Donna Edwards	16779	0
Mikie Sherrill	14688	0
Jason Fowler for Delegate 27C, "Calvert First"	24612	0
Vote Krystal Oriadha	26242	0
Mo Seifeldein	26072	0
DoSomething.org	10186	0
Indivisible Guide	25593	0
UsAgainstAlzheimer’s	10139	0
We Stand For Energy	39980	0
Bradley Thomas for Ward 5 D.C. Council	27992	0
Palestine in the United States	10998	198
Theodore Roosevelt Conservation Partnership	10211	0
New Baptist Covenant	9999	0
National Retail Federation	9999	0
Public Affairs Council	24562	0
Barbara Comstock	23625	0
Frank Luntz	23269	0
David Blair	22337	0
FAMM	22187	0
Travis Allen	17938	0
Jacky Rosen for Nevada	10897	0
When We All Vote	8329	0
Brandon Brown for Congress	8173	0
Arlington Dems	12965	0
VOA - Глас на Америка	19996	396
James Harnett	24970	0
Donald J. Trump	22903	0
Delegate Kirill Reznik	11600	0
National Shooting Sports Foundation | NSSF	16785	0
MoveOn	17055	0
Abogado JD Walker	9178	0
GovernmentCIO Media	16227	0
Fahrenheit 11/9	7229	0
Starr Wright USA	15731	0
Concealed Online	8238	0
Vote Ashwani Jain	16684	0
Chesapeake Bay Foundation	13669	0
CASA in Action	15068	0
CAIR	15212	0
inPowered	60951	0
National Farmers Union	15996	0
ACLU of the District of Columbia	14997	0
AMC Theatres	5934	0
Elizabeth Warren	7274	0
Sexy Liberal	14338	0
Push Digital Inc	5920	0
American AF	6236	0
The Wilderness Society	5763	0
DC Office of Cable Television, Film, Music & Entertainment	13213	0
Felicia Folarin For County Council At Large	6553	0
Racism Is Lame	13034	0
Protect Our Care	15023	0
NARAL Pro-Choice America	6009	0
Southern Poverty Law Center	5120	0
NRDC	7717	0
Robin Ficker Law Offices	6614	0
I Am An Immigrant	11802	0
Medical Access	12649	0
Issue One	6603	0
Wolf for Attorney General	5011	0
UNRWA USA	12482	0
Science for Humans and Freedom Institute	23296	0
Amnesty International USA	7145	0
The Center for Community Change	4908	0
Bridge Project	10272	0
Dhakal for Herndon Council	11969	0
Be A Hero	9465	0
Rainbow Families	4725	0
PG Ballot	4683	0
A Simple Question	11650	0
Segal For Senate	5759	0
The Million Voter March	5586	0
etee	5531	0
Sport and Spine Rehab	10577	0
1199 SEIU Maryland/DC	6959	0
Captains for Clean Water	5271	0
The Western Journal	12174	0
The Humane Society of the United States	5047	0
No Labels	12032	0
Libertarian Party of Washington, D.C.	13994	594
The Federal Practice Group Worldwide Service	11996	0
PAI	11996	0
Officer Noah A. Leotta Foundation	11996	396
DC Log Cabin Republicans	10997	297
LWV District of Columbia	9998	0
Fix the Court	9998	0
Dustin For Mayor	9998	198
A. Scott Bolden	9998	198
Amanda Fiedler for County Council	3958	0
The Resistance Alliance	9596	0
Democrats	6008	0
MJ for Texas	7305	0
Alexandria Renew Enterprises	3808	0
National Domestic Workers Alliance	4498	0
The Brookings Institution	4337	0
Competitive Enterprise Institute	9826	0
Dana Schallheim for Anne Arundel County Board of Education - District 5	5082	0
Stacey Abrams	11124	0
Corey Stewart	8880	0
Hardywood Park Craft Brewery	3452	0
NEA Today	3754	0
Blue Future	4553	0
Oxfam	11619	0
Joe Kennedy III	3317	0
PragerU	3735	0
Retirement Taxes Today	3889	0
Dissent Pins	7790	0
Andrew Friedson for Montgomery County Council	9800	0
Moms Clean Air Force	3584	0
EFB Advocacy	5999	0
Americans for Farmers & Families	7910	0
Joel Rubin for Maryland Delegate, District 18	6351	0
Lokesh Kumar for US Congress	9911	0
Brett O'Neill for Solar Energy	7024	0
Flacc 4 Congress	6943	0
Shruti Bhatnagar for Montgomery County	7307	0
Kirsten Gillibrand	3951	0
Boredom Therapy	2893	0
Outrider Foundation	2696	0
Andrew Janz	5842	0
The Boeing Company	2601	0
Free & Fair Markets Initiative	2551	0
I Care March	6864	0
Phone2Action	7177	0
Novant Health UVA Health System Prince William Half Marathon	6203	0
United States Constitution	2629	0
Progress News Network	5420	0
Political Institute for Women	5788	0
Sierra Club	5448	0
UPROXX News	2852	0
ExxonMobil	2310	0
Congress of Tomorrow	4521	0
NRATV	2202	0
Veterans Education Success	5277	0
Jeff Waldstreicher	5234	0
Circa	3774	0
People United for Privacy	2523	0
Azula	5056	0
Independent Women's Forum	5051	0
Made In America Tax	5048	0
Becket	6407	0
Sheet Metal Air Rail and Transportation Workers	5013	0
Dump Trump	23034	0
Jeremiah Lowery	6997	0
JHOP DC	6997	297
Texas Public Policy Foundation	5998	0
Jamie Sycamore	5998	198
Campaign Deputy	5998	0
76 Words	5998	198
Committee for Justice	5447	0
Religious Action Center of Reform Judaism	5026	0
Yes On 1631	4999	0
WUFPAC ~ Electing Young Women Leaders	4999	99
UMD Socialists	4999	99
U.S. Grains Council	4999	0
The New Media Firm	4999	0
The Henne Group	4999	0
The Alliance for Solar Choice	4999	0
Support a Raise for DC Cops	4999	99
Summer For Congress	4999	0
Stop the Machine! Create a New World	4999	0
Stand Up Susan	4999	0
STG	4999	99
SIS Research	4999	99
National Woman's Party	4999	0
Killa Cal DA Animal	4999	99
Kevin Cramer	4999	0
Keep Meridian Hill Green	4999	99
Fix Politics Now	4999	0
Code 3	4999	0
BlackBlockchainSummit	4999	99
Big Red Media LLC	4999	0
Aroostook Acts Against Hate	4999	0
Answer Coalition	4999	0
Alaska Wilderness League	4999	0
10th District Virginia Democrats	4999	99
Global Strategy Group	4994	0
First Baptist Church of Glenarden	1988	0
Richard Gottfried for Montgomery County Council	4946	0
B & H Antique Auction	4875	0
Democratic Asian Americans of Virginia	1928	0
America's Future Foundation	4739	0
Explore Offshore	5403	0
FloridaPolitics	2185	0
Hollywood Village	1810	0
Tommie M. Thompson	2107	0
Blue Wave 2018	1948	0
Abdul El-Sayed	4894	0
Potomac Dentistry and Facial Aesthetics	4347	0
The Daily Show	2036	0
Congressional Black Caucus PAC (CBC PAC)	1732	0
End Citizens United	2673	0
WP BrandStudio	1633	0
Washington National Cathedral	4005	0
Delegate Jazz Lewis	3973	0
HILL TV	2498	0
Project Veritas	4041	0
Go Coast Guard	1862	0
The Arena	2317	0
Drug Injury News	1803	0
Soul Nation Events	3583	0
Human Rights Watch	5217	0
Shaun King	3180	0
Mercy For Animals	3290	0
Evan Glass for Montgomery County Council	1717	0
The Resurgent Left	1333	0
The National Puerto Rican Chamber of Commerce	3291	0
Ted Wheeler	5167	0
Heinrich-Böll-Stiftung North America	3215	0
MedStar Washington Hospital Center	3189	0
We Are The Mighty	1568	0
PrintedKicks	1426	0
Ben Shnider for County Council	5429	0
FCTRY	1259	0
National Health Law Program (NHeLP)	2431	0
Trust Women	14323	0
Generation 180	4115	0
Tom Hucker	3705	0
Marilyn Balcombe for County Council	2993	0
Share Better	2428	0
Private Briefing	1196	0
North Dakotans for Senator Heitkamp	2850	0
Claremont Institute	2849	0
Zephyr Teachout	3130	0
Lt. Colonel Steve Fitzgerald - Ret.	1530	0
Suraj Patel for Congress	2771	0
GZERO Media	2313	0
Burke-Paine Society	2903	0
Texas GOP Vote	2362	0
Tommi Makila for Maryland Senate	1176	0
Seventh Generation	1048	0
Don Blankenship	1507	0
Smoky Mountain Values	2544	0
Rally Health	2467	0
Heifer International	986	0
Julie Reiley for Board of Education	2610	0
Daily Independent News	2423	0
Kumar Barve	2424	0
Players Coalition	2339	0
Skydive Orange	2316	0
Karen 4 Maryland	2225	0
The Devil We Know	885	0
The Young Turks	2006	0
The Nib	1501	0
NRA - National Rifle Association of America	1010	0
Teacher's Association of Anne Arundel County	846	0
DC Sustainability Summit	2095	0
John Robertson for Board of Education	1091	0
Environmental Defense Fund	3993	0
CLSA - California Life Sciences Association	2174	0
David Moon - Progressive Democrat	2461	0
Heidi Heitkamp	2647	0
Karl Bickel for Sheriff	1999	0
Airport Workers United	795	0
Senator Mac Middleton	1957	0
Maryland League of Conservation Voters	776	0
Ocean Conservancy	7090	0
Dave Bishop for Congress	1921	0
PolicyEd	1048	0
JCRC of Greater Washington	741	0
Swing Left	6311	0
Nike	930	0
Reform Austin	763	0
Arlington Young Democrats	15906	0
Mike Rogers - Candidate for District 32	2073	0
Adam Schiff	902	0
Giffords	2139	0
Andrew Shaffer	2340	0
Diamond Star Divas	1727	0
Civiqs	776	0
Julian Haffner For District 17 Delegate	1717	0
Carolyn Adams & Associates	2034	0
Baker for Governor	1680	0
Friends of  Pete Fosselman	1947	0
Barbara Kanninen	1676	0
John Wolfe U.S. Senate	1668	0
Tony Evers	1088	0
Turning Point USA	769	0
Finance Watchdogs	2254	0
Klean Kanteen	3035	0
Claire McCaskill	1066	0
USA for UNHCR	812	0
Candace Hollingsworth for County Council	1588	0
Jeff Merkley	839	0
Emerge America	702	0
Public News Service	1554	0
Suburban Virginia Republican Coalition	2551	0
Community Justice Reform Coalition	1542	0
Imprimis, a Publication of Hillsdale College	752	0
Nasty Scientist	1987	0
Buffy Wicks	1580	0
Sharice for Congress	2146	0
Human Coalition	765	0
Justice Democrats	1589	0
NARAL Pro-Choice Virginia	1392	0
Ranker	1324	0
Tim Westley for U.S. Congress 2018	1183	0
charity: water	535	0
Power In Cooperation	3979	0
Dave Walcher	1409	0
Oceana	3218	0
Fatmata Barrie for State Delegate	1487	0
Planted for People	1292	0
Alexandria Ocasio-Cortez	1007	0
Anthony Triplin for Board of Education	1266	0
Giving Brush	552	0
No Kid Hungry	2042	0
Utah Policy	810	0
Jewish Voice Ministries International	778	0
Chris Wilhelm for County Council	3331	0
CPN	1221	0
Burma Task Force	569	0
Shak Hill	633	0
National Republican Congressional Committee	1171	0
Marc Elrich for County Executive	481	0
Conservation International	1250	0
Lumina Foundation	473	0
MDGOP LD-15	1177	0
Taxotere Lawsuit Information	859	0
Conor Lamb	598	0
No on SoccerCity	539	0
Unite America	1162	0
Deni Taveras	1134	0
Adam DeMarco for Congress	1134	0
Delegate Brooke Lierman	1046	0
Topic	1080	0
Antonio Sabato Jr	451	0
HeloGreen	916	0
Higher Perspective	549	0
SAM - Serve America Movement	711	0
Cheddar	434	0
Movement Voter Project	784	0
Democratic Senatorial Campaign Committee (DSCC)	676	0
Diedra Henry-Spires-WRITE IN	1085	0
Sandy Hook Promise	1039	0
Ammar Campa for Congress	1075	0
John Hope Bryant	420	0
National Network of Abortion Funds	955	0
ASMDSS	495	0
Innocence Project	417	0
Rob Wittman	578	0
Chevy Chase Trust	1036	0
UltimateStraw	786	0
David Baria for Mississippi	1081	0
Mesothelioma Lawsuit Settlements	504	0
Bernie Sanders	952	0
Save the Children US	990	0
Peter Joffrion for Congress	1147	0
Solar Energy Today	522	0
Viking Books	975	0
DiversityInc	914	0
Rebel Rampage	965	0
KNX 1070 NEWSRADIO	385	0
NM Religious Coalition for Reproductive Choice	957	0
Veena Lothe For Virginia	941	0
Elect Matt Nolan Wills	374	0
SlutBox	451	0
Unspeakable Crimes	373	0
Give America Hope	924	0
ClearPath Action Fund	437	0
Synthisophy	460	0
Dean Phillips for Congress	362	0
Total Wealth Research	415	0
NewsBusters.org	350	0
Spotify	869	0
Disability Over 50	465	0
Citizen SHE	865	0
Santos For Congress	923	0
Your Trump Shop	862	0
Mercatus Center at George Mason University	856	0
NARAL Pro-Choice Maryland	840	0
Jerusalem Prayer Team	335	0
Suddarth For Congress	914	0
Kyrsten Sinema	816	0
Likewise Media	348	0
LatinLive Washington, DC	821	0
PGGOP.com	1183	0
Delegate Karrie Delaney	815	0
Military Officers Association of America (MOAA)	883	0
Randy Bryce	811	0
Greenpeace USA	753	0
Upworthy	1444	0
Save the Storks	370	0
Soraya Diase Coffelt for Gov.	606	0
Seeker	312	0
Lorna Phillips Forde - Democrat for Montgomery County Council At-Large	1132	0
Environmental Working Group	797	0
Allan Kittleman	853	0
NIAC	749	0
Brian M. Crosby	747	0
Moms Against Poverty	298	0
Independent Voter	1469	0
Nurx	630	0
Out Magazine	735	0
SDSU WEST	332	0
National Democratic Redistricting Committee	640	0
What's Up Prince William	288	0
Perennial Plate	702	0
Democratic GAIN	699	0
Paul Bradley for State Senate	291	0
Dinesh D'Souza	1686	0
Future Now USA	1080	0
ketnoinguoiviet.com	806	0
EMILY's List	722	0
Cooney for Clerk	341	0
Get Off My Lawn with Gavin McInnes	283	0
