Andrew Cuomo	32617645	76078645	432397	1641210
Zephyr Teachout	5479016	14463488	108663	446476
Uber	5150000	11189958	84681	345949
Cynthia Nixon for New York	4917998	14581109	35732	272066
Kathy Hochul	3445000	7629970	87141	351898
Anthony Brindisi For Congress	3022434	7879575	34720	142997
Laborers Building a Better New York	2936000	7090956	27207	112362
Solar Energy Today	2611737	7226190	45117	186365
New York Working Families Party	1762331	4229864	33951	131033
Speak Out Central New York	1688000	4113942	37729	117999
Suraj Patel for Congress	1651936	5486207	25811	115420
NYC Commission On Human Rights	1433948	3528830	15742	60641
Larry Sharpe for New York	1301469	5079210	3888	34329
Chele Farley for Senate	1279000	2925968	32183	90388
John Katko for Congress	1239000	2958964	10500	49464
New Yorkers Together	1190751	2738021	21688	75342
MO Research	1183203	3231659	12995	58358
Elise Stefanik	1053741	2303326	10457	48993
Tom Basile for State Senate	1012674	3419078	14365	73015
Airbnb Citizen	1006480	2369556	6946	32096
Elmont Against the Megamall	1000000	2500994	4500	21094
Congressman Peter King	996719	4611579	10760	48129
NYSUT - A Union of Professionals	956594	2478150	13295	53359
Energy Justice For All	942018	3390009	28097	146912
Sean Patrick Maloney	918766	2282203	11792	48509
Antonacci for the People	904999	2509939	17110	63378
NYS Senate Republican Campaign Committee	859962	3796961	18577	68294
Jeff Pravato for Senate	806966	2675432	10542	73533
Protect Public Pensions	727000	1747974	7700	36574
Shareblue Media	612160	1610353	6393	20932
Living Free	589867	1299624	11677	37206
Our Flag Our Country	576782	1824365	14712	57566
Get the Facts on Anna Kaplan	572000	1430984	8029	35931
New York Republican State Committee	570000	1201988	11760	42484
Nyscopba PR	555000	1464978	1000	5078
Always On NY	552977	2219511	20794	131893
Alessandra Biaggi	543023	2139447	3166	28811
Spectrum News NY1	535098	2080298	4250	22368
Jumaane D. Williams	509000	1886939	6093	35100
Musa-Obregon & Associates NYC Criminal & Immigration Lawyers	487336	1379448	2570	11938
Center for Union Facts	467660	1139890	2581	12013
Daphne Jordan for NYS Senate	454613	1457952	6345	28280
Get the Facts on Aaron Gladd	450000	1049989	7300	33489
Barnes & Noble	441064	882127	2731	11178
John Faso is not for us	430647	1104143	6922	36512
Keep Them Accountable	428766	1344273	5969	21810
No Labels Action	420435	973821	9673	32524
Antonio Delgado	417258	1347819	4655	22784
Senator Jesse Hamilton	410000	849994	4600	21494
James Skoufis	398000	1694868	3662	21984
Todd Kaminsky	370000	1157950	4700	18050
Hotel Workers for Stronger Communities	366596	1025369	4800	20382
John Faso	360654	1192716	3967	22552
Annie Rabbitt for Senate	355832	1167099	3973	31979
Elaine Phillips for NY Senate	352000	1028840	4791	29310
Better With Age	347450	1128854	10309	50458
Martz for NY State Senate	337800	1460075	2819	21196
Fix Politics Now	328000	1449799	328	23920
Jeff Beals	324835	698645	4248	13131
Dean Murray for New York	321997	1069854	6978	39192
Max Rose	310711	757353	3052	13186
Tim Kennedy for Senate	301997	1056908	7232	38002
Women For Civility	296879	959576	5652	28780
Erie County Democratic Committee	295000	844983	3555	16590
NRA - National Rifle Association of America	291556	708280	1499	6988
Congresswoman Nita Lowey	288577	685964	2651	10824
The Alliance for Solar Choice	274904	682541	4475	15925
WHO is John Brooks?	274851	729233	5573	22088
32BJ SEIU	274471	783237	1798	9034
Friends of the Brooklyn Queens Connector	272969	846787	4937	21413
Self-Reliant Republic	269950	899733	8461	29456
UHS	260000	649997	600	1597
Dana Balter for Congress	258525	1127351	3083	38647
Abogados de Inmigración y Derecho Penal USA	256375	553536	1057	3432
ClearPath Action Fund	256290	887376	2784	14397
Re-Elect Senator Phil Boyle	247000	621988	4800	22888
Don Boyajian for Assembly	242701	801027	3521	18485
Human Rights Campaign	241547	817559	1417	7469
Tom Suozzi	237982	730894	2585	11304
Jonathan Lewis for Congress 2018	237890	1172088	3184	27769
WHO is James Skoufis?	237000	766973	2600	13973
Judge Ciaccio for Supreme Court Judge	230946	752865	2301	12155
Deepwater Wind South Fork Wind Farm	225973	615936	1393	7134
Pete Harckham for Senate	222972	900798	1511	13176
NY Campaign for Patient Safety	222000	511991	2717	12739
John Catsimatidis	220991	899765	2830	13074
Naturalize NY	220000	499995	1700	7095
Committee to Elect Larry Piegza	217999	933765	2897	19677
Leecia Eve for NY Attorney General	214768	444833	901	4857
Fred Akshar	209289	811086	49	9410
Sen. Carl Marcellino 4 Senate	205904	797665	4243	29328
Pat Ryan for Congress	204979	766847	5279	26546
Supervisor Joseph Saladino	202709	718493	1591	11421
Save Tips NY	200971	504880	1733	8978
CARE Action	199635	399268	2974	10194
Concealed Online	198356	646701	2786	17234
Dr. Jim Maxwell for Congress	198000	977698	300	31098
Kitty Karle for Ontario County Judge	196998	587947	2387	14739
Tish James	195926	660024	1230	9435
Stopping NYC Horse Abuse	191000	504993	4565	18573
