Elect Ellen Daigle Doskey	204998	0
Know Your Vote Louisiana	149996	0
Americans for Prosperity - Louisiana	75970	0
Austin Badon for Clerk of First City Court	55997	297
Jessee Carlton Fleenor for Congress 2018	54998	0
Color Of Change PAC	50998	0
St. George, Louisiana	49999	499
Ryan Gatti for State Senator District 36	49999	499
Mayor David Amrhein	49999	499
Louisiana Right to Life	49999	499
Louisiana Progress	19998	198
Louisiana Chemical Association	44985	0
Lee O. Savage For Mayor of Shreveport	42923	0
Solar Rebate	24996	0
Concealed Online	28868	0
Adrian Perkins for Mayor of Shreveport	15997	297
Mercury Media	10998	198
The Ouachita Citizen	9999	99
Re-Elect Tiffany Kuhn Jefferson Parish School Board District 3	9999	99
Patrick Kirton for City Council	9999	99
Judge Jimbo Stephens for Court of Appeal	9999	99
Committee to Elect Omar Mason - Judge	9999	99
Col Rob Maness ret	9963	0
Levi's	11620	0
Donald J. Trump	27185	0
I Love You, America	5726	0
Erin for Judge	9998	198
Elect Gregory Rome	5998	198
Elect Chris Huff	5998	198
Terrebonne Parish President Gordon Dove	4999	99
Scott Anslum For Sheriff	4999	99
Matt Romero - Youngsville City Councilman	4999	99
Major Thibaut for Pointe Coupee Parish President	4999	99
Ralph Abraham	5989	0
People United for Privacy	1870	0
Reid Falconer, Louisiana State Representative	4074	0
Planned Parenthood	1507	0
Energy Nation	2748	0
Conservative Gear	1935	0
ACLU	1550	0
Self-Reliant Republic	604	0
Re-elect Circuit Judge Lamar Pickard	1411	0
Breaking Patriot News	1297	0
American Financial Advisory For A Better Future	1279	0
Indivisible Guide	1754	0
Coverage of the Trump Presidency by The Epoch Times	1233	0
End Citizens United	452	0
National Republican Congressional Committee	1446	0
The Devil We Know	846	0
Stormey Primm for Coroner	827	0
Tom Steyer	821	0
United States Constitution	712	0
Cristina Garcia	596	0
Nine Line Apparel	209	0
Mi Familia Vota	499	0
National Domestic Workers Alliance	436	0
Your Trump Shop	174	0
Circa	418	0
Partnership for Civil Justice Fund	340	0
Food for the Hungry	135	0
Kirsten Gillibrand	331	0
NASPA - Student Affairs Administrators in Higher Education	129	0
Swing Left	199	0
Conservative Daily	186	0
Flip It Blue	170	0
Congressional Leadership Fund	164	0
The Ben Shapiro Show	138	0
FloridaStrong	129	0
Co-ops Vote	127	0
Shield Republic	113	0
Heidi Heitkamp	293	0
I Love My Freedom	108	0
David Chiu	44	0
Beto O'Rourke	108	0
Fipple	95	0
45th President Donald J. Trump	94	0
Bill Nelson	453	0
