Lynn Greer for Alabama House	109996	0
Frank Barger for Probate Judge	100997	0
Sanderford for Alabama House	99998	0
Rex Reynolds	99998	0
Steven Dixon	65996	0
Jack Jacobs	55997	0
Tim Melson for State Senate	49999	0
Re-elect Judge David Kimberley, Circuit Judge, Place 3	49999	0
DoSomething.org	49999	0
Andrew Sorrell for State House, District 3	49999	0
Vote Jenn Gray	19998	0
Take Back Our Republic	19998	0
Jim Carns	46352	0
Miranda Joseph for State Auditor	14998	0
Arnold Mooney for Alabama	10998	0
Proncey Robertson for State Representative District 7	9999	0
Mike Ball for Alabama House	9999	0
Jefferson County Sheriff's Office	9999	0
Ron Anders For Auburn	15996	0
Vote Mike Cole Sheriff Of Walker County 2018	14997	0
ReBuild USA	4295	0
Todd Greeson for Circuit Clerk	17990	0
Sherman Guyton for Mayor	9998	0
Fix Our Roads Alabama	9998	0
Elect Marcus Vandiver	9998	0
Will Benton	5998	0
Jeff Austin for Circuit Judge	4999	0
Alabama Today	4999	0
Circa	1397	0
Penzeys Spices	2032	0
ACLU	1417	0
John Catsimatidis	1750	0
Concealed Online	1698	0
VoteTogether	535	0
FrackFeed	585	0
Chicago Council on Global Affairs	517	0
We The People Holsters	196	0
Bill Nelson	261	0
Population Connection	355	0
Environmental Voter Project	114	0
Independent Voter	235	0
Beto O'Rourke	107	0
Jerry Asher for Sheriff	185	0
Eric Bolling	214	0
Shield Republic	145	0
PrintedKicks	146	0
Say No to impeachment	132	0
Truth in Annapolis	123	0
Conservative Writers	121	0
Finance Watchdogs	141	0
Louder with Crowder	96	0
Scamazon	92	0
NC House Republicans	79	0
UPROXX News	74	0
Proud Right Winger	80	0
Kirsten Gillibrand	48	0
David Chiu	19	0
Stand Up America	36	0
MJ for Texas	28	0
Anthony Brindisi For Congress	22	0
Al Muratsuchi for Assembly	8	0
Representative Nick Mattiello	13	0
Citizens Energizing Michigan's Economy	7	0
Energy Citizens	999	0
Chad Young State House District 3	899	0
Heifer International	182	0
Whiteside for Richmond County Board of Ed	42	0
Energy Nation	22	0
Healthy Montana Campaign	14	0
Democratic Senatorial Campaign Committee (DSCC)	13	0
Dale Kerns for U.S. Senate	9	0
OAF Nation	8	0
Phil Bredesen	5	0
Animal Matters	3	0
Avaaz	2	0
