ACLU	35286	70571	220	861
Democrats	33278	93826	504	2282
American Financial Advisory For A Better Future	11950	23899	1176	2351
Coalition to Protect Patient Safety	9601	19202	158	508
Fed of American Hospitals	9508	23771	252	712
Dave Yost	7467	14935	122	390
NO on 3	7367	18418	114	466
Charlie Kirk	7325	14650	13	47
NewsBusters.org	7088	14175	28	104
Judge Steven Bailey, Ret. for Attorney General	6200	12400	103	433
Protect Freedom PAC	5758	14394	73	244
We Are The Mighty	5524	11048	10	95
Premium Care For Seniors	8882	17763	256	808
Backcountry Hunters & Anglers	20115	47991	115	461
The Nature Conservancy	4321	8641	50	146
Everybody Is For Amendment 2	4205	8411	34	136
Jeff Johnson	3962	7924	19	78
State Representative Bryan Avila	3630	7261	78	186
Voters In Charge	4702	23508	30	262
Yes On 793	3286	16432	39	312
Rick Scott Is Not For Florida	2608	5216	34	106
Imprimis, a Publication of Hillsdale College	4403	22014	15	159
Bob Hugin	2527	12634	53	435
Tea Party Nation	2465	6162	24	84
Republican Party of Florida	2356	5890	41	202
NO on 105	2282	4564	19	54
America Fighting Back PAC	2264	11320	15	171
Concealed Online	2231	11156	32	298
Choose Me Not 3	2209	4417	40	140
Jack Bergman	5692	28456	68	393
American Bird Conservancy	2100	10502	6	154
Georgia Republican Party	2011	4022	18	52
Peter G. Peterson Foundation	1950	9752	15	98
Senate Majority PAC	4681	15051	193	827
AARP New Jersey	1890	9449	17	95
Demand More For Maine	1867	3735	12	48
Denham Says, Denham Does	1853	3706	37	128
David McSweeney	1835	9173	9	96
If I Were Running for Senate In Pennsylvania	1806	9031	14	77
Jeff Merkley	1770	8849	21	189
Elite Tech News	1671	8357	46	373
Democratic Coalition Against Trump	1647	8236	1	111
Oklahoma Oil and Gas Association	1597	7987	13	79
Democratic Party of Georgia	1591	3182	18	51
Freedom Club	1522	7609	9	118
Sierra Club	1510	7550	13	106
Mike Hanna for State Representative	1473	2945	13	30
American AF	1453	2906	9	38
Mike DeWine	4078	20393	43	339
Marc Molinaro	1408	7039	5	63
Democratic Senatorial Campaign Committee (DSCC)	1403	2805	8	40
Smoky Mountain Values	1292	6460	5	80
Janice McGeachin	1277	6383	9	84
No on Measure U Sacramento	1262	2524	8	22
Reform Austin	1224	2448	20	75
North Dakota Native Vote	1212	2424	10	21
Freedom for All Massachusetts	1153	2306	16	46
Pierce for AZ Mine Inspector	12338	30300	119	435
Safe Clean Water L.A.	1071	5354	8	65
Conor Lamb	1059	5296	17	95
Tom Leonard	19117	41373	322	904
Laura Kelly	1040	5201	18	132
Bob Gibbs for Congress	1024	2048	12	53
Unite America	1022	5112	8	87
American Potential	2732	13662	25	191
Linda L. Gaustad for Judge	1002	5011	15	77
Jason Tolliver for Lawrence Co. Auditor	1000	4999	8	88
The Afiya Center	998	1996	10	31
Janet Cruz	989	1978	15	63
Eric Zeni for District Court Judge	985	1969	2	19
AARP MA	966	4831	10	91
John Howe for MN Secretary of State	958	1916	5	23
West Virginia Strong	954	4770	3	76
Allan Kittleman	939	4695	7	70
Tennesseans for Student Success	2261	11304	85	478
The American Counselor	928	1856	0	22
Solar Rebate	913	1827	14	39
National Union of Healthcare Workers	912	1824	3	11
Arizona Senate Victory PAC	6841	16386	167	607
Turning Point USA	893	4466	1	19
Americans for Limited Government	884	4421	8	45
You Should Know Arizona	2216	11080	69	291
Delegate Robin Grammer	850	4249	6	63
The Leadership Conference on Civil and Human Rights	845	4226	17	121
Science for Humans and Freedom Institute	798	1596	0	73
American Values PAC	796	1593	8	30
Get the Facts on Aaron Gladd	792	3961	12	126
United States Constitution	788	3939	6	51
Yes on N For A Safer Bakersfield	780	1560	1	36
Brady PAC	756	1511	22	82
Alliance For Tennessee Families	2343	11713	25	136
Anybody But Rick Marshall For Nye County Sheriff	744	3720	7	37
AZTV	744	3719	5	31
Paolo Weston	738	1476	1	16
Home Improvement Deals	726	3631	10	80
Catherine Stefani	721	3604	11	102
Michelle Snodgrass Commonwealth Attorney	714	3572	6	37
Republican Party of Texas	689	1379	2	13
James Dean Leavitt for Judge	687	3435	8	67
Right Now MN	687	1374	12	29
