Kim Reynolds	16149942	332640
Fred Hubbell	7472983	0
David Young	6125835	76135
Marsy's Law for Iowa	2651966	0
Abby Finkenauer for Congress	2211326	0
Rob Sand	2182473	0
NextGen America	3082450	0
Iowa Federation of Labor, AFL-CIO	2928792	0
David Young Wrong for Iowa	1387601	0
Deidre DeJear	1536983	0
Iowa GOP	1255075	0
Iowa Senate Majority	1683932	24732
Women Vote IA-03	1067286	0
Cindy Axne	1191497	0
Fix Politics Now	1806120	0
Afscme Council 61	1347813	24913
AFP - Iowa	599997	2997
John K. Delaney	1058790	0
Gary Siegwarth for IA Governor	952164	0
Senator Dan Zumbach	690332	0
Progress Iowa	729903	0
The Nature Conservancy Sustainable Agriculture	893973	0
Tom Steyer	779596	0
Andy McGuire	440992	10592
Ray Gaesser	541905	0
Kenan Judge for Iowans	687939	0
Fett for Iowa	749857	0
Iowa Gun Owners	349997	1097
Living Free	349881	0
Brent Oleson, Linn County Iowa Supervisor	522964	6364
Stand Up for School Bus Safety	479979	0
We Have Teeth and We Vote	358147	0
Rebel for Iowa	580973	6673
America First Policies	595899	0
Donahue for State House District 68	574966	0
Kayla for Iowa	618966	0
Amber Gustafson	308985	0
Paul Pate for Iowa	311819	0
MO Research	372902	0
Demand Justice	255198	0
American Values PAC	249293	0
Pete for Iowa	488846	0
Tim Knutson for Iowa	436977	5077
State Auditor Mary Mosiman	359869	0
Americans for Prosperity Foundation	186946	0
Charlie McConkey	389988	4488
Eric Gjerde for Iowa	333938	0
Auto Alliance	259995	0
Keep Them Accountable	346745	0
Association for Accessible Medicines	185044	0
John Norris for the People	209995	1695
Iowa Wind Energy Association	199997	2497
Donald J. Trump	356474	0
Jennifer Konfrst for Iowa House	233966	7466
AARP Iowa	160996	0
Iowa Energy Jobs	300247	0
NARAL Pro-Choice America	163541	0
U.S. Chamber of Commerce	150088	0
Scholten4Iowa	236088	0
Julian Garrett - Senate District 13	215257	0
Heritage Action for America	109824	0
Jodi Clemens for Iowa House District 73	254994	2594
Leverage Your Retirement	99999	999
Shannon Latham	196989	0
Davis For State Treasurer	166979	3679
Steve Bullock	169988	0
Seth Moulton	118219	0
Rod Blum	202413	0
Ken Croken for Scott County Supervisor	149983	0
Mariannette Miller-Meeks	165381	0
Treasurer Michael L. Fitzgerald	204995	1695
Self-Reliant Republic	199884	0
Jack Whitver	131985	0
Newt Gingrich	74519	0
Educate Our Kids, We Are Grinnell	172991	0
Leann for Iowa	170977	0
Rugged Roots	97259	0
Tracy Freese	118986	2186
Our Flag Our Country	164348	0
Zach Wahls	115631	0
Polk County Democrats	162963	0
SuperGreen Solutions	159995	0
Climate Hawks Vote	135988	0
Gannon for Agriculture	129994	0
Swing Left	130490	0
Heather Hora	94994	0
Eric Swalwell	120798	0
Dave Loebsack for Congress	129912	0
Glenn Hurst	148222	0
Ryan Hall for Council	106988	0
Iowans for Tax Relief	115995	0
Chris Cournoyer	111976	0
American Energy Alliance	58558	0
Reenie Montgomery	128954	4554
Scott Webster For Scott County Board	106489	0
Draft Gabe Haugland for Cerro Gordo County Attorney	88990	990
Tim McClimon for Iowa HD 97	77981	1881
Claire Celsi - Candidate for IA Senate District 21	56991	0
National Republican Congressional Committee	72801	0
Joe Mitchell for Iowa House	80933	0
Bellevue Votes Yes	109606	0
Growth Energy	42701	0
Women For Civility	105026	0
Opportunity Solutions Project	104997	0
Coalition for Medicare Choices	104997	0
Better With Age	101090	0
John F. Mauro Polk County Supervisor	99998	998
Jeff Shipley	99998	0
Clinton IA Downtown	69969	0
Steve Holt, Iowa House of Representatives District 18	88866	0
Re-Elect Supervisor Angela Connolly	89987	1687
One Iowa	69996	396
NRA - National Rifle Association of America	35542	0
Coalition for Rural Property Rights	64997	0
Democrats	65698	0
Jake Chapman	76992	792
IFC PAC	76515	0
Representative John H. Wills	63985	0
Friends For Zach Nunn	59998	0
Military Network	31998	0
American AF	39705	0
Republican Party of Story County	69995	895
Iowa City Downtown District	45988	1188
Concealed Online	37316	0
Hausman for County Supervisor	50990	990
Planned Parenthood	67109	0
Jeff Merkley	44574	0
Environmental Law & Policy Center Action Fund	59997	1497
We Stand For Energy	29996	0
Shatterproof	22575	0
PragerU	28845	0
Rock Island Preservation Society (RIPS)	47913	0
National Loan Programs	55997	0
Iowa Firearms Coalition	54998	198
Alan Feirer for Madison County Iowa Supervisor	45987	1687
Nick Ryan for Iowa House	34987	1287
FPC Live	54979	0
America 101	26379	0
Human Rights Campaign	52571	0
NRATV	26520	0
Eric Garcetti	21618	0
Tim and Rachel Scheib - Scheib Real Estate Team	49999	499
The Family Leader	49999	0
Patagonia	49999	0
Mike Naig for Iowa Agriculture	49999	499
Linn County Farm Bureau	49999	499
Iowa Carry Safe	49999	499
EDF Action	49999	0
Brian Lohse for Iowa House	49999	0
American Bail Coalition	49999	0
Alan R. Ostergren for Muscatine County Attorney	49999	0
Joseph Howe for Iowa House District 36	36992	0
Roby Smith for Iowa	49797	0
United States Constitution	22792	0
4ocean	22338	0
NowThis Politics	19121	0
Everytown for Gun Safety	23615	0
Good Jobs Nation	78450	0
Gansen for Iowa House	46279	0
Jake Porter	40814	0
Celebrity Voice Changer	17040	0
Janice Weiner for Iowa State Senate	48983	0
Drake University Agricultural Law Center	41990	990
Iowa Starting Line	25995	495
Christian Andrews	25995	495
WesleyLife	42471	0
Save Your Home Now	39075	0
Jason Moats for Iowa HD 84	24392	0
Left Action	15205	0
Center for Worker Justice of Eastern Iowa:: Centro de Justicia Laboral	24141	0
Proud Right Winger	19476	0
Conservative Gear	22374	0
Defending Donald	18953	0
Save the Storks	14497	0
Pocket Politics	14901	0
Charlie Kirk	14259	0
Marie Gleason	21609	0
I'll go ahead and keep my guns, Thanks	15328	0
March For Our Lives	34090	0
DoSomething.org	12630	0
Americans for Prosperity	30235	0
Libertarian Party of Iowa (LPIA)	35988	0
Walt Rogers	30993	693
Rogers for Supervisor	15997	297
Iowa Business Daily	15997	297
Anthony Junk for Iowa House District 39	15997	0
Lundgren for Iowa House	14998	0
Issue One	14998	0
Iowa Coalition Against Domestic Violence	14998	198
We The People Holsters	16037	0
Make America Great Again - Republican	12873	0
Association of American Railroads	17809	0
