Choices	500000	999999	4950	14291
Protect Colorado	110721	221441	2818	10347
Minnesota Conservation Federation	109032	218064	1997	9978
Pennsylvania Department of Health	107170	267925	7154	20519
Leecia Eve for NY Attorney General	107117	214233	449	2339
Essure Birth Control Litigation	105901	264752	529	2646
Goal SD	89296	178592	2477	11176
NRA Women	86505	173009	390	1444
Keep Birth Control Affordable	86094	172188	941	2940
House Majority PAC	85934	171868	1536	5192
Maine Conservation Voters Action Fund	75083	187708	475	2465
Jeff Bleich for CA Lt. Governor	71810	143620	776	2956
ACLU of Michigan	70004	140008	210	799
Lambda Legal	69610	139219	668	1832
MIT Executive MBA	68728	137455	704	3533
Securing Ohio	67231	134462	1191	5692
Double Talk Ducey	64116	128231	700	1627
Val Demings	63181	126362	1263	6317
Drug Injury News	63019	157547	1684	5096
Shale Insight - A Shale Coalition Conference	61802	123604	131	640
Pennsylvania Department of Human Services	61662	123324	407	1397
Jillian Dodd	57989	144972	144	315
4ocean	57521	115041	878	3020
Tea Party Nation	57091	114181	562	1557
Romper	56605	141512	226	1079
Madame Noire	56160	112319	56	280
ScriptSave WellRx	54800	137000	181	539
Arizona Secretary of State	54748	109495	143	569
Catherine Templeton for Governor	52436	104872	677	2746
Utah Cancer Control Program	50000	99999	500	999
Judicial Crisis Network	48424	96848	697	2509
ACLU	47806	95612	383	1407
Start Here	46473	116182	278	1161
Merritt & Merritt Law Firm	44117	110293	219	1132
Teddy the Dog Apparel	44074	110186	22	109
UFT - United Federation of Teachers	43497	108743	236	1090
Congressman Jim Renacci	41869	83737	599	1136
Bellezas de la Vida	40203	100506	84	397
Queer Eye	39848	99621	229	1096
NYC Department of Health and Mental Hygiene	37816	94539	212	1129
Richard Ojeda	37767	94417	489	1678
Iowa Secretary of State Paul Pate	37729	94322	252	1053
Alison Friedman	37268	74536	369	1489
Illinois Working Together	37154	92885	242	996
PussyPin	36474	91184	133	466
EdVoice	35033	87582	694	1886
Curtis Hill, Indiana Attorney General	33982	84956	196	874
Yes 4 Proposition 4	33518	67036	413	1494
No on 3 - Keep MA Safe	32510	81275	370	1779
War Against Racism	32349	80871	224	848
St. Jude Children's Research Hospital	32332	64663	200	592
California Policy Center	31663	63325	635	2880
Just LDS	31349	78371	156	783
Howard Sherman For  Senate	31240	78099	248	1177
Everytown for Florida	30854	77135	453	2038
Philadelphians for a Fair Future	29961	74901	320	1358
Oklahomans Against 793	29235	73087	241	1192
Cedric Richmond	29085	72712	127	666
Fundacion Corcovado	28577	71443	0	14
Spotify	27900	69749	174	901
Link TV	27549	55097	84	334
Greg Fischer for Mayor	27473	68683	168	872
A Stronger Ohio	27379	68447	427	2449
Right to Harm	27362	68405	160	683
New York Working Families Party	26898	67246	518	2083
Save The Bees	26460	52920	1272	4872
Andy Harris	25985	64962	180	887
MN Political Report	24953	62382	569	2146
Los Angeles County Regional Park and Open Space District	24852	49703	235	707
Californians for Eleni Kounalakis for Lt. Governor	24751	49501	337	1174
Ohio Education Association	24473	48946	231	689
Marsy's Law for North Carolina	24451	61127	805	2817
Manly, Stewart & Finaldi	24398	60995	157	743
Republican Party of Kings County	24173	60433	633	1208
NJ Kids and Families	23897	47794	192	681
John Chiang	23812	59530	1189	5292
Committee for Colorado's Shared Heritage	23597	58991	652	3186
Shady Steve	23058	57645	119	450
Joy Silver for State Senate	22953	57382	625	1184
Our Health Oregon	22589	45178	523	1490
AskSolar	22563	45126	247	1110
Citizens for a Strong District 5	22448	56121	986	3870
Michael Kors	22328	44656	29	148
George Takei	22161	55403	95	377
RATE Coalition	21674	54184	379	867
Powerpac GA	21410	53525	175	774
Dissent Pins	21033	42066	237	759
Working People Rising	20971	52426	141	436
Michigan Families Matter	20910	52274	227	1030
FCTRY	20653	41307	494	1789
Zillow	20552	41103	104	393
Human Life Action	20108	40216	118	352
Meet the Real Troy Balderson	20093	40186	228	640
Maryland Together We Rise	19745	39490	186	614
The Daily Show	19496	38991	141	533
Oklahomans for Constitutional Integrity	19475	48688	269	1274
Floyd Bonner for Sheriff	19292	48230	58	212
Colorado Secretary of State's Office	19271	48178	96	490
Strong Wisconsin	19228	48071	230	1031
West Virginia Patriots for Liberty	19214	38428	214	943
