The Commonwealth Policy Center	102999	259971	91	2945
Jason Nemes	60000	149998	1000	1998
Senator Dorsey Ridley	54987	109972	499	1097
The Holy Tribune	50001	100001	1351	4079
Robert F. Wright, Attorney at Law	43011	86022	430	859
Keep Judge Dan Zalla	30000	149997	300	1497
The Kentucky Initiative	23000	118991	100	1291
Monica Meredith for Family Court Judge	21922	81601	0	689
Better With Age	20007	100034	629	3753
Women For Civility	20001	100000	570	2848
Andy Barr	20000	99998	1000	1998
Tom Buford for State Senate	20000	40995	0	495
Emily Ferguson for State Representative - 72nd District	11000	54998	100	598
Human Rights Campaign	10002	50003	140	852
Debra Hembree Lambert for Kentucky Supreme Court	10000	50998	500	1098
Ryan Mosley for State Representative	10000	49999	100	499
Robert Jennings for Madison County Attorney	10000	49999	100	499
Rep. Danny R. Bentley	10000	49999	100	499
National Wildlife Federation Action Fund	10000	49999	100	499
Elect Debbie Vescio	10000	49999	0	165
Mitch McConnell	10000	37991	0	891
ACLU	6825	17779	38	237
State Representative McKenzie Cantrell	6000	14998	0	222
Morgan Eaves for District 81 State Representative	6000	14998	100	598
Eric E. Whisman for Frankfort City Commissioner	6000	14998	0	198
Annie O'Connell for Judge	6000	14998	200	998
Brett Guthrie	5873	14362	0	189
Judge Dawn Gentry	5000	28991	0	891
Elect Terri Branham Clark for the 100th District	5000	13995	0	495
Solar Energy Today	5000	9999	97	215
Re-Elect Judge/Executive Neal	5000	9999	0	99
Louisville Democrats	5000	9999	100	499
John Riley - Spencer County Judge Executive	5000	9999	0	99
Jeff Wilson for Sheriff	5000	9999	0	99
Emily Maria Digenis for Judge	4510	9018	0	89
Point Source Youth	4507	9014	90	449
Austin Redmon for Circuit Court Clerk	3000	20991	0	891
Kentucky People's PAC	3000	16995	37	625
Scott Whitehouse for Mayor of Prospect, KY	3000	14997	0	297
Heritage Action for America	3000	14997	7	223
Hank Linderman	3000	14997	0	297
Linda Dixon Bullock for District Court	2000	10997	0	297
Eddie Jones For County Commissioner	2000	10997	0	363
Write-in Bonnie Wheeler Hardin County Sheriff	2000	9998	0	198
Rob Wiederstein	2000	9998	0	198
Re-Elect Sheriff Peanuts Gaines	2000	9998	0	198
Ramsey Flynn for Winchester City Commissioner	2000	9998	0	198
Mike Wilson For Kentucky State Senate	2000	9998	0	198
Keep Preston Worley	2000	9998	16	116
Denise Gray For Kentucky	2000	9998	0	198
Brett Hightower for Warren County Sheriff	2000	9998	0	198
Steve Kay for Council at Large	1999	9993	0	148
Federal Voting Assistance Program - FVAP	1851	3702	2	12
Heidi Heitkamp	1392	3713	39	181
Donald J. Trump	1260	11751	20	332
NewsBusters.org	1093	2186	3	12
Justin Fortner for Campbell County Commonwealth Attorney	1071	5358	0	106
George Barnett Republican for Magistrate	1000	7996	0	396
William Downey for Magistrate, Woodford County	1000	6997	0	297
Campbell County Republican Party	1000	6997	0	297
Stephanie Compton for Kentucky Senate	1000	5998	0	198
Sarah Hays for District Judge	1000	5998	0	198
Mica Wood Pence For Family Court Judge	1000	5998	0	198
Malcolm Cherry For State Representative	1000	5998	0	198
Jason Mccraw for Mayor	1000	5998	0	198
Billy Michael Collett for Sheriff of Leslie County	1000	5998	0	198
Ben Baker for Mayor, Dayton Ky	1000	5998	0	198
NRDC	1000	5070	10	242
Woods for Kentucky	1000	4999	0	99
Vote Mark Lee Mayor	1000	4999	0	99
Vincent Gwin For Berea City Council	1000	4999	0	99
Tyler Johnson for Richmond City Commissioner	1000	4999	0	99
Stephanie King-Logsdon for Circuit Court Clerk	1000	4999	0	99
Seth Hall for Congress	1000	4999	0	99
Ron Devrick for Commissioner	1000	4999	0	99
Renee Jackson Shepard	1000	4999	0	99
Re-Elect Judge Nick Burlew	1000	4999	0	99
RB McKenzie	1000	4999	0	99
Momentum Appalachia	1000	4999	0	99
Melinda Gillum Dalton for Family Court Judge	1000	4999	0	99
Matt Deneen - E-town City Council	1000	4999	0	99
Leslie McCarty For Daviess County Clerk	1000	4999	0	165
Lacresha Gibson for Boyle County PVA	1000	4999	0	99
Kentucky Voices for Health	1000	4999	0	99
Kelli Kearney for District Judge	1000	4999	0	99
Franklin County Kentucky Democratic Party	1000	4999	0	99
Elect Steven Elder for Mayor of Mayfield	1000	4999	0	99
Elect Amy Pike for City Council	1000	4999	0	99
Christian Motley for 8th District Council	1000	4999	0	99
Charles Arnold	1000	4999	0	99
Calen Studler for KY State Representative	1000	4999	0	99
Adam O'Nan for Union County Judge Executive	1000	4999	0	99
Jason C. Stephens, Lawrence County Auditor	882	1764	0	8
Representative Rick Rand	826	4129	0	81
Judge Darryl Lavery	816	4078	0	80
Ohio Value Voters, Inc.	806	4029	8	40
Christian County Republican Party	776	4876	0	160
RSCC	667	1333	8	37
Judicial Watch	641	3209	4	38
Swing Left	622	1863	8	53
