NO on 3	31474000	76098105	492500	1909204
Dishonest Dean Heller	14489000	34663546	263100	1122640
Yes on 3, the Energy Choice Initiative	9190000	21584849	348400	1005543
Dean Heller	4753000	12494593	79348	370958
Putting Nevada First	4531000	17068126	102500	555426
Building a Stronger Nevada	4251000	10133896	61000	237696
YES on 6: Clean Energy for NV	4203000	10293879	81155	297488
Jacky Rosen for Nevada	3375376	10746164	85613	394909
Marsy's Law for Nevada	3311000	7463955	149200	666352
NextGen America	2655879	6737701	33346	141844
Freedom Partners Action Fund	2069000	4961938	35530	129549
One Nation	2047090	5367885	36402	147370
Nevada Counties Solar Program	1915000	13782442	16800	714242
End Citizens United	1701696	4005580	23995	90019
Strong Public Schools Nevada	1336324	3887502	25662	96182
Heller Nos Falló	1170000	3653865	11000	53265
Nevada Conservation Political Action	1050989	2875803	29051	128582
Nevada Corruption Report	1009000	2912940	9700	38640
Shady Steve	971981	2359889	5099	18382
Laxalt Taking Nevada Backward	945000	3853310	7750	95053
Senate Leadership Fund	784355	2942203	11265	71788
Adam Laxalt	725765	2062433	7097	34090
Susie Lee	714086	2182167	8812	46910
Nevada News Now	704000	1665968	13200	59468
Senator Spineless Dean Heller	627000	1931889	10200	49689
Color Of Change PAC	605098	1701733	9905	36879
Republican Governors Association (RGA)	555018	1449956	13497	58139
Tom Steyer	535954	1397170	10637	46329
AARP Advocates	530000	1349993	9960	33346
Planned Parenthood Action	512014	1067091	7036	22962
Center for Western Priorities	510000	1149994	2973	9233
Steve Sisolak	494743	1425666	6152	32072
PLAN Action Fund	481947	1029879	3499	12059
Solar Programs In Nevada Counties	479990	8498184	1529	660092
Silver State Sentinel	477000	1279968	11700	50568
Aaron D. Ford	418995	1339923	3555	16044
Joe Lombardo	406998	1226960	3431	15041
Our Lives Our Vote	386000	1367843	3577	24425
Ed Uehling for Lieutenant Governor Nevada 2018	377000	821989	3200	13489
Jesse Sbaih for Senate	360000	838986	3100	13386
James Dean Leavitt for Judge	352998	1077964	4650	20756
MO Research	344909	899505	3788	16243
Everytown for Gun Safety	330616	1504162	4003	30882
The Center for Community Change Action	327435	1289856	2969	24813
Jill Dickman	312000	763991	951	2753
Solar Energy Today	308356	1179128	5326	30410
NARAL Pro-Choice America	282492	662814	4486	23196
Michael Roberson	244646	580104	798	4183
Danny Tarkanian Can’t Hide The Truth	235998	700972	8399	33281
Nevada Conservation League	208000	520980	2300	9880
Rachel's Action Network	200000	500998	667	2655
RenoElections.org	194865	603702	2825	9805
AARP Nevada	186993	561969	1455	6817
Tax March	180266	451158	3496	13457
Dina Titus	169998	501765	0	0
NRCC IE	165996	656929	3127	16119
Human Rights Campaign	146040	650513	856	5943
Protect Our Care	128000	325992	1621	6863
Catherine Cortez Masto	120000	449992	1200	4492
Nevada Right to Life	115000	561986	5600	11686
Danielle Ford for CCSD School Board Trustee in District F	114000	550732	257	8399
Cresent Hardy is Bad for Nevada	110000	249998	2000	9998
U.S. Chamber of Commerce	108666	498311	1261	8188
ClearPath Action Fund	105209	430423	1143	6983
POW Action Fund	103012	337048	483	3152
Tea Party Nation	100000	199999	984	2727
Californians for Rosen	100000	199999	1000	4999
When We All Vote	99824	199807	1749	4151
Badlands News	95000	309994	1357	6538
Tim Bedwell	88017	296312	3293	12505
Justin Jones	83993	301945	2328	8172
Danny Tarkanian	81623	379173	1081	7781
All Above All Action	80000	264972	592	4256
Solar Rebate	78001	274973	1238	6132
Sierra Club	77296	224308	690	3195
Eugene Hoover	76930	311627	999	6348
Steve Wolfson District Attorney	75000	209996	1500	3096
Jim Gibson	74999	290967	399	4569
Chip Evans for Washoe County Assessor	72946	198859	97	3473
Keep Them Accountable	72906	310510	1015	5037
Our Flag Our Country	71000	326989	1811	10317
Nevada DMV	70000	199997	1200	5997
Rutledge for Nevada Supreme Court-Seat C	66923	280586	260	3619
Americans for Prosperity	65980	192656	1172	5230
Patrick Fogarty - D	65862	165322	1113	5912
Chris Giunchigliani for Nevada	63000	284990	1160	6606
Ray East for Sheriff	62000	317946	196	6148
UltraViolet	61000	156995	1137	4185
Better With Age	58516	216058	1736	9657
Paul McKenzie, Reno City Council, Ward 4	54000	212986	294	2623
Travis Roundy for North Las Vegas	53000	265991	1400	4373
Donald J. Trump	52706	323533	546	8197
The Voter Participation Center	51552	361201	429	13935
Mormon Environmental Stewardship Alliance	51000	104998	1000	5098
National Shooting Sports Foundation | NSSF	50006	100011	752	2386
Unidos US Action Fund	50000	99999	539	1129
Self-Reliant Republic	49999	249989	1567	8184
David Schoen	48000	197977	875	5102
Congressional Leadership Fund	46683	213560	985	6664
Dishonorable Justin	46000	215993	1300	3693
