Jay Gonzalez	2347049	0
Freedom for All Massachusetts	539988	10988
Elizabeth Warren	356197	0
Coalition to Protect Patient Safety	227286	0
United Steelworkers	76749	0
AARP MA	159996	1996
Eastern Bank	119996	1996
Jim McGovern	129833	0
My Pay My Say	69996	0
Patients For Affordable Drugs Action	59998	998
Solar Rebate	39994	0
Pina Prinzivalli for State Representative	54998	0
Amherst College Conferences and Special Events	54998	598
State Representative Will Crocker	55984	1984
Joanne Powell for Worcester County Clerk of Courts	52996	796
Joe Kennedy III	56010	0
Rick Green	56847	0
Paul Caccaviello	19357	0
Rep. Nick Boldyga	30993	693
Opt Out Newton	14998	598
Ed Markey	14998	0
Auditor Suzanne Bump	14832	0
John Bradley For Plymouth County District Attorney	10908	0
VoteKathyLynch	9999	0
Representative Kate D. Campanale	9999	0
Helen Brady for State Auditor	9999	99
Conservation Law Foundation	9999	99
American AF	12026	0
New Hampshire Democratic Party	14318	0
Sarah Hewins	11996	396
Steve Negron for Congress	3262	0
Tom Steyer	3359	0
Penzeys Spices	2645	0
Environmental Voter Project	5741	0
Committee to Elect Alison Demong	6997	297
Allin Frawley For State Representative	5998	198
Regulate Cape Cod	4999	99
Peter Tedeschi for Congress	4999	99
NAACP Legal Defense Fund	4999	0
Joe Espinola For State Senate	4999	99
FLAP TV	4999	99
Elect 435	4999	0
Cape Cod & Islands Association of REALTORS	4999	0
Blake Rubin For District Attorney	4999	99
Vote for Madhavi	7957	0
Make Comedy Great Again	4639	0
Donald J. Trump	19966	0
Bill Nelson	3432	0
Medals Of America	2696	0
Planned Parenthood	2114	0
Indivisible Guide	2470	0
Heidi Heitkamp	2661	0
Swing Left	4404	0
The Live Free or Die Alliance	1777	0
Kialo	1712	0
Future Now USA	1602	0
Nine Line Apparel	1244	0
Concealed Online	665	0
United States Constitution	778	0
National Republican Congressional Committee	1224	0
Defenders of Wildlife	950	0
Kyrsten Sinema	1383	0
Freedom for All Americans	935	0
45th President Donald J. Trump	906	0
ReBuild USA	742	0
Scamazon	712	0
Larry Hogan	222	0
American Jewish World Service - AJWS	709	0
Your Trump Shop	517	0
VoteTogether	198	0
Elizabeth Esty	290	0
Kirsten Gillibrand	412	0
LCV Victory Fund	437	0
Alliance San Diego Mobilization Fund	354	0
MI Senate Republican Campaign Committee	118	0
Finance Watchdogs	324	0
Bird + Stone	262	0
Sand Cloud	96	0
Sheldon Whitehouse	224	0
The Nib	223	0
America Fighting Back PAC	91	0
Beto O'Rourke	222	0
The Devil We Know	200	0
Equal Citizens	200	0
Tim Walz for Governor	197	0
The Deplorable Deck	70	0
MJ for Texas	172	0
Greenpeace USA	292	0
Nick Josefowitz for Supervisor, San Francisco, District 2	150	0
The Atlas Society	142	0
Jay Inslee	132	0
Making Every Vote Count	124	0
Proud Right Winger	118	0
OAF Nation	101	0
Hillel International	96	0
Build With Strength	102	0
PrintedKicks	90	0
LDS Dems	73	0
Pfizer	95	0
We Are The Mighty	68	0
Conservative Tribune	68	0
Say No to impeachment	65	0
DD Adams for Congress	32	0
The Andrew Klavan Show	60	0
Alyse Galvin for Congress	60	0
YouGov	59	0
Solange for Scottsdale City Council	23	0
Asa for Governor	50	0
Kristin Bahner for State Representative	16	0
Jena Griswold for Colorado	16	0
Exit ObamaCare	36	0
Chuck Jones	35	0
Becky Fast Johnson County Commission	34	0
PathWater	30	0
Cort VanOstran for Congress	18	0
Winning For Women	27	0
Buffy Wicks	20	0
Anna Caballero for Senate	13	0
SEIU MN State Council	12	0
Jody Gaulin for SC House District 2	12	0
Vote Crier For Marion County	10	0
Kellogg for NC House	6	0
Elect Ellen Daigle Doskey	6	0
FrackFeed	5	0
Dave Yost	5	0
Jill Norgaard for AZ House	4	0
Democratic Party	55218	0
Chris Pappas for Congress	10650	0
Ray for Rep	6993	693
MoveOn	4306	0
Maurahealey.exposed	4103	0
Relay Power	3996	396
Paul DePalo	3996	396
Enzo for Selectman	3996	396
Labor Guild	2997	297
Askov Finlayson	2444	0
Heifer International	2081	0
Vote Yes on 2 Massachusetts	1998	198
Kinnon For Malden	1998	198
Geoff Diehl	1998	198
Diana Holmes City Councilor Ward 6	1998	198
Allison Werder for State Representative	1892	0
Senator Richard J. Ross	1724	0
National Domestic Workers Alliance	1552	0
Definition.org	1047	0
Framed Tweets	1044	0
Tactical Pro Supply	999	0
Sam MacLeod for Amherst Town Council	999	99
Pela Case	999	0
Paul R. Ferro for State Representative	999	0
Patrick O'Connor	999	0
Mike Soter for State Representative	999	0
Kency Gilet	999	99
Greater Haverhill Indivisible, MA	999	99
Dr. Katie McBrine for State Senate	999	99
Chris Tribou for State Representative	999	99
T. George Davis for Clerk of Courts	950	0
Ocean Conservancy	758	0
David Baria for Mississippi	511	0
Mercy For Animals	500	0
EMILY's List	453	0
Claire McCaskill	377	0
Maine Coast Heritage Trust	281	0
Dana Balter for Congress	222	0
Working Families Party	209	0
Fix Politics Now	201	0
Ivory Ella	200	0
Emerge Maine	198	0
Gavin Newsom	197	0
