The Voter Participation Center	235000	709988	3563	9162
Our Flag Our Country	201001	511996	11474	52220
Ohio Student Association	100000	199999	1000	4999
NumbersUSA	100000	199999	1109	3983
Shareblue Media	79015	338058	1844	9331
Louise Valentine for State Senate	73000	364990	768	4309
National Republican Congressional Committee	52499	235644	864	7938
Frank LaRose	52000	231990	2300	11990
ACLU	48685	105410	917	3542
Committee to Re-Elect Judge Mary Kovack	30000	149997	300	1497
America First Action	25999	296804	723	12172
Congressional Leadership Fund	24981	109925	886	3714
Secure Ohio's Future	20000	101786	914	2321
Speak Up For Education and Kids	20000	92985	174	2562
Living Free	20000	69997	1124	4205
Richard Cordray	18000	75994	200	1394
Donald J. Trump	12702	134483	244	5899
Taylor Sappington for State Representative	10962	54805	99	595
Ohio Democratic Party	10000	51997	100	697
Ken Harbaugh for OH-7	10000	49999	500	999
A. Ross Douglass For Judge	10000	49999	100	499
Energy Transfer	9237	18474	25	62
NRDC Action Fund	7000	58398	98	2557
For Our Future Ohio	7000	23993	0	693
American AF	6788	13745	58	215
Ashtabula County Democrats	6000	15997	100	697
Vote For Fairfield ADAMH	5000	26993	0	693
Ohio's Electric Cooperatives	5000	11997	100	697
NAACP	5000	9999	33	99
Home Energy Guide	4995	9989	99	662
Elect Jason Smith for Court of Appeals	4000	20995	0	495
GOP	3008	217310	3	20207
Keep Them Accountable	3000	23985	10	987
The Leadership Conference on Civil and Human Rights	3000	17994	61	787
Ohio Legislative Black Caucus	3000	15996	0	396
Buddy for Wood County Auditor	3000	14997	0	297
Citizens for a Strong District 3	2000	10997	200	1097
Ohio Women's Watch	2000	9998	0	198
Swing Left	1881	12481	29	344
When We All Vote	1700	8503	12	72
Concealed Online	1002	5252	6	138
MedicareSupplement.com	1000	14989	0	1371
Jason Warner for Judge	1000	11992	0	792
Phil Robinson for Ohio	1000	7996	0	396
We Built This	1000	6997	0	297
Ashtabula County Republican Party	1000	5998	0	198
A Stronger Ohio	1000	5998	0	198
Human Rights Watch	1000	5002	0	375
Yes We Can: Columbus Working Families	1000	4999	0	99
Vote for Whitehall City Schools Levy	1000	4999	0	99
Vote Sarah Kovoor Family Court Judge	1000	4999	0	99
State Representative David Leland	1000	4999	9	62
Solon on the Lake	1000	4999	0	99
Securing Ohio	1000	4999	0	99
Matt Lynch for Ohio	1000	4999	0	99
Kathy Wyenandt for State Representative	1000	4999	0	99
Jeremiah for Judge	1000	4999	0	99
Fix for Fairfield County Commissioner	1000	4999	0	99
Donald R. Capper	1000	4999	0	99
Cory Hoffman For State Rep	1000	4999	0	99
Adam VanHo for Ohio Senate	1000	4999	0	99
Aftab for Congress Campaign	1000	4998	100	498
Planned Parenthood Advocates of Ohio	999	13986	0	989
Premier Health	922	4609	0	91
Democrats	650	7082	10	222
MoveOn	495	2632	8	77
Judicial Watch	484	2420	5	39
Science for Humans and Freedom Institute	469	3353	0	47
The Daily Show	464	1950	3	17
Bird + Stone	428	1563	4	35
45th President Donald J. Trump	323	1108	3	21
Humane Society International	314	1569	15	39
Jacky Rosen for Nevada	238	1191	2	18
Environmental Defense Fund	219	438	0	18
End Citizens United	198	990	1	14
AFSCME	103	515	0	10
LifeDaily	88	591	0	21
Josh Gottheimer for Congress	64	332	1	11
Chad Benson Show	58	289	0	5
USA for UNHCR	55	277	0	12
Exclusive Apparel	51	474	0	23
Every State For Israel	51	254	0	5
Ben & Jerry's	49	246	0	1
Michigan Leadership Committee	48	828	0	29
Dr. Dena Grayson	46	232	0	4
Amnesty International USA	45	223	1	5
PETA (People for the Ethical Treatment of Animals)	44	220	0	5
Conservative Tribune	43	278	0	2
Courtney Tritch	43	214	0	4
Proud Right Winger	41	243	0	5
PrintedKicks	40	1703	0	162
The Resistance Prays	40	198	0	3
EMILY's List	39	1379	0	131
Penzeys Spices	39	353	0	11
I Love My Freedom	38	191	0	9
Gold Asset Information Group	36	179	0	6
Joe Kennedy III	35	230	0	11
Indivisible Guide	35	175	0	8
Lebowski Lovers	33	185	0	10
CeaseFirePA	32	64	0	0
