Grow America's Infrastructure Now	154990	0
It's Time D.C.	166993	11293
Our Next America	50551	0
Association of American Railroads	79995	0
SAGE	99998	0
PhRMA	49999	0
Marc Solomon for School Board	30764	0
The Federalist Society	9999	99
Solar Rebate	20976	0
Patagonia	7616	0
Emily Gasoi for Ward 1 State Board of Education	18993	693
The Center for Community Change	4908	0
4ocean	3055	0
Zachary Parker, Candidate for DC State Board of Education, Ward 5	4999	99
Oxfam	7101	0
American AF	1161	0
Delegate Jazz Lewis	2165	0
Heidi Heitkamp	2122	0
JCRC of Greater Washington	741	0
Larry Hogan	1612	0
Julie Reiley for Board of Education	1074	0
Citizen SHE	865	0
Kyrsten Sinema	816	0
Your Trump Shop	823	0
Dissent Pins	779	0
Buffy Wicks	764	0
Beto O'Rourke	403	0
Future Now USA	1080	0
Don Blankenship	708	0
Elect Carolyn Long	246	0
Ben McAdams	430	0
Donald J. Trump	1875	0
Independent Voter	164	0
The Better World Campaign	529	0
Our Children's Trust	363	0
Penzeys Spices	317	0
Janet Mills	312	0
National Republican Congressional Committee	127	0
End Citizens United	103	0
People United for Privacy	81	0
Giving Brush	67	0
Alyse Galvin for Congress	61	0
Finance Watchdogs	147	0
ART Risk Financial and Insurance Solutions, Inc.	58	0
MJ for Texas	141	0
Bird + Stone	141	0
Strong Women Society	53	0
Nine Line Apparel	128	0
American Jewish World Service - AJWS	126	0
Bill Nelson	132	0
Concealed Online	119	0
The Nib	59	0
POW Action Fund	41	0
Making Every Vote Count	97	0
Kirsten Gillibrand	81	0
Ocean Conservancy	1343	0
Politicon	289	0
Tom Steyer	139	0
Save Your Home Now	72	0
Planned Parenthood	71	0
Anna Caballero for Senate	28	0
Greenpeace USA	84	0
NO on 105	58	0
Brian Mast	56	0
Fuel Freedom Foundation	55	0
NC House Republicans	53	0
Louisville Democrats	52	0
Dale Stalf for Judge	48	0
Representative Kate D. Campanale	20	0
Florida Policy Institute	43	0
Elizabeth Warren	43	0
Woodard for Kansas	19	0
Representative Bill Brawley	17	0
Lake County Gazette	17	0
PCCC - BoldProgressives.org	42	0
Soraya Diase Coffelt for Gov.	76	0
Swing Left	72	0
National Domestic Workers Alliance	228	0
PathWater	13	0
Joe Kennedy III	12	0
Democratic Coalition Against Trump	11	0
Support The Court TX	27	0
Equality Florida Action PAC	27	0
Goods Unite Us	23	0
Best Friends Animal Society	23	0
Jena Griswold for Colorado	16	0
Mike Coffman	11	0
Cort VanOstran for Congress	20	0
Say No to impeachment	17	0
Congressional Leadership Fund	17	0
The Andrew Klavan Show	16	0
Minnesota Ag-Energy Alliance	15	0
Stephanie Murphy for Congress	14	0
Alliance for a Better Minnesota	14	0
Conservative Tribune	13	0
Protect CA Health Care	11	0
Patty Acomb for MN State Representative	7	0
Rob for Missouri	6	0
Stand for Children - Colorado	5	0
Mary Jane Caylor for City Council	12	0
Human Coalition	12	0
Priorities USA Action	11	0
CFT - California Federation of Teachers	10	0
America with Eric Bolling	10	0
Alexis Hermosillo for Mayor of El Mirage	9	0
Population Connection	5	0
Kathy Petsas AZ	5	0
Patriot Depot	4	0
PrintedKicks	3	0
Ocean Helper	3	0
Democratic Party	19325	0
Chris Pappas for Congress	5009	0
Airbnb Citizen	2997	0
Seafood Harvesters of America	1998	0
The Cipher Brief	999	99
Ron DiNicola for Congress	999	0
Re-Elect Joe Weedon	999	99
PAI	999	0
Military Spouse	999	0
Mercy For Animals	999	0
Jeremiah Lowery	999	99
Freedom for All Americans	999	0
Adrian Jordan for State Board of Education	999	99
Stand for Children - Indiana	500	0
Committee for Justice	393	0
ACLU of Maryland	354	0
Science for Humans and Freedom Institute	287	0
Conversations with Bill Kristol	200	0
CAIR	183	0
LCV Victory Fund	167	0
Niskanen Center	158	0
Justice Democrats	134	0
Indivisible Guide	130	0
Environmental Defense Fund	129	0
Mallory Hagan for Congress	114	0
Character Matters in Washington County Maryland	114	0
No Kid Hungry	110	0
Dana Balter for Congress	110	0
Jan Schneider	96	0
Askov Finlayson	93	0
Utah Policy	63	0
Working Families Party	46	0
Planned Parenthood Action	33	0
Tina Smith	32	0
Brady PAC	32	0
Military Officers Association of America (MOAA)	29	0
Kraut for CT.	22	0
MoveOn	21	0
World Wildlife Fund	20	0
Resist Trump's agenda	20	0
Nancy Soderberg for FL Congress District 6	20	0
Single Member Districts	18	0
Jordan for Governor	17	0
YallPolitics	15	0
Parks Project	15	0
Martin Heinrich	15	0
Democrats	14	0
CARE	13	0
The Meanest Woman Alive	12	0
Kate Brophy McGee - State Senate	12	0
Tony Evers	11	0
USA for UNHCR	9	0
Senator Paul Feeney	9	0
Diane Mitsch Bush for Colorado CD3	9	0
National Network of Abortion Funds	8	0
Laura Kelly	8	0
Jennifer Benson for NC House	8	0
Jay Inslee	8	0
Maple Heights African American Gazette	7	0
Gavin Newsom	7	0
FreedomWorks	7	0
Pi Yoga Pants	5	0
Gary Broderick for School Board Member	5	0
EMILY's List	5	0
ASMDSS	5	0
Proud Right Winger	3	0
ClubResist	3	0
Adam Greenberg for Senate	3	0
Sand Cloud	2	0
JoyAnn Ruscha for RTD District B	2	0
Democratic Senatorial Campaign Committee (DSCC)	2	0
The Western Journal	1	0
Lee O. Savage For Mayor of Shreveport	1	0
