Orman for Kansas	8944793	0
Dr. Jeff Colyer for Governor	10383493	0
Congressional Leadership Fund	6675808	0
Kris Kobach	4146655	0
Kevin Yoder	3111032	0
Scott Schwab for Secretary of State	2080980	0
Tea Party Nation	1999998	0
Yoder Wrong for Kansas	2671445	0
Brian 'BAM' McClendon	2930495	0
Blueprint Kansas	2037470	0
Ken Selzer, CPA for Governor	2133292	0
Women Vote KS-03	1375905	0
Jeff Caldwell, II	1523107	0
Jim Barnett	1062390	0
James Thompson for Kansas	2101853	0
Kucera for Governor	1055984	15184
Paul Davis	967009	0
Vicki Schmidt for Insurance Commissioner	699997	10497
Sharice for Congress	1788756	0
Ron Estes	759895	0
Kansas Conservatives	776984	0
Grow Kansas Action Fund	599998	5998
Americans for Prosperity-Kansas	1051602	0
MO Research	559374	0
Everytown for Gun Safety	1042005	0
Jake LaTurner	1029388	0
The Nature Conservancy Sustainable Agriculture	824967	0
NumbersUSA	553158	0
Mike Nichols for Judge	602620	0
Derek Schmidt	589261	0
Our Flag Our Country	425899	0
Arden Andersen	680969	7269
Kansas Chamber PAC	701804	0
Kansas Assisters Network	379993	8093
Tyson for Congress	676171	0
Joseph Hollander & Craft Law Firm	420354	0
ACLU of Kansas	349996	0
Alliance for a Healthy Kansas	730905	0
The Holy Tribune	405235	0
Stand Up Blue Valley	478640	0
Joshua Svaty	482147	0
Solar Energy Today	375224	0
Clark Shultz for Insurance Commissioner	469969	0
Kansans for a Conservative Future	361991	9691
Women For Civility	311630	0
Jon Von Achen for Judge	394937	8637
Better With Age	292264	0
Dennis Pyle	308579	0
Military Network	247209	0
McCullah For Kansas	301928	0
Susan Concannon for Kansas Representative - 107th District	420986	0
America First Policies	239636	0
Representative Tim Hodge	295785	0
Laura Kelly	260793	0
Self-Reliant Republic	403046	0
Kansas Strong	254957	0
Trust Women	606898	0
Per Aspera Policy	219995	7495
Auto Alliance	219994	0
Kevin Jones for Congress	360803	0
NRATV	148319	0
Scott Anderson for Judge	209995	1295
Kansas Hospital Association	342379	0
Keep Them Accountable	298909	0
Steven R Becker	250985	0
Living Free	284374	0
Brent Welder for Congress	252627	0
