The VFC Project	26677	0
Everytown for Gun Safety	7960	0
American AF	25683	0
Jose Aristimuño	1490	0
Circa	13219	0
Dear Jack - A Love Letter	439	0
Charters for Change	673	0
Senator Bill Gannon	1042	0
Julia Pulver, RN for Michigan Senate District 15	1392	0
Rick Lesser	550	0
Center of the American Experiment	60	0
Minnesota Can't Wait	40	0
Treva Gear for Georgia House District 175	29	0
Vote Crier For Marion County	777	0
Aisha Wahab For City Council	3006	0
Turning Point USA	781	0
Simone Aiken For House District 44	15	0
Lee O. Savage For Mayor of Shreveport	433	0
Tom Weber for State Representative	89	0
Independent Voter	82027	0
PathWater	16435	0
Azad Mulk Party - AMP	2196	0
PragerU	3397	0
IFC PAC	544	0
Alliance for Michigan Power	828	0
Steve Dutner For IL Secretary of State	373	0
Portside	878	0
Caraveo for Colorado	38	0
No More Freeways PDX	464	0
Animal Matters	543	0
Marcia LeMay for Ogdensburg City Court Judge	581	0
Dan Hanks for Idaho	190	0
Capital Research Center	6131	0
Levi's	506031	0
I Love You, America	98631	0
4ocean	146447	0
Collin Peterson	55964	0
People United for Privacy	126590	0
No On Prop 10 - Stop the Housing Freeze	121056	0
No on 103	50091	0
The Wilderness Society	59408	0
Tony Evers	37489	0
Yes on Measure V, Vote Affordable San Jose	33355	0
FreedomWorks	31544	0
American Tort Reform Association	14335	0
Voters - Not Politicians	18434	0
Minnesota 4 Us	12224	0
Kern County Firefighters, IAFF Local 1301	11791	0
Patrick Morrisey	18952	0
Hillel International	26927	0
Team Morris	10145	0
University of California	30247	0
Arizonans 4 Affordable Electricity	23847	0
Heritage Action for America	16275	0
Tactical Pro Supply	18714	0
Defending Main Street	7282	0
United Steelworkers	7248	0
No on IM-25	34664	0
Protect Arizona Taxpayers	28648	0
Dean Heller	19875	0
Aftab Pureval	15912	0
Sleeping Joe	17705	0
Restoration PAC	57685	0
Fuse Washington	11994	0
Northrop Grumman Corporation	10712	0
Eric Eliason for Congress	25736	0
Tablet Magazine	10024	0
ACLU of Northern California	11572	0
Left AF	18227	0
Alex Merced for Vice Chair of the LNC - Libertarian National Committee	3687	0
Progressive Takeover	5484	0
Johnny Olszewski for Baltimore County Executive	3501	0
Upstate Jobs Party	8643	0
Galbraith for Congress	7342	0
Prosperity Denver	18826	0
ACLU of Ohio	2858	0
Leonard Lance Wrong for New Jersey	7834	0
Avaaz	9760	0
Stacey Abrams	6910	0
Dan Hegeman	6449	0
Heidi Heitkamp	10832	0
Marty Grohman for Congress	6382	0
Kialo	18283	0
FloridaStrong	36233	0
No On Prop 5	15282	0
Jared Golden for Congress	10057	0
American Potential	11324	0
Todd Novak for 51st Assembly District	6741	0
Gibbs For Judge	5687	0
Miami Freedom Park PC	14774	0
Living Free	51803	0
Jamie Ballinger for Tennessee Senate	5898	0
Claire McCaskill	15129	0
The Fighting for Families Fund	6508	0
Dustin Daniels for Mayor	1983	0
Iowa Senate Majority	5749	0
CFT - California Federation of Teachers	6072	0
Julie Parrish for Oregon District 37	5178	0
Jason Crow for Congress	11079	0
DecideColorado	4486	0
Jim McGovern	3514	0
Sanderford for Alabama House	8650	0
Define American	11068	0
Missouri House Victory Committee	4153	0
Yes on Measure 106	22510	0
DD Adams for Congress	10903	0
350.org	15485	0
Bill Nelson	5142	0
