Stacey Abrams	2459980	28280
Brian Kemp	1604991	0
Powerpac GA	1499997	19997
Geoff Duncan	794936	0
Knock The Vote	683976	0
Color Of Change PAC	399997	0
Marsy's Law for Georgia	499999	4999
Democratic Party of Georgia	399996	10996
Concealed Online	482836	0
Georgia Shift	294991	4591
The Arc Georgia	505848	17048
We Built This	151996	0
Elizabeth Warren	249182	0
Geoffrey Cauble For GA	112988	1588
Civiqs	160535	0
North Fulton Democrats	110995	495
GUNVOTE	79995	0
Houston Gaines	104997	1097
Everytown for Gun Safety	45008	0
The Voter Participation Center	111841	0
Deborah Gonzalez for GA State House Rep District 117	65996	396
Latino Community Fund -LCF Georgia	64997	0
Better With Age	59998	0
Rob Woodall	65979	2079
Betsy Holland for Georgia	57995	895
Alliance for Climate Education	54998	0
The Meredith FX Fund	57688	0
Charlie Bailey	52996	396
Women For Civility	49999	0
Vote Gary Black	49999	499
The Holy Tribune	49999	0
Ryan Graham for Georgia Public Service Commission	49999	499
Georgia Alliance for Social Justice	49999	499
Everytown for Lucy McBath	49999	499
Cherokee Christian Schools	49999	499
Voto Latino	41987	0
Westside Future Fund	19998	0
GALEO.org	49631	0
Lisa Ring for Congress	27900	0
Access Reproductive Care-Southeast, Inc.	327700	29700
Smythe DuVal	38989	1089
Ginny Ehrhart for Georgia	26993	693
Cherokee County Democratic Party	10998	198
Josh McCall - McCall for All	9999	0
Jessica For Georgia House 144	9999	99
Ellen Diehl for Georgia HD 81	9999	499
Bill Lightle for Georgia Senate District 16	19996	0
Hotspot Shield	7179	0
Alex Kaufman	15996	396
Donald J. Trump	35504	0
Your Trump Shop	12615	0
Greg Palast	12995	0
David Knight for State Representative	12995	495
The Urbina Law Firm, LLC	9998	0
The BROWN Report	9998	198
Georgia Farm Bureau	9998	198
Advocacy For Action	9998	198
League of Women Voters of the U.S.	8959	0
Adam Jortner for Alabama Board of Education	2327	0
Goods Unite Us	2102	0
Jeff Jones	7996	396
Julie Jordan for Georgia	6997	297
Vote Terry Rogers	5998	198
New Georgia Project	5998	198
Greenlight the Gulch	5998	198
Georgia Right to Life	5998	0
Dine with Dems	5998	198
Cedric King for GA State House Rep District 167	5998	198
BulletROOF	5998	198
Andy Clark for State Senate	5998	198
Whiteside for Richmond County Board of Ed	4999	99
United Tea Party of Georgia	4999	99
Sierra Club - Georgia Chapter	4999	99
Mun Larimer for President	4999	99
Maggie's List	4999	0
Gwinnett Right to Life	4999	99
Gwinnett County Democratic Party	4999	99
Chuck Eaton	4999	99
CNY Fertility	4999	0
Better Georgia	4999	99
All On Georgia.com	4999	99
All On Georgia - Evans	4999	99
Vote Out Mike	4979	0
Trey Kelley for State House	5936	0
MoveOn	5173	0
Federal Voting Assistance Program - FVAP	3326	0
Finance Watchdogs	3233	0
Kamala Harris	16052	0
Save Our Schools	2558	0
Fight For Reform	2548	0
National Republican Congressional Committee	3174	0
MI Senate Republican Campaign Committee	865	0
Penguin Kids	1554	0
Teamsters Joint Council 10	590	0
Beto O'Rourke	1428	0
Giving Brush	538	0
Tactical Pro Supply	1279	0
Lebowski Lovers	1264	0
Flip It Blue	1237	0
Patrick Windhorst for State Representative	444	0
Democrats	1199	0
Dissent Pins	1078	0
Altamar with Peter Schechter and Muni Jensen	1001	0
Ben & Jerry's	458	0
Something has to change, and NOW	384	0
Center for Biological Diversity	954	0
Heidi Heitkamp	934	0
Stand Up America	938	0
ACLU of Northern California	324	0
Facing History and Ourselves	319	0
No Kid Hungry	498	0
Great America PAC	292	0
Brady PAC	724	0
Smoky Mountain Values	635	0
Conservation International	216	0
PCCC - BoldProgressives.org	208	0
Benham for Mayor	508	0
Penzeys Spices	470	0
Judge Bob Vance for Chief Justice	457	0
Newseum	459	0
The Term Limit Revolution	453	0
World Wildlife Fund	182	0
UltimateStraw	178	0
National Network of Abortion Funds	1201	0
A Penny for Progress	138	0
ACLU	422	0
Making Every Vote Count	243	0
Bill Nelson	259	0
The Nature Conservancy	235	0
Republican Party of Florida	113	0
Heifer International	791	0
Blue Wave	354	0
Trump 2020	383	0
Ric Vandett for NC Senate	120	0
United States Holocaust Memorial Museum	197	0
FED Up Rally	193	0
Claire McCaskill	187	0
2atees1	183	0
USA for UNHCR	197	0
SpeakEasy Political	170	0
Craig Huey	168	0
Healthy Montana Campaign	166	0
The News and Why It Matters	163	0
American AF	288	0
Louder with Crowder	149	0
Kentucky People's PAC	60	0
Swing Left	657	0
ASMDSS	147	0
NRDC Action Fund	135	0
PrintedKicks	141	0
Marggie Castellano for State Senate 36th District	134	0
Planned Parenthood Action	131	0
State Representative David Leland	115	0
Tom Steyer	102	0
End Citizens United	148	0
Giffords	107	0
Andrew Gillum	107	0
Soraya Diase Coffelt for Gov.	100	0
Armed American Supply	139	0
Steve O'Dorisio, Adams County Commissioner	38	0
Tony Evers	92	0
In The Thick	89	0
David Baria for Mississippi	94	0
Anthony Bonna	81	0
Russian America TV	77	0
MJ for Texas	70	0
Indivisible Guide	160	0
Chris Murphy	59	0
Portside	58	0
Lesley for CU Regent	21	0
Citizens for Secure Borders	21	0
Elect Debbie Vescio	20	0
AFGE	58	0
Bob Casey	46	0
Sharice for Congress	80	0
Everybody Is For Amendment 2	76	0
Veterans and Affordable Housing Act	41	0
Carl DeMaio	25	0
Congressional Leadership Fund	24	0
No on Prop C	22	0
Tim Melson for State Senate	18	0
Voz Boricua	11	0
Kathy Hoffman	11	0
Texans for Natural Gas	10	0
Angie Craig	9	0
Jill Norgaard for AZ House	5	0
Jennifer Cook Lariscey for House District 84 2018	4	0
Rick Green	2	0
Jen Jordan - GA State Senator District 6	63936	6336
MedicareSupplement.com	11988	0
Zahra Karinshak	4995	495
Luisa Wakeman for GA HD 43	4995	495
Democratic Party	3945	0
Regina Lewis-Ward	3086	0
Clila- Coalición De Líderes Latinos	2675	0
Write-In Joseph Pond 4 District 3	1998	198
Matthew for Georgia HD80	1998	198
Cowen for Congress	1998	198
America's Future Foundation	1998	0
14th District GOP of Georgia	1976	0
Atlanta Mission	1798	0
VoteTogether	1710	0
The Western Journal	1499	0
CARE	1051	0
NRDC	1015	0
Solar Rebate	999	0
Millennials for Abrams	999	99
Matt Bentley for State House	999	99
Karen Mathiak	999	99
Johns Creek Post	999	99
John Barrow	999	99
Jasmine Clark for GA HD 108	999	99
James "Jimmy" Callaway for Coweta Sheriff	999	99
Georgia Blue Politics	999	0
Gary Barham for County Commissioner District 3	999	99
Flip Wilkes County	999	99
Elect Tim Young for Pulaski County Commissioner	999	99
Elect Leonard Amundson - Douglas County BOC District 3	999	99
EdLanta	999	99
Donna McLeod	999	99
Beth Moore for Georgia House District 95	999	99
Dagen For Senate	967	0
Science for Humans and Freedom Institute	538	0
Winning For Women	525	0
Lessons from Military History	500	0
Disrupt Aging	500	0
Oceana	459	0
Support The 2nd Amendment	380	0
James Thompson for Kansas	328	0
I Am An Immigrant	259	0
ExxonMobil	250	0
Chesapeake Bay Foundation	167	0
Coverage of the Trump Presidency by The Epoch Times	151	0
Savehoot	142	0
Tina Smith	130	0
Be A Hero	107	0
Players Coalition	81	0
Fine Political Items	81	0
Planned Parenthood Advocates of Michigan	71	0
American Jewish World Service - AJWS	66	0
Democratic Senatorial Campaign Committee (DSCC)	61	0
Shaun King	58	0
Dan Howell	57	0
Grabien	53	0
Pfizer	52	0
The Nib	50	0
Resist Trump's agenda	48	0
Power In Cooperation	47	0
Mercy Corps	42	0
LifeDaily	42	0
Rant Nation with Graham Allen	41	0
Ivory Ella	40	0
Build With Strength	40	0
Christine Hallquist	39	0
Steve Dutner For IL Secretary of State	37	0
Sarasota citizen Martin Hyde	32	0
Pursuit	32	0
Dr. Jack Barnathan	32	0
Zachary D. Brien for Marshall County Attorney	31	0
Turning Point USA	30	0
Change The Date	28	0
Conservative Tribune	26	0
Mikie Sherrill	25	0
Joe Kennedy III	25	0
Phil Bredesen	23	0
Exclusive Apparel	22	0
Energy Citizens	21	0
dittymoji	20	0
Ro Khanna	20	0
Kentucky Family Values	19	0
FTC PAC	18	0
Jonathan Porter for Delegate	16	0
Sea Vitality	13	0
Justin Nelson	13	0
Kyrsten Sinema	12	0
Washington Senate Democratic Campaign	11	0
Seth Evans for Clark County Commissioner	11	0
Ryan Rebecca Taylor for Ohio	11	0
Klean Kanteen	11	0
WhyHunger	9	0
Sivoli For Senate	9	0
FloridaPolitics	9	0
Kellogg for NC House	8	0
Environmental Defense Fund	8	0
Elect 435	8	0
Sam Edney	7	0
Mindvalley	6	0
ClearPath Action Fund	6	0
Carolyn Parker for Mayor of Gadsden	6	0
Progressive Takeover	2	0
Ginger Garner for NC Senate	2	0
Eric Burlison	2	0
