Abigail Spanberger	2069989	23289
FreedomWorks	1123157	0
Concealed Online	811203	0
NumbersUSA	499999	0
Leslie Cockburn for Congress	399998	9998
Women United Now	249998	1498
League of Conservation Voters	199999	4999
GUNVOTE	184871	0
VPAP	149998	998
Jennifer Wexton	99999	4999
Sierra Club	73308	0
NRCC IE	165743	0
Everytown for Gun Safety	101970	0
New Virginia Majority	114996	1196
Marc Solomon for School Board	117992	0
The Holy Tribune	99881	0
Virginia Hospital & Healthcare Association	69996	796
Heritage Action for America	69996	0
Davenport for Virginia Beach Mayor	64997	697
Michelle Davis-Younger for City Council	61996	1196
National Republican Congressional Committee	29972	0
The Voter Participation Center	76776	0
Tom Steyer	26972	0
Women For Civility	49999	0
NRA - National Rifle Association of America	49999	0
DoSomething.org	49999	0
Councilmember Bill McKenna	49999	499
Aaron Rouse for City Council At-Large	49999	499
Sean Kenis for Herndon Town Council	19998	998
Our Lives Our Vote	49626	0
Theresa Coates Ellis for Manassas	45990	990
Arlington Dems	33991	891
Bryce Reeves	19997	297
ACLU	13080	0
Scott Taylor	9999	499
Our Flag Our Country	9999	0
Councilman Marc Aveni	15996	396
The Republican Standard	14981	0
Donald J. Trump	27603	0
Seth Moulton	11363	0
Anna Caballero for Senate	4064	0
League of Women Voters of the U.S.	10080	0
Erika For Supervisor 2019	10997	297
Roanoke for Jennifer Lewis	9998	0
River City TV	9998	198
Delegate Bob Thomas	9998	198
Councilman Ian Lovejoy	9998	198
Clean Power Virginia	9998	198
ACLU of Virginia	9998	198
Keep Judge Gretchen Hollar Kirkman as District Court Judge	6661	0
Military Officers Association of America (MOAA)	3123	0
Swing Left	3245	0
United States Constitution	2585	0
FAMM	2980	0
Citizens Against Foreign Interference	5434	0
Tim Hugo	10993	0
Dee Oliver for Virginia Beach City Council	9994	594
Henrico GOP	7996	396
FEDweek	5998	198
David Westcott for Treasurer	5998	198
NRDC	5063	0
Yvette Pennington for Circuit Court Clerk	4999	99
Virginia Educators United	4999	99
Stop the Flooding NOW	4999	99
Louis Jones for City Council	4999	99
Joe Walton for Virginia	4999	99
Highfalutin Junk	4999	99
De'Andre Barnes for Portsmouth School Board	4999	99
Dan Schmitt for Supervisor	4999	99
Bobby Dyer for Mayor	4997	0
Page County Indivisible	4989	0
Mission First	4981	0
Barbara Comstock	4912	0
RSCC	1882	0
Lisa Ring for Congress	4245	0
Kamala Harris	13273	0
Bob Casey	1766	0
Federal Voting Assistance Program - FVAP	3544	0
Heidi Heitkamp	3500	0
Delegate Karrie Delaney	3062	0
Giffords	2963	0
Donnie Harrison for Wake County Sheriff	1184	0
Bill Nelson	2133	0
The Leadership Conference on Civil and Human Rights	2545	0
David Wilson for Senate District 15	2455	0
Barbara Kanninen	2191	0
Science for Humans and Freedom Institute	3962	0
4ocean	1559	0
DiversityInc	1871	0
The Independence Fund	1602	0
MoveOn	7262	0
Your Trump Shop	1464	0
William Ty Nestor for WV House of Delegates	1440	0
Elizabeth Warren	578	0
Oxfam	1253	0
Dropkick Memes	1240	0
Penguin Kids	1222	0
Judicial Watch	1161	0
Grabien	1146	0
The Western Journal	1412	0
Angie Craig	1035	0
Arkansans for Jobs and Justice	411	0
National Parks Conservation Association	404	0
Home Improvement Deals	1002	0
Crime Prevention Research Center	1000	0
Marggie Castellano for State Senate 36th District	986	0
Keith Faber	384	0
Visions of Hope for Africa	948	0
Beto O'Rourke	473	0
Two Party Opera	883	0
Penzeys Spices	838	0
Kirsten Gillibrand	391	0
Defending Donald	787	0
GroundUp	370	0
American AF	373	0
Support The 2nd Amendment	1818	0
Planned Parenthood Action	379	0
Flip It Blue	274	0
Build With Strength	265	0
Blue Wave	660	0
The Coalition to Protect Americas National Parks	245	0
Proud Right Winger	218	0
ArtProfileratx	209	0
Claire McCaskill	250	0
Tom Langan for Judge	450	0
Circa	134	0
Consumer Action for a Strong Economy	131	0
Democratic Asian Americans of Virginia	305	0
Kyrsten Sinema	206	0
Ryan Hampton	265	0
Stand Up America	880	0
Catholic Relief Services	254	0
FloridaStrong	231	0
End Citizens United	195	0
Anne Gonzales	76	0
Scamazon	174	0
National Democratic Redistricting Committee	255	0
The Nature Conservancy	165	0
Jetties Bracelets	165	0
ACLU of Maryland	263	0
Jewish Voice Ministries International	157	0
Sammi Brown for WV House of Delegates 65th District	154	0
Howstuffworks	151	0
Finance Watchdogs	149	0
The Donald Stuff	144	0
MJ for Texas	141	0
Senate Majority PAC	140	0
Ivory Ella	137	0
USA for UNHCR	206	0
Fipple	127	0
Conservative Daily	126	0
TradeVistas	124	0
Gus Bilirakis for Congress	51	0
Be Conscious. Be Kind.	120	0
We Can Solve This	114	0
Greenpeace USA	114	0
Texans for Natural Gas	87	0
National Network of Abortion Funds	445	0
FTC PAC	162	0
Concerned Citizen	106	0
NRDC Action Fund	461	0
Goods Unite Us	96	0
Elect Carolyn Long	93	0
John-Michael Parker for State Representative	39	0
ExxonMobil	74	0
ACLU of Northern California	71	0
Energy Citizens	135	0
Karl Bickel for Sheriff	56	0
Mayor Matt Hall	48	0
JD Wooten for NC Senate	20	0
Rhonda Cole Schandevel	47	0
James Thompson for Kansas	175	0
PenediMaio4StateHouse	41	0
Talley Sergent	36	0
VoteYes4Success	35	0
Ashleigh Aitken	29	0
Shareblue Media	25	0
Appalachian Energy Center	25	0
Alyse Galvin for Congress	24	0
Rick Green	41	0
Ed McBroom for State Senate	21	0
Daniel Webster for Congress	16	0
Brian Booth for Pike County Commissioner District 3	15	0
Karen For Kentucky	14	0
Faith Johnson For District Attorney	13	0
Anne Petera for Dare County Commissioner	13	0
Sean Reyes, Utah's Attorney General	11	0
Bernard Semler for State's Attorney	11	0
JoyAnn Ruscha for RTD District B	9	0
Amie Hoeber for Maryland	3	0
Solar Rebate	1004	0
Chris Murphy	9	0
Better With Age	6	0
Allan Kittleman	6	0
Mannion for State Senate	5	0
Judd Cowan	5	0
Abolish Abortion Virginia	6993	693
Winning For Women	5913	0
MedicareSupplement.com	4995	0
Conservatives for Clean Energy	4995	495
Kelly Burk, Leesburg	2997	297
Healthcare for All Virginians Coalition	2997	297
Albemarle County Democratic Party	2975	0
Democratic Party	2338	0
The Rutherford Institute	2038	0
ClearPath Action Fund	2003	0
Carolyn W Frank  for City Council	1998	198
Americans for Farmers & Families	1611	0
Gary Broderick for School Board Member	1370	0
Warren County VA Democratic Committee	999	99
Susanne Henderson for Virginia Beach City Council	999	0
Ryan McAdams For Congress	999	99
No to Question 3 - Culpeper	999	99
Latino Tax Professionals Association	999	0
Ducks Unlimited at the University of Virginia	999	99
Chesapeake Bay Foundation	999	0
Chair Phyllis J. Randall	999	99
Association for Accessible Medicines	999	0
Michael “Mike” Diaz for Stephens City Mayor	956	0
CARE	773	0
VoteTogether	667	0
Oceana	488	0
Tina Smith	349	0
Working Families Party	333	0
Be A Hero	228	0
dittymoji	196	0
Ocean Conservancy	136	0
No Kid Hungry	130	0
Klean Kanteen	129	0
Conservative Tribune	113	0
Fight For Reform	111	0
United States Holocaust Memorial Museum	106	0
In the Woods with Phil	106	0
Character Matters in Washington County Maryland	103	0
Nick Josefowitz for Supervisor, San Francisco, District 2	100	0
Indivisible Guide	73	0
Ginger Garner for NC Senate	65	0
Shaun King	56	0
National Park Foundation	53	0
Disrupt Aging	50	0
Loker for House of Delegates - District 29A	49	0
Jonathan Porter for Delegate	44	0
I Am An Immigrant	43	0
Trump 2020	42	0
David Baria for Mississippi	41	0
Giving Brush	40	0
Pfizer	39	0
Mikie Sherrill	38	0
Phone2Action	33	0
Sharice for Congress	31	0
Vericool, Inc.	30	0
LifeDaily	29	0
Federation for American Immigration Reform	29	0
Young People in Recovery	26	0
I Am CA22	24	0
Democratic Senatorial Campaign Committee (DSCC)	23	0
America with Eric Bolling	23	0
Power In Cooperation	22	0
Who Stole the American Dream?	19	0
Janet Mills	19	0
Phil Bredesen	18	0
State Auditor Mary Mosiman	15	0
Savory Institute	13	0
Great America PAC	11	0
Blue Action Democrats	11	0
Lupe Valdez	10	0
Save the Redwoods League	9	0
Divided We Stand	9	0
Ro Khanna	8	0
Gavin Newsom	8	0
D'Alessio Law Group	8	0
Change The Date	8	0
Veterans and Affordable Housing Act	7	0
Joe Donnelly	7	0
Dana Young	7	0
New Yorkers Together	2	0
Beth Liston for Ohio	2	0
