Stacey Abrams	17376000	46512633	235224	1139585
Powerpac GA	7091152	16266247	58232	235391
Marsy's Law for Georgia	5530000	11900962	241900	840550
Brian Kemp	4891274	10828150	56401	198545
Geoff Duncan	3660449	9835612	22105	100533
Democratic Party of Georgia	2607000	6924911	29900	110411
Casey Cagle	2259709	5573928	22128	102540
David Shafer	1866401	5608329	17832	84467
MO Research	1169383	2888745	12843	52165
Georgia Gun Owners, Inc.	1034000	2544964	1800	10858
David Belle Isle	960000	2149989	17100	52489
AFL-CIO	952000	2151976	8693	30579
Knock The Vote	886000	2682917	14569	61708
Rick Jeffares for Georgia	876000	2038983	11700	29183
Civiqs	820382	1822896	12548	43960
Faith and Freedom Coalition	810000	1649994	6915	25552
Planned Parenthood Action	764680	2613054	10763	56818
Everytown for Lucy McBath	734634	2239864	12257	51200
Karen Handel	684000	2138913	18100	81013
Georgia Conservation Voters	605495	1484453	5464	27568
Color Of Change PAC	602068	1635328	9940	35085
NARAL Pro-Choice Georgia	578000	1486964	6400	29464
Georgia Strong	505000	1012995	10000	50395
Josh McKoon For Secretary of State	501000	1005997	5000	10197
Women For Civility	490640	1430174	10827	45521
Georgia Shift	450912	1427472	3267	18144
Family Policy Alliance of Georgia	450000	1219992	2740	13346
Greenlight the Gulch	419000	1073980	3100	15164
Charlie Bailey	389000	1273828	2892	28415
Vote Gary Black	385978	1090857	4170	22426
Southern Environmental Law Center	376868	1813914	3037	55312
Smart Justice Georgia	370989	905936	7579	21671
BulletROOF	362000	952964	2200	13264
Lucy McBath for Congress	344326	1602218	4471	42650
The Nature Conservancy Sustainable Agriculture	344000	906964	5084	17485
Chuck Eaton	325000	725988	3289	17069
MoveOn	323217	1012307	2970	21569
Living Free	297772	891837	8618	36553
Auto Alliance	297000	819990	1312	6032
Concealed Online	291416	820690	4186	21514
Clay Tippins for Georgia	250000	802985	2900	11785
Congressman Buddy Carter	239222	697987	1860	7383
People Power	222000	479992	2008	8872
Rachel's Action Network	221000	604996	863	3312
News 95-5 and AM 750 WSB	218510	496996	728	2646
Mike Wilensky for State House	211916	562782	1199	6390
Show Up To Vote	210000	549998	1943	7261
Merritt & Merritt Law Firm	201000	505997	1000	5197
NRA Institute for Legislative Action	200002	500010	1677	7877
Georgia Commute Options	200000	499999	1000	4999
Flynn D. Broady Jr.	200000	499999	1000	4999
Human Rights Campaign	196232	881757	1379	9273
Keatley for Georgia	195854	534430	1754	7663
Rob Woodall	188999	673922	3470	16729
Jen Jordan - GA State Senator District 6	184885	787448	1270	21661
Ginny Ehrhart for Georgia	183998	790810	973	22231
Better With Age	178000	671974	5550	30365
Carolyn Bourdeaux for Congress	158000	593666	4145	18361
National Association of Manufacturers	150000	299998	1931	7523
Lester Miller for Mayor	136000	334993	1200	6393
Jim Beck for Insurance Commissioner	134987	496917	1719	8206
Geoffrey Cauble For GA	130000	518696	99	10842
PACE, The Partnership for Affordable Clean Energy	129999	499987	710	4444
Francys Johnson for Congress	120953	471423	1107	8518
GUNVOTE	120036	375068	1703	7596
Explore Offshore	116788	523997	787	5948
Lambda Legal	116372	240928	1117	3171
David Kim For Congress	110960	456703	227	7506
UAW International Union	110506	252404	2057	7427
National Shooting Sports Foundation | NSSF	110402	252007	1661	6014
Dale Washburn for State House	109000	514924	200	8406
Sarah Riggs Amico	108000	407970	771	5485
The Holy Tribune	105168	346831	3896	15747
Access Reproductive Care-Southeast, Inc.	103000	1247142	400	86542
Duncan Truth	102912	205822	677	2683
MedicareSupplement.com	102000	959471	2838	69246
The Arc Georgia	102000	535842	472	18784
People For the American Way	100885	201766	1439	4487
Democratic Climate Action	100322	201302	3395	9545
Deborah Gonzalez for GA State House Rep District 117	100000	433892	277	5032
Truth in Paulding	100000	328984	1900	8984
Lisa Ring for Congress	99016	459475	597	7860
Peterson 4 Henry	99000	481917	396	9814
March For Our Lives	98836	498423	626	10448
Brian Strickland for Georgia	98000	475838	87	11287
Smythe DuVal	98000	441893	296	11758
Ryan Graham for Georgia Public Service Commission	95000	270982	300	2982
Donald J. Trump	94271	825272	997	22508
Leah Aldridge for State Senate	94000	326984	1293	6256
Cindy Zeldin for Georgia	92000	465983	1681	6897
Hunter Hill for Governor	91000	364987	1065	5247
Indivisible Guide	88644	479304	1357	13976
Georgia School Choice Now	87769	286482	2520	12037
Alex Kaufman	84999	310935	1016	10149
Shelly Hutchinson for HD 107	83907	398360	0	11664
Chaundra Lewis for Henry	83000	312978	300	3378
Richard Woods for State School Superintendent	81920	379772	910	4701
Georgia Alliance for Social Justice	80997	404976	759	4083
Elect Jen Slipakoff	76000	216993	1700	7358
Justice Equality & Economics	75000	375066	779	4900
