World Vision USA	668754	0
American Straw Poll	615995	0
Minnesota 4 Us	255779	0
Congressional Leadership Fund	300923	0
Minnesotans for Line 3	183158	0
MN AFL-CIO	309993	0
Pam Myhra for State Auditor	191989	0
Joe Radinovich	174705	0
Keith Ellison for Attorney General	181845	0
Yes for MPLS Kids	86992	0
Minnesota Issues That Matter	84994	0
CD3 Republicans	102977	0
Minnesota Values	69980	0
Peter McLaughlin	25996	0
Steve Peppin For Mayor 2018	49999	0
NARAL Pro-Choice America	49999	0
Hollies Winston for Brooklyn Park Mayor	30994	0
Nels for State House	19997	0
Tou Xiong 53A	14998	0
MinneMinds	14998	0
Angie Craig	15990	0
Neighbors for Sauke	9999	0
Carver County GOP	9999	0
Dave Hughes	9938	0
Barbara Dröher Kline for 20A	19996	0
Penzeys Spices	7824	0
Liftable Engagement Services	19992	0
MN350: Building a Climate Movement in Minnesota	10997	0
Tyrel Clark for House	9998	0
Stefanie Jaquette for North Mankato City Council	9998	0
Self-Reliant Republic	5770	0
Fowler For Sheriff	6997	0
Donzel Leggett	6997	0
Ruth Richardson for House 52B	5998	0
Stephen Browning for State Representative	4999	0
Sportsmen for the Boundary Waters	4999	0
Sierra Club Minnesota Political Committee	4999	0
Re-elect Zehnder Fischer	4999	0
Murray Smart for House 12A	4999	0
Minnesota Can't Wait	4999	0
Mark for NL-S	4999	0
Land Stewardship Project	4999	0
Jonathan Weber for Inver Grove Heights Mayor	4999	0
John Howe for MN Secretary of State	4999	0
Jim Swenson for North Branch Mayor	4999	0
Jen4congress	4999	0
Eric Holien for Kandiyohi County Sheriff 2018	4999	0
Education Evolving	4999	0
Citizens Utility Board of Minnesota - CUB	4999	0
ACLU	3985	0
Bill Nelson	2623	0
Concealed Online	2033	0
Kirsten Gillibrand	1095	0
The Devil We Know	1038	0
Circa	849	0
Team President Donald J Trump	479	0
The Nib	321	0
Finance Watchdogs	182	0
Mike Coffman	163	0
Veterans and Affordable Housing Act	150	0
ReBuild USA	107	0
Anna Caballero for Senate	95	0
Democratic Senatorial Campaign Committee (DSCC)	132	0
The Ben Shapiro Show	97	0
Beto O'Rourke	83	0
Russian America TV	69	0
Ocean Helper	76	0
Human Rights Campaign	33	0
Energy Nation	38	0
Janet Nguyen	14	0
Mitch McConnell	42	0
Mikkelson for Mayor	25	0
Gary Snyder for State Senate	23	0
Mike Kelly for Congress	19	0
Independent Voter	6	0
Pat Nadolski for Alamance County Superior Court Judge	4	0
Tina Smith	26973	0
Heifer International	375	0
Silkies	111	0
PrintedKicks	49	0
Eric Bolling	35	0
Proud Right Winger	32	0
PCCC - BoldProgressives.org	28	0
Claire McCaskill	25	0
Indivisible Guide	24	0
Civic Action Network	16	0
NC House Republicans	2	0
Anna For Florida	2	0
American Values PAC	2	0
