Illinois Working Together	69633	174083	449	1861
End Citizens United	55215	138038	942	3597
MyRoar	46882	117205	1880	6768
NumbersUSA	16366	32732	152	534
Cynthia Flores for Texas State Rep, District 52	15931	31861	161	524
The Voter Participation Center	9397	18794	84	681
YES on 127: Clean Energy for a Healthy Arizona	7241	14482	134	455
Need To Impeach	5717	11434	34	70
iAmerica Action	5682	11364	138	371
Tina Smith	5217	26084	45	556
Giffords	4707	9413	29	143
Geoff Duncan	3629	18143	21	177
PP Great Plains Votes	3408	17041	23	239
Human Rights Campaign	3246	16227	28	208
PAC+	3168	15840	27	276
When We All Vote	2976	14878	48	285
Nuestra Florida	2934	14670	22	180
March For Our Lives	2922	14609	18	303
Joe Cunningham	2545	12724	46	296
Cindy Axne	2472	12359	22	225
Claire McCaskill	2374	11871	61	497
Humane Society International	2195	10975	31	241
Jana Lynne Sanchez for US Congress	2124	10622	29	231
Pamela Price for Oakland Mayor	2109	10547	14	150
NO on 105	2061	4121	20	69
We Are PA	1909	9547	26	200
Vote NO on 5	1813	9063	35	270
Democratic Party of Georgia	1736	8680	19	133
Committee to Elect Mark C. Morgan	1671	8354	20	138
Native Americans for Tester	1668	8339	22	197
Janice Barter	1552	7758	0	64
Mike Unes	1514	7569	7	68
Elect Amanda Edwards	1395	6975	13	79
David Trone	1375	6875	27	204
No on Prop C	1372	6859	14	124
Mark Manoil for Arizona	1278	2556	21	111
International Rescue Committee	1215	2429	15	51
Laxalt Taking Nevada Backward	1211	2421	12	69
Steve Gaynor	1207	6033	15	121
Paige Ellis for City Council District 8	1175	2350	0	37
Working Families Party	1112	2224	17	59
Barbara Comstock has changed	1104	5521	32	192
Fred Upton	1097	5483	23	172
North Dakotans for Public Integrity	1079	2157	10	36
NowThis Politics	1077	5384	4	45
Tim Walz for Governor	979	4893	8	71
California Secretary of State	979	1958	10	24
Andrew Gillum	966	4827	10	83
Kalen Gallagher	948	1896	13	32
Fred Hubbell	946	1891	13	40
Bird + Stone	930	1860	18	53
Committee to Re-Elect Judge Mary Kovack	909	4547	9	60
Katy Miessner for Vallejo City Council	898	4489	12	68
Antonacci for the People	883	1766	17	45
Ed Perlmutter	821	1643	7	24
Dustin Daniels for Mayor	819	1637	2	15
Demand More For Maine	799	1597	8	30
Sharon Shewmake Page	793	3967	12	168
NARAL Pro-Choice Missouri	772	1543	0	23
Richard Neal	721	1442	19	77
Jim Gaughran for State Senate	682	1365	10	24
University of California	662	1324	3	9
Denham Says, Denham Does	637	3186	14	115
NC Conservation Network	607	1213	7	26
NO on 3	592	1185	10	31
James Spadola for State Auditor	565	1130	3	21
Shawn Harrison For Florida House District 63	561	1122	0	26
North Dakota Republican Party	527	2634	7	49
Emily Best for PA Senate	522	2611	4	38
Barbara Hamilton for Carlsbad	520	2598	0	123
Kyrsten Sinema	500	2502	13	107
Dan Newhouse for Congress	496	992	6	14
NextGen America	490	2450	6	54
4ocean	470	940	7	24
The Daily Show	468	2341	3	31
No Cuts to Care: No on Measure 106	460	2300	9	56
Impact Florida	452	904	0	4
Marili Cancio For State Senate	441	882	6	21
Giving Brush	439	2194	2	33
Science for Humans and Freedom Institute	427	2135	0	80
Amy Goodwin for Mayor	408	816	4	19
FTC PAC	407	2032	6	83
Quentin Palfrey	405	809	2	9
Modern Modest Mothers	384	767	0	5
Everytown for Gun Safety	362	1810	4	39
The Center for Community Change Action	352	1759	3	34
Illinois Farm Bureau	349	698	1	4
David Thompson for Vigo County Council	346	691	0	10
Minnesota Values Project	337	1685	5	42
Priorities USA Action	328	1640	6	52
Mallory Hagan for Congress	324	1622	3	41
Premier Health	322	1612	3	35
Jay Gonzalez	321	1605	2	24
Janet Cruz	310	1551	5	47
IfNotNow	293	1464	1	23
Robyn Millenacker	276	1381	4	39
Voto Latino	266	1328	1	29
A Better Illinois	255	1274	4	46
UAW International Union	247	1234	4	36
Independent Voter	245	1225	1	15
