The VFC Project	26677	0
Everytown for Gun Safety	6198	0
American AF	11889	0
Jose Aristimuño	1490	0
Circa	3231	0
Dear Jack - A Love Letter	439	0
Charters for Change	673	0
Senator Bill Gannon	247	0
Julia Pulver, RN for Michigan Senate District 15	358	0
Rick Lesser	190	0
Center of the American Experiment	19	0
Minnesota Can't Wait	40	0
Treva Gear for Georgia House District 175	29	0
Vote Crier For Marion County	28	0
Aisha Wahab For City Council	23	0
Turning Point USA	18	0
Simone Aiken For House District 44	15	0
Lee O. Savage For Mayor of Shreveport	8	0
Tom Weber for State Representative	2	0
Independent Voter	2	0
PathWater	296	0
Azad Mulk Party - AMP	235	0
PragerU	200	0
IFC PAC	87	0
Alliance for Michigan Power	72	0
Steve Dutner For IL Secretary of State	58	0
Portside	47	0
Caraveo for Colorado	38	0
No More Freeways PDX	26	0
Animal Matters	17	0
Marcia LeMay for Ogdensburg City Court Judge	5	0
Dan Hanks for Idaho	4	0
Capital Research Center	2	0
