Restoration PAC	905984	0
Patrick Morrisey	649996	6496
Our Flag Our Country	199683	0
National Association for Gun Rights	149998	0
Americans for Limited Government	99999	499
Living Free	99887	0
Better With Age	99688	0
McKinley for Congress	97525	0
Talley Sergent	159484	0
County Commissioner Matt Wender	119996	396
Amy Goodwin for Mayor	147973	3073
Wilkes for Supreme Court	99998	998
Ihlenfeld for State Senate	58983	0
Future of 55 PAC	59998	598
Riley for WV House	59997	697
Robinson For House	24997	297
Women For Civility	49963	0
Military Network	49899	0
Hansen for House	20956	0
National Republican Congressional Committee	13623	0
Ben Queen	26993	693
Doug Skaff Jr.	10998	198
Lissa Lucas for WV House	9999	99
Donald J. Trump	22575	0
Chad Lovejoy for WV	22985	1485
Andy Backus, Charleston's Next Mayor	9998	198
Mike Oliverio for Senate	9846	0
Re-Elect Bill Hartman - House of Delegates	8681	0
WV Future PAC	9994	594
Stephanie Zucker	5998	198
Don Nickerson	5998	198
Dakota Nelson for House District 16	5998	198
Theresa “Tess” Jackson Candidate for WV House of Delegates	5028	0
Renate Pore	4999	99
Joe Powers for Cabell County Clerk	4999	0
Greenbrier County Republican Club	4999	99
Tom Steyer	2746	0
4ocean	723	0
Pat McGeehan for House of Delegates	1573	0
Concealed Online	2858	0
Indivisible Guide	1123	0
Josh Kail	392	0
NARAL Pro-Choice America	774	0
Science for Humans and Freedom Institute	246	0
DiversityInc	203	0
The Center for Community Change	220	0
Penzeys Spices	297	0
Proud American Hunter	160	0
Pew Research Center	394	0
Partnership for Civil Justice Fund	158	0
CARE	376	0
Proud Right Winger	359	0
The Devil We Know	300	0
Beto O'Rourke	184	0
AFSCME Maryland	231	0
Democratic Senatorial Campaign Committee (DSCC)	117	0
Ben Shapiro	87	0
NRA - National Rifle Association of America	77	0
Larry Hogan	63	0
End Citizens United	143	0
Karl Bickel for Sheriff	145	0
Bill Nelson	97	0
Anna Caballero for Senate	120	0
Kyrsten Sinema	64	0
America Fighting Back PAC	100	0
Climate Facts	99	0
World Vision USA	36	0
Greg Rothman	84	0
American AF	83	0
Pfizer	117	0
Independent Voter	91	0
In Kind	81	0
NRCC IE	80	0
Unminced Words	61	0
Our Lives Our Vote	61	0
FrackFeed	61	0
Shireen for Congress	127	0
Sand Cloud	61	0
O'Brien Zuckerman 2021	57	0
I Love My Freedom	54	0
Emily Best for PA Senate	53	0
National Domestic Workers Alliance	32	0
Partnership for Oregon Communities	20	0
Swing Left	165	0
EMILY's List	80	0
PrintedKicks	45	0
Newseum	44	0
Joe Kennedy III	87	0
Go Vote Project	38	0
Serve America	35	0
Backcountry Hunters & Anglers	34	0
Shield Republic	67	0
Frank LaRose	29	0
MJ for Texas	12	0
Exclusive Apparel	30	0
John Adcock	26	0
Adam Schiff	26	0
U.S. Chamber of Commerce	24	0
Hillel International	20	0
Angie Craig	18	0
Gail Young for North Carolina	15	0
National Partnership for Women & Families	14	0
Nancy Soderberg for FL Congress District 6	14	0
Michelle Lapine McCabe 2018	14	0
Latino Tax Professionals Association	14	0
Tom Palzewicz for Congress	13	0
Stand for Children - Indiana	11	0
PCCC - BoldProgressives.org	11	0
FreedomWorks	9	0
Define American	4	0
New Spire Arts	7	0
Cort VanOstran for Congress	6	0
Dr. Kim Schrier	5	0
Adam Greenberg for Senate	4	0
AFSCME Council 31	4	0
Dave Yost	3	0
Colorado Liberty PAC	3	0
Democratic Party	14752	0
Winning For Women	10944	0
Civiqs	7040	0
Modern Medicaid Alliance	4995	0
Will Thompson for Supreme Court	1998	198
West Virginia Citizen Action Group	1998	198
MedicareSupplement.com	1998	0
Team Kendra	1983	0
Heifer International	1505	0
Vote David "Elliott" Pritt for WV House District 32	999	99
Tucker County Democratic Executive Committee	999	99
Harrison County Democrats	999	99
Coverage of the Trump Presidency by The Epoch Times	999	0
William Ty Nestor for WV House of Delegates	994	0
Don Blankenship	978	0
Larry D. Kump	623	0
VoteTogether	511	0
Framed Tweets	362	0
Ryan Ferns - WV State Senate	304	0
Energy Nation	250	0
Vote for Madhavi	200	0
Conversations with Bill Kristol	143	0
Working Families Party	132	0
David Baria for Mississippi	125	0
Ocean Conservancy	108	0
Heidi Heitkamp	100	0
Divided We Stand	91	0
Airbnb Citizen	82	0
Oceana	67	0
Chris Pappas for Congress	53	0
Energy Citizens	33	0
National Network of Abortion Funds	30	0
Greenpeace USA	27	0
Armed American Supply	27	0
MoveOn	26	0
Mark Uncapher	23	0
Elect Don Wilson for Palmdale Water District Division 2	22	0
2atees1	21	0
Da'Quan Love for NC House	18	0
UnitedVoice.com	17	0
Fipple	17	0
Craig Lindon for State Representative 97th District	17	0
Care2	16	0
Vote Yes For Athens City School District	15	0
Stennis Center for Public Service	13	0
MPower Change	13	0
Guerrilla Warrior	12	0
Center for Immigration Studies	12	0
Oxfam	11	0
Janet Mills	11	0
Conservative Gear	11	0
Equality Florida Action PAC	9	0
Patriot Depot	8	0
ADL - Anti-Defamation League	7	0
Vote YES for New Smyrna Beach Turnbull Creek Water Quality Bonds	6	0
Rainforest Action Network	6	0
No Kid Hungry	4	0
Jennifer Benson for NC House	4	0
Andy Kim for Congress	4	0
Working America	3	0
Chris Murphy	3	0
Wealthysinglemommy	2	0
Unite America	2	0
Notorious Rbg - Protect Women Power	2	0
Lee O. Savage For Mayor of Shreveport	2	0
Elect Knecht for AZ Senate	2	0
Brian Mast	2	0
