Shri Thanedar	10485753	25508931	97825	425784
Michigan Families for Economic Prosperity	8553265	22897886	146462	546458
Abdul El-Sayed	6086368	16294302	108377	425911
Michigan League of Conservation Voters	5871322	16658245	75951	297992
Americans for Prosperity	5210487	12285582	92580	333572
The Fighting for Families Fund	4619000	11334866	42900	200967
Voters - Not Politicians	4554000	10673715	60128	206138
Elissa Slotkin for Congress	4089995	10857714	40433	178759
John James	3279983	7853876	38012	155402
NextGen America	3116271	8983674	39126	189128
Michigan Republican Party	2946843	7192913	70522	300068
Keep Birth Control Affordable	2798000	6697961	30594	114364
UAW International Union	2283794	5741786	42327	172793
Healthy and Productive Michigan	2144000	4597962	23289	83370
Michigan Immigrant Rights Center	2123000	6104920	14000	54520
Samuel Bagenstos for Justice	2120000	5069858	10800	57498
Fight for $15	2034203	6449152	33536	146157
Sandy Pensler	1932000	5116953	52842	187288
MO Research	1672478	4231490	18368	76413
Bill Schuette	1573696	5109159	26296	113914
Michigan Chamber PAC III	1160000	2852989	14600	41789
America First Action	1080000	4585797	24038	172533
Working Michigan	871000	2004990	6587	30086
Andrea Fischer Newman	804000	2040984	12400	44284
Garnet Lewis for State Senate	765997	3083817	2795	27502
End Citizens United	759746	1633250	10713	36704
Michigan Education Association	730000	1743980	6482	29301
Oakland County Board of Commissioners	670000	3059846	7100	44546
Rob Davidson for Congress	662896	2253374	11058	60135
Michigan Wildlife Council	621454	1569814	3508	12331
Rashida Tlaib For Congress	610000	1761935	19686	85629
Color Of Change PAC	597063	2022317	9774	43826
POWER HOME SOLAR	596748	1290706	7306	36370
Brian Calley	595000	1766938	9327	29808
Everytown for Gun Safety	587909	2163683	7118	44423
Fayrouz Saad	542996	1676909	8680	40258
Bill Schuette is Bad for Health Care	540000	1269990	23800	87490
Bill Huizenga	531000	1750927	6400	30227
Compete Michigan PAC	499085	1198166	4499	21479
Planned Parenthood	495343	1426941	5126	25136
Jeremy Peruski for US Congress	476000	984990	3600	13890
UP Defense Fund	466475	1007928	5564	23503
MoveOn	465814	1133056	3010	20093
Jack Bergman	451722	1633809	5545	22620
Shady Bill Schuette	447000	1125956	6685	34501
We Have Teeth and We Vote	439511	1155783	3527	15104
Promote the Vote MI	434000	1241965	3600	12365
Rick Snyder	426000	1202953	5900	26553
Tom Leonard	425000	1675833	7200	36575
Living Free	424923	909801	8411	26046
Take Back Our Republic	406989	1039933	2394	13018
Cathy Albro	402000	1213942	2089	14568
Klint Kesto	397000	1169957	5617	25811
Alliance for Michigan Power	389809	2053155	4956	43498
Macomb Families First	383000	842979	4580	16974
Auto Alliance	377000	919991	1655	6744
Human Rights Campaign	374856	1129826	2199	10322
Solar Energy Today	329087	1058217	5684	27291
Americans for Prosperity-Michigan	328000	1384956	500	6356
Better Jobs PAC	325000	826989	10200	21689
Colbeck for Governor	322000	1296929	1200	11829
Fix MI State	318000	750978	1100	5478
Lena Epstein	306000	1262932	7695	37041
Michelle Deatrick	300000	1236867	2612	24666
Michigan Prosperity Project	300000	699998	10000	19998
Cahalan for Judge	297985	1237881	2556	15322
American Potential	293000	958975	2800	13475
George Franklin	288043	1047171	2958	25876
Tim Walberg	281061	897852	5820	21376
Detroit International Bridge Co.	267972	725847	4000	15188
Bill Schuette Backs Tax Cuts for the Rich	266000	704979	4000	19679
Bill Schuette is Bad for Healthcare	262000	699979	4000	19679
Kevin Daley for State Senate	259992	1054831	1212	14562
Council for Responsible Nutrition	223000	638942	4854	28948
Citizens Energizing Michigan's Economy	222954	941738	5043	22201
Fight Back	215417	527490	1923	8479
State Senator Jim Stamas	214000	589986	2100	6486
Michigan Climate Action Network	213000	435992	200	1592
The Nature Conservancy Sustainable Agriculture	211000	454995	3118	8772
Dennis Brewer for Circuit Court Judge	210000	908909	1300	14209
GOP	206013	911788	3277	49237
NRDC	205761	675975	2157	11349
Tea Party Nation	200000	500998	1969	6832
NumbersUSA	200000	499999	2266	5747
Drew Shapiro Genesee County Commissioner	191000	808962	1400	9362
Michele Oberholtzer for District 4 State Representative	189990	661903	1128	11677
Paul Mitchell for Congress	188976	780866	2658	9377
FIRM Action	186789	465446	1582	8276
Better With Age	183864	535681	5455	23944
Dayna Polehanki Democrat for Michigan State Senate	182000	704919	2793	16917
Mike Shirkey	178228	628670	718	6759
Michigan Capitol Confidential	177000	890853	300	15753
Our Flag Our Country	175971	840820	4488	26531
Kelly Priede for 78th State Rep - Michigan	173428	689814	886	13656
Women For Civility	172674	446380	3287	13388
Gary Glenn for State Senate	172000	561987	2100	6387
Ken Summers for State Representative	171252	642552	384	7357
Ian Haight for State Senate	170968	682813	1632	11108
Mary Treder Lang, Candidate for Michigan Secretary of State	170000	386989	1600	7289
Mike Bishop for Congress	169000	770976	2700	10976
