Sheldon Whitehouse	1333471	4811025	8696	58482
Allan Fung	859715	2728354	9663	61703
Gina Raimondo	787584	2920882	7646	64085
Save the Children Action Network	551000	1105176	9880	47640
Let's Fix Rhode Island	411000	1178960	4800	15460
Rhode Island Votes	405000	1082961	5926	22948
Judge Bob Flanders for U.S. Senate - Rhode Island	386842	1539717	4998	38404
David N. Cicilline	322000	1317725	5453	44754
Peter Neronha	263000	635983	1000	6583
Seth Magaziner	254000	760939	1976	15019
Rebecca Schiff	225000	769927	2700	17827
Nick Autiello	192000	708971	2163	9428
Rhode Island Department of State	168000	720971	0	2949
McKee for Rhode Island	167000	623911	1100	12111
Robert A. DeRobbio	166850	660195	390	4430
Patricia Morgan	138734	481033	335	7024
Planned Parenthood Votes! Rhode Island	133000	500973	700	5473
Matt Brown, Democrat for Rhode Island Governor	127208	1060167	3102	56937
Vote Yes on 2 RI	121000	304996	1700	6996
Justice Gaines for Providence City Council Ward 1	110840	254197	1098	5655
Civiqs	110049	503337	1776	13560
Gina Raimondo Against Gun Violence	100000	199999	500	999
Nellie Gorbea	96000	288489	2819	10053
Solar Energy Today	78106	360266	1321	9424
Ryan Holt for Providence City Council Ward 2	77983	288879	275	5069
Rhode Island Coalition Against Gun Violence	73565	294741	250	7545
Rhode Island Auto Body Choice	65946	149720	775	3356
DoSomething.org	65079	160325	342	1460
Senator Stephen R. Archambault	65000	254944	753	3909
Friends of William Gilbert	63000	257986	400	2986
Mark McKenney	62000	148987	98	1976
Helen Anthony for City Council	53000	220985	1000	4385
Mark Tracy for RI State Representative, District 4	52984	222904	264	2917
Val Lawson for State Senate - District 14 East Providence	50000	100998	500	1098
AARP Rhode Island	49865	192309	646	3663
Friends of Bill Murray	47000	179982	300	2982
Carlos Diaz for Ward 8	42000	186977	200	3077
Feroce for Governor	41975	121910	69	1282
Aaron Regunberg	41650	215056	355	4821
Solar Rebate	36003	184997	557	3880
Mike Costa for US Senate	36000	106971	500	4871
Friends of Justine Caldwell	35000	101983	100	2160
Representative Nick Mattiello	35000	101963	0	1698
Aaron Jaehnig for City Council Ward 5	32000	117986	94	1829
Sean O'Leary for East Greenwich	31000	107973	516	4008
Indivisible RI	30000	122993	300	1893
Joe Trillo for Governor	29000	129993	300	1893
Joe Solomon for Mayor	29000	89982	200	2582
Jorge Elorza 2018	28000	114984	100	1984
Young Democrats of Rhode Island	28000	104983	200	2483
Re-elect Councilman Seth Yurdin	27000	133972	200	3572
Auto Alliance	27000	119995	119	882
Jay Gonzalez	26650	60656	207	935
Oceana	26407	116609	290	2567
Eastern Bank	24968	64445	158	606
Jason Roias for Ward 4	23829	90629	285	1974
Elect David Norton - Mayor of Pawtucket	23000	124976	0	2376
Steven Cianci for Ward 5	21000	148906	0	6320
Uprise RI	18000	91980	0	1980
Ryan Pearson	18000	75994	0	594
VoteTogether	17927	66935	120	1923
Live Nation Concerts	17319	34936	105	380
Rachel Miller for Providence City Council Ward 13	17000	75990	200	1790
Lammis Vargas for Council	15926	83557	0	2177
Councilor Mark Schwager	14999	29994	299	1496
Paula Carmichael for Democratic State Committeewoman District 44	14000	78977	0	2277
Houlefortowncouncilww	13984	43911	0	988
Michael J. McCaffrey	13983	80891	60	2456
Mario Méndez for State Representative	13899	45788	0	1254
Senator Jim Sheehan	13000	64987	0	1287
Paul Roselli for Senate 23 RI	12995	76736	0	3553
Coolman for RI	12000	68979	0	2030
Andrew Jan Kaiser	12000	64992	0	906
Luis Vargas	12000	60996	100	796
Liberty Justice Center	12000	60996	99	952
Alana DiMario for RI State Senate - District 36	11941	30683	0	506
The Gaspee Project	11491	63060	0	1671
Deb Rowley for State Rep - Narragansett / SK	11000	59993	100	1093
J Brier for Barrington Council	11000	59984	0	1584
Roque  "Rocky"  De La Fuente	11000	54998	81	956
Elect Charles Callanan for Town Council	11000	26995	0	495
Jonathan Vallecilla for State Rep RI	11000	25996	200	1196
Keep Rhode Island Beautiful	11000	24997	183	996
Mercy For Animals	10009	55019	73	903
Cliff Notes by Mike Clifford	10000	64975	0	2475
Log Cabin Republicans of Rhode Island	10000	51997	0	297
Frias for Rep	10000	20997	0	297
Sue Stenhouse for Mayor Warwick	9989	35815	0	759
Servants of Christ for Life	9970	30145	83	1112
Donald J. Trump	9752	61699	107	1716
Tom Steyer	8653	20621	236	892
Liz Gledhill South Kingstown Town Council	8000	25995	0	495
Bill Degnan democratic candidate District 39	7975	35569	99	1950
Anthony Sionni for City Council Ward 14	7000	37990	0	990
Jessica de la Cruz for Senate 23	6999	27911	0	992
Lisa Baldelli-Hunt for Mayor	6999	21992	99	894
Scott Copley for RI Senate District 33	6905	19521	0	439
Beto O'Rourke	6402	14481	116	417
Charlestown Citizens Alliance	6000	37986	0	1386
Bridget Valverde for RI State Senate - District 35	6000	33990	0	872
