JB Pritzker	998971	0
A Better Illinois	599996	0
Lauren Underwood for Congress	927798	0
Barrett Davie for Illinois Senate	215996	0
Dwight Kay for State Representative	199999	0
Rachelle Aud Crowe for Senate	394987	0
Save Your Home Now	314983	0
Rodney Davis	262990	0
Illinois Policy	99999	0
IL-14 Get the Facts	209993	0
Adam Kinzinger	219970	0
Congressional Leadership Fund	119997	0
Rick Lesser	129993	0
Gregg Goslin	49994	0
Seth McMillan for State Senate	79993	0
Citizens for Jesse White	69995	0
Elect Judge John Sanders	65995	0
Friends Of Bob Watt	29996	0
FreedomWorks	55265	0
Studenroth for Judge	49999	0
St. Clair County IL Democrats	49999	0
Amanda Byassee Gott for Judge	49999	0
Dave Seiler for 107th	20997	0
SAGE	50925	0
ARCHITECT magazine	45152	0
A. Blair Dunn for New Mexico	43726	0
Dupage Young Republicans	21995	0
Tony McCombie	34338	0
Indivisible Guide	19186	0
Elect John Curtis	30993	0
Kevin Gaither for Congress	16996	0
Jim Reilly for Will County Sheriff	11997	0
The Holy Tribune	9999	0
State Rep Mark Batinick	9999	0
Citizens for Independent Judges - Illinois 20th Judicial Circuit	9999	0
1035 KISS FM	9331	0
Judge Donna Honzel	8541	0
Personal PAC	19996	0
Committee to Elect Luke Thomas Cass County Circuit Judge	19996	0
PAWS Chicago	18279	0
Seth Lewis For State Senate	14997	0
Andrew Proctor for Ward 5 Alderman	14997	0
Color Of Change	10280	0
SEIU Healthcare Illinois & Indiana	10997	0
John Curran for State Senate	10997	0
Jake Castanza	10997	0
Sargent Shriver National Center on Poverty Law	9998	0
Laurel Prussing for Champaign County Treasurer	9998	0
Volunteer Ministers	2634	0
Plea for a change, the Michael Bell shooting	6527	0
Citizens for Linda Hudson 8th Ward Aldermanic Candidate	7996	0
TCHfor48	5998	0
Self-Reliant Republic	5998	0
Sean Morrison for Cook County Commissioner	5998	0
Kevin Hoerner for Judge	5998	0
If You Want It	5998	0
Alderman Roberto Maldonado	5998	0
Vote Judge Carey Gill	4999	0
Vermilion County Republicans	4999	0
The Anti-Harassment, Equality and Access Panel	4999	0
Pro-Life Action League	4999	0
Mike Ingram for County Board	4999	0
Mayor Robert J. Lovero	4999	0
Laurie Nehring, Jackson County Board, District 1	4999	0
IL CleanJobs	4999	0
Gun Violence Prevention PAC - GPAC Illinois	4999	0
Gary Seyring For Judge	4999	0
Ed Gallagher for County Board	4999	0
Dustin Heuerman for Sheriff	4999	0
DoSomething.org	4999	0
David Ormsby, Inc.	4999	0
Chicago Humanities Festival	4999	0
Bond County Democratic Central Committee	4999	0
Randy Hultgren	4997	0
Vote Kelli Wegener- McHenry County Board, District 3 on Nov. 6th	4967	0
Democratic Senatorial Campaign Committee (DSCC)	4540	0
John O'Gara for Circuit Judge	3484	0
Anna Caballero for Senate	2297	0
Concealed Online	2083	0
Flip Wyoming	894	0
Angie Craig	2050	0
Gov Walker Stop ATC	807	0
Nine Line Apparel	1851	0
Planned Parenthood	782	0
United States Constitution	1549	0
Claremont Institute	1505	0
Beto O'Rourke	472	0
Circa	444	0
Penzeys Spices	356	0
Something has to change, and NOW	337	0
World Mercury Project	322	0
The Nib	718	0
Bill Nelson	1051	0
Finance Watchdogs	389	0
Louder with Crowder	329	0
Veterans and Affordable Housing Act	312	0
Proud Right Winger	276	0
Defenders of Wildlife	200	0
For Kids & Country	194	0
Ann McDonough for Dubuque County Supervisor	187	0
Kirsten Gillibrand	186	0
Heifer International	1786	0
Solange for Scottsdale City Council	68	0
We The People Holsters	155	0
Stand For Salmon	144	0
Independent Voter	122	0
Andrew Lewis	41	0
Kate Brophy McGee - State Senate	37	0
Equine Preservation of North America - EPONA	86	0
Elisabeth Luntz for Utah House District 27	71	0
Mary Ann Sullivan for IPS	59	0
Fulton for Wake County District Court Judge	35	0
Janet Nguyen	12	0
Fuse Washington	21	0
Kyle Kacal	18	0
Tim Lowery	5	0
Tobi Beck 4 Indiana	2	0
Energy Nation	2	0
NARAL Pro-Choice America	999	0
Phil Bredesen	153	0
PCCC - BoldProgressives.org	78	0
Make HIM Great	43	0
Your Trump Shop	40	0
PrintedKicks	38	0
CRTV Tonight with Gavin McInnes	34	0
Human Rights Campaign	24	0
Laura Kelly	17	0
Mallory Hagan for Congress	15	0
Animal Matters	10	0
