French Hill for Arkansas	165000	361994	1300	6694
Parents for Great Schools	150000	299998	1024	2193
Leslie Rutledge for Arkansas	56000	115996	1000	5296
Clarke Tucker for Congress	54962	206784	134	1766
Driving Arkansas Forward	50000	99999	100	499
Arkansas Federation for Children Action Fund	40000	176961	0	3833
Luke Pruitt For Arkansas 77	27393	126218	146	1427
Arkansas Supreme Court Justice Courtney Goodson	26000	115995	216	1253
David Sterling For Arkansas	25972	99850	185	1445
Rep. James Sturch for State Senate, District 19	25000	109997	200	1097
Jobs for Pope County	25000	109997	300	1497
Bob Ballinger for Arkansas State Senate	25000	109997	300	1497
Joe A. Cloud, MD for State Rep	24000	89993	100	1093
Concealed Online	21020	105113	162	1949
Tim Griffin for Arkansas	21000	104997	200	1097
Osborne for Mayor of Searcy	21000	75995	100	895
Clarke Tucker for Congress and DCCC	21000	74996	102	597
Benham for Mayor	20000	101996	200	1196
Michael John Gray	20000	69997	300	1497
Dawn Clemence	18000	75994	200	1394
Better With Age	17999	44991	1176	2989
Our Flag Our Country	17000	84992	576	3708
Jim Webb for Bentonville Mayor	16985	69941	99	795
Representative Jim Dotson	16000	66995	100	895
Women For Civility	16000	65996	856	3074
Judge Joseph K.Wood	16000	65996	100	796
Civiqs	16000	64997	119	977
Jon Comstock for Arkansas Senate	15000	59998	200	998
Living Free	15000	44993	850	2839
Representative Aaron Pilkington	15000	29997	0	297
Zane Chenault for Washington County Treasurer	14559	30115	106	410
Warwick Sabin	12000	59997	100	697
Carol Crews for Prosecutor	12000	59997	100	697
Planned Parenthood	11000	54998	137	1849
Mike Lee for Attorney General	11000	54998	100	598
HSV Vote	11000	25934	0	763
Hayden Shamel for Arkansas	10000	51997	100	697
Womack For Congress	10000	49999	100	499
Republican State Leadership Committee	10000	49999	95	498
Gayatri Agnew for Arkansas District 93	10000	49999	500	999
Elect Zach Throneberry Prosecuting Attorney	10000	49999	100	499
Conduit News	10000	49999	100	499
Brenda Brandenburg for Mayor	10000	49999	100	499
Bill Cypert for Cabot Mayor	10000	49999	100	499
Jim Sorvillo for State Representative	9000	29995	90	852
Amelia Taldo-Williams	8000	27993	100	1093
LJ Bryant	8000	26994	0	594
Greg Leding	8000	24996	100	796
Susi Epperson for State Senate, District 19	6000	34989	0	1089
Carlton Wing State Representative District 38	6000	15997	100	697
Barber for Faulkner County Assessor	6000	15997	0	297
Megan for Arkansas	6000	14998	100	598
Maureen Skinner for Arkansas Senate	6000	14998	0	198
Jimmy Stephens for Sheriff 2018	6000	14998	0	237
Jasen Kelly for State Representative	6000	14998	0	198
Melissa Fults for Arkansas Senate	5000	29990	0	990
State Rep. Mark Lowery	5000	26993	0	693
Chris Moore for Mayor	5000	12996	0	396
Andy Hawkins for House District 70	5000	12996	100	796
Caleb Norris for Maumelle Mayor	5000	11997	0	297
Celeste Williams for Arkansas District 95	5000	11986	100	696
Rebecca Petty State Representative	5000	10998	100	598
Ken Kincade for Cabot Mayor	5000	10998	0	198
Gastineau for Ward Mayor	5000	10998	0	198
Charlie Collins	5000	10998	0	198
Vote Rodney Dunlap	5000	9999	0	99
Tom Henry for Mayor of Blytheville	5000	9999	0	99
Mat Pitsch For Arkansas State Senate - District 8	5000	9999	0	99
Faulkner County Democratic Party	5000	9999	0	99
Charlene Fite State Representative	5000	9999	100	499
Andrew Collins for State Rep	5000	9999	100	499
Christie Craig for Arkansas House District 96	4811	9622	96	480
Hugh Hewitt	4224	21112	30	437
Jared Henderson for Governor	4000	33982	0	1782
Ryan Carter For State Representative	4000	20995	0	495
Chase Mangiapane for State Representative	4000	19996	0	396
Senator Cecile Bledsoe	3000	18993	0	693
Russell Hull Justice of the Peace District #10, Yell County	3000	18993	0	693
Independence County Democrats	3000	17994	0	594
Mike Gallagher	3000	15996	20	391
Live Springdale	3000	15996	0	396
Lanna Clark for Clark County Assessor	3000	15996	0	396
Steve Whiteaker For Mayor of Ozark	3000	14997	0	297
Mayor Jill Dabbs	3000	14997	0	297
John Thurston for Secretary of State	3000	14997	0	297
Debra Dickerson For Johnson County Clerk	3000	14997	0	297
Conduit for Action	3000	14997	0	297
ARmindsMatter	3000	14997	0	297
Cottie for State Assembly	2230	5877	13	54
Reproaction	2000	313694	0	30426
Garrett Barnes for Craighead County JP District 10	2000	13994	0	594
Mike Smith for Mayor of Stuttgart	2000	12995	0	495
Biles4Lonoke	2000	12995	0	495
Jene' For Arkansas	2000	11996	0	396
Chris Oswalt for City Attorney	2000	11996	0	396
Re-Elect Sonny Hudson for Mayor	2000	10997	0	297
Kallen Peret for Arkansas House District 24	2000	10997	0	297
Craig Christiansen for State Representative	2000	10997	0	297
Cedric Williams	2000	10997	0	297
Vote Sam Duncan	2000	9998	0	198
