Joe Donnelly	1415846	31346
Sleeping Joe	554861	0
America First Action	349996	0
Senator Jim Merritt	249998	5998
Indiana Republican Party	249998	0
Senate Leadership Fund	449991	0
Mel Hall	259953	0
Working For Us	307946	0
Aimee Rivera Cole for District 37	54986	1786
Nicole Ludlow for Elkhart County Auditor	29996	1196
St. Joseph County Democratic Party	60992	792
Jerry Asher for Sheriff	49999	0
Indiana Secretary of State Connie Lawson	48691	0
Jackie Walorski	24962	0
LaPorte County Democratic Party	25991	891
Natalie Guest	19997	0
Community Health Network	14998	598
Save Your Home Now	28928	0
Terry Curry	9999	99
Dee Thornton for Congress	9999	99
Sullivan County Indiana News	8736	0
4ocean	8969	0
Rick Meyer For Jackson County Sheriff	14997	297
Parks Project	6728	0
Vicky Woeste for Tippecanoe County Clerk	11996	396
Matt Cummings for Putnam County Council	10997	297
Maria Norman for School Board	10997	297
Sabrina Harms for Posey County Auditor	9998	198
Nick Siler	9998	198
Jesse Harper For Center Township Trustee	9998	198
Jeff Bragg for Noblesville School Board	9998	198
Indiana Environmental Reporter	9998	0
Donald J. Trump	35226	0
Darrell Auxier for Judge	3140	0
Penzeys Spices	3463	0
Goods Unite Us	2456	0
Marsy's Law for Kentucky	5725	0
Oxfam	11018	0
Modern Medicaid Alliance	6997	0
Howard County Democratic Party	6997	697
Gary Snyder for State Senate	6997	0
Rhonda Greene for Washington County Auditor	5998	198
People To Elect William L Howard II	5998	198
Patton for Judge	5998	198
John Crawford for Mayor	5998	198
Charles Johnson	5998	198
Brock for Indiana	5998	198
Hoosier Environmental Council	5984	0
William Tanoos for Congress	4999	99
Whelan for HSE School Board	4999	99
Tonya Pfaff for Indiana	4999	0
Tony Adrian for Perry Trustee	4999	99
Shannon E. Kohl for Mayor of Martinsville	4999	99
Olivia Pratt for County Clerk	4999	99
Michele for IPS	4999	99
Meighen for Posey County Auditor	4999	99
Kevin Patterson	4999	99
Jerry Reinhard for NWCS Rock Creek Township	4999	99
Hatfield For Commissioner	4999	99
Greg Rathnow for State Representative	4999	99
Delaware County Republican Party - Indiana	4999	99
Dale Nowlin for State Rep	4999	99
County Councilman Clayton Whitson	4999	99
Trey Hollingsworth	4987	0
