Bernard Carvalho Jr.	4245963	0
Dr. Josh Green for Lieutenant Governor	2540210	0
Kaniela Ing	2223381	0
Team David Ige	1695943	0
Cam Cavasso For Congress	1663859	0
Tulsi Gabbard	1074986	0
Vote Kim Coco	994775	0
Ed Case	865706	0
Friends of Donna Mercado Kim	754993	0
Airbnb Citizen	674295	0
Solar Rebate	796953	0
State of Hawaii, Office of Elections	706977	0
Friends of Lorraine Inouye	666885	0
Hawaii Republican Action - HIRA	409993	0
Solar Energy Today	535495	0
Kelly Kitashima for Council	216994	0
Don Couch for State House	349934	0
Friends of Tommy Waters	317737	0
Dru Kanuha for State Senate	234775	0
Tyler for City Council	348941	0
Yes for Our Keiki	164996	0
Jeanné Kapela	261986	0
Civiqs	249992	0
Elle Cochran for Mayor	194985	0
Randy Gonce for Hawaii	247882	0
DoSomething.org	225378	0
Brenda Ford For Hawaii Senate District 3	279924	0
Tina for South Maui	223526	0
Brandon Elefante	99999	0
Trevor Ozawa	115971	0
Vote Brendon Kaleiʻāina Lee for OHA Trustee	123977	0
Maui 'Ohana Candidates	126904	0
Friends of Scot Matayoshi	149997	0
Friends of James Logue	154920	0
Amy Perruso	96991	0
Jarrett Keohokalole	114849	0
Maui Triplets for Dr. Josh Green	119995	0
Ho'ola Na Pua	116994	0
Mossman4OHA	109997	0
Hawai'i Center for Food Safety Action Fund	90992	0
Vote David Tarnas	133942	0
Kyle Yamashita	108968	0
Jeremy Low for Lt. Governor	100997	0
Zack Stoddard	99998	0
Ernie Martin for Congress	99998	0
Rep. Beth Fukumoto	84869	0
Trish La Chica for State House District 36	69991	0
Ikaika Hussey for the Honolulu City Council	87482	0
Oahu Short-Term Rental Owners Alliance	59998	0
Chris for Ewa	59998	0
Tim Richards for Hawaii County Council	67984	0
ConAm For Keiki	49991	0
Pono Hawai'i Initiative	34995	0
Mela Kealoha-Lindsey	56996	0
Tiger & Crane	49999	0
Dokoga Tv Japanmania	49999	0
Brian Schatz	49999	0
Hawaii Island Humane Society	19998	0
Office of Hawaiian Affairs	49200	0
Silkies	13009	0
Community Forums	15588	0
Mic	9996	0
Concealed Online	13385	0
PragerU	11014	0
Truthout	8283	0
Mary D. Wagner for HI State House Dist. 8	21994	0
4ocean	9796	0
Everytown for Gun Safety	8851	0
Sierra Club	9550	0
NEA Today	7753	0
808Truth2Youth	14997	0
Tom Steyer	7619	0
Amnesty International USA	6214	0
Beto O'Rourke	5748	0
Humble Household	5530	0
United States Constitution	4875	0
Justin Hughey	9998	0
Maui Causes	9993	0
Diamond 4 Senate District 21	9927	0
Vote McDermott	9795	0
ClearPath Action Fund	3951	0
NRA - National Rifle Association of America	4609	0
NRDC Action Fund	4229	0
Shell	4130	0
Heidi Heitkamp	3786	0
The Wilderness Society	3151	0
Council for Native Hawaiian Advancement	5899	0
Alliance Defending Freedom	3252	0
We The People Holsters	3020	0
The Jim Jefferies Show	2933	0
The People For Bernie Sanders	6726	0
Boredom Therapy	2512	0
Tax March	2365	0
Jacky Rosen for Nevada	2469	0
Stop HIRA Hate	7996	0
The Blue Hawaii Podcast	5998	0
KayesforHouse	5986	0
World Can't Wait Hawaii	4999	0
Sherry Alu Campagna for Hawaii	4999	0
Ray L'Heureux for Governor of Hawaii	4999	0
Maui Tomorrow	4999	0
Kona Pride Inc	4999	0
Kanu Hawaii	4999	0
James Doherty Yoga	4999	0
Jacobin Magazine	4999	0
Hawaii Island Recovery	4999	0
Hawaii Bernie Supporters Running for Office	4999	0
Hannibal Starbuck	4999	0
Go Green Recycle Every 3rd Saturday	4999	0
Buffalo Soldiers Motorcycle Club of Hawaii, Inc.	4999	0
Affordable Hawai'i Coalition	4999	0
Ben Shapiro	2803	0
Boys & Girls Club of Hawaii	4994	0
Cory Booker	2554	0
Print For Progress	4831	0
German Embassy Washington	1924	0
Breaking Big	2479	0
South Park	1708	0
Sashka Co.	1792	0
Make the Connection	2081	0
Kirsten Gillibrand	1977	0
Fahrenheit 11/9	2400	0
End Citizens United	3684	0
Aj Cartas	1502	0
Ted Cruz	1749	0
The Young Turks	3778	0
NARAL Pro-Choice America	2172	0
Penzeys Spices	1696	0
Colion Noir	1589	0
National Domestic Workers Alliance	1455	0
Period Calendar Cherry	1670	0
Stand Up America	6047	0
Democrats	2281	0
Stand for the 2nd Amendment	1715	0
Human Rights Campaign	1382	0
The Daily Show	1322	0
UltimateStraw	1356	0
Smart Customer	1394	0
Turning Point USA	1681	0
NRATV	1289	0
FEE	1443	0
Girard Gibbs LLP	960	0
Independent Women's Voice	1128	0
Action Against Hunger USA	938	0
Shaun King	1179	0
Circa	1151	0
Charlie Kirk	1028	0
John Cox for Governor 2018	1101	0
Proud Right Winger	1283	0
Mic Dispatch	817	0
The Years Project	1717	0
Cathy Myers	1774	0
ShopProp	1886	0
PolicyEd	1267	0
Florida Democratic Party	714	0
Jewish Voice Ministries International	1447	0
Conservative Gear	1305	0
Gen FKD	653	0
Donald J. Trump - Keep America Great	629	0
John Legere	596	0
Humane Society International	593	0
theSkimm	581	0
C-SPAN	569	0
Shawn Becker for Wood County Sheriff	566	0
Alexandria Ocasio-Cortez	1263	0
Mercy For Animals	613	0
Pocket Politics	658	0
I'll go ahead and keep my guns, Thanks	538	0
A Place At The Table	514	0
Nine Line Apparel	723	0
Military Tees	768	0
State of Corruption NH	493	0
Tina Smith	764	0
Dissent Pins	528	0
SupChina	1454	0
Randy Bryce	623	0
Californians for Eleni Kounalakis for Lt. Governor	601	0
Joe Cunningham	466	0
Ray Familathe for ILWU President	1163	0
Congressional Black Caucus PAC (CBC PAC)	556	0
HILL TV	1538	0
Zephyr Teachout	1125	0
Patriot Journal	432	0
OAF Nation	904	0
Stacey Abrams	1097	0
Selective Service System	413	0
Democratic Governors Association (DGA)	453	0
Goods Unite Us	919	0
Rant Nation with Graham Allen	550	0
Media Research Center	395	0
Modern Medicaid Alliance	394	0
OWN: Oprah Winfrey Network	489	0
Medals Of America	971	0
Adam Schiff	951	0
DiversityInc	858	0
A Kids Right	377	0
Convention of States	380	0
Visit Seattle	881	0
LifeZette	4902	0
Commentary	359	0
The Brookings Institution	862	0
Patriotic Drop Shop	811	0
The Family Store	482	0
Energy Nation	340	0
The Opposition w/ Jordan Klepper	322	0
Clarion Project	467	0
Defenders of Wildlife	628	0
National Popular Vote dot com	562	0
NRA Women	298	0
Daily Vine	287	0
Center for Biological Diversity	525	0
Make America Great Again - Republican	276	0
Rocky Chavez	272	0
Lets Make USA Great Again	610	0
Nora Ellen	254	0
Federal Voting Assistance Program - FVAP	248	0
Meraki Journey	614	0
Danny O'Connor for Congress	527	0
FrackFeed	555	0
World Animal Protection USA	534	0
The Trump Prophecy Movie	1901	0
Sean Patrick Maloney	280	0
No on SoccerCity	257	0
Flip It Blue	508	0
Planned Parenthood Action	478	0
Captains for Clean Water	499	0
y4vra	494	0
Shield Republic	232	0
Hugh Hewitt	191	0
Patagonia	475	0
Unite America	21361	0
USA Homeowner Help	468	0
Support National Parks	460	0
America's Navy	337	0
Never Trumper Mike Waltz	184	0
Asa for Governor	184	0
Dr. Bronner's	457	0
Plan International USA	405	0
Cold Dead Hands	391	0
Proud Americans Supply Gear	179	0
National Network of Abortion Funds	335	0
Richard Ojeda	178	0
Animal Matters	242	0
End Party Politics	929	0
My Pay My Say	414	0
Chris Paradies Campaign	406	0
New York City Dance Alliance	402	0
Kilili for Congress	402	0
The News and Why It Matters	405	0
Abdul El-Sayed	401	0
Stand	153	0
Yale Environment 360	150	0
MI Senate Republican Campaign Committee	150	0
The Power of Zero by David McKnight	149	0
NewsBusters.org	146	0
David Richardson for Congress	345	0
Defend Our Constitution	341	0
Tammy Duckworth	334	0
I Am An Immigrant	333	0
Rainforest Action Network	165	0
Jared Polis	327	0
Kenneth Mejia for Congress	326	0
Hope4Orcas	130	0
Save the Storks	323	0
MassMutual	320	0
Gary Trauner for U.S. Senate	319	0
Mayor Philip Levine	128	0
