Arkansans for Jobs and Justice	955440	0
Driving Arkansas Forward	124996	796
Jonathan Crossley for AR House District 41	109997	1097
Warwick Sabin	109996	1196
Representative Aaron Pilkington	104997	697
Leslie Rutledge for Arkansas	75995	1795
Republican State Leadership Committee	97247	0
Jim Webb for Bentonville Mayor	60980	0
Frank Scott, Jr.	54998	598
Jared Henderson for Governor	42990	990
Mike Smith for Mayor of Stuttgart	24997	297
Our Flag Our Country	49999	0
Open Primaries	49999	499
French Hill for Arkansas	49999	499
Clarke Tucker for Congress	42828	0
Spencer Hawks for State Representative District 70	14998	598
Nathan George for AR Rep	14998	198
Women For Civility	11014	0
The Holy Tribune	9999	0
Kallen Peret for Arkansas House District 24	9999	99
First Electric Cooperative	9999	99
Benham for Mayor	9999	0
Robin Lundstrum	10521	0
Bob Ballinger for Arkansas State Senate	21990	990
Elect Ray Dotson	17994	594
Andy Hawkins for House District 70	16995	495
Orman for Bentonville Mayor	12995	495
Tom Farmer for Benton Mayor	10997	297
Talk Business & Politics-Statewide	9998	198
Solar Rebate	9998	0
Ryan Carter For State Representative	9998	198
Michael J Roetzel	9998	198
Jeremy Ross	9998	198
Jackie Wright for Faulkner County Justice of the Peace District 5	9998	198
Elect Steven Ward, Union County Justice of the Peace	9998	198
ACLU	4082	0
Judicial Watch	3094	0
National Republican Congressional Committee	4209	0
Donald J. Trump	9724	0
MedicareSupplement.com	20983	0
Vince Pearcy - Candidate for Justice of the Peace, District 4 Craighead Co.	7996	396
Martin For Mayor	6997	297
Gilbert for Lieutenant Governor	6997	297
Great Financial Workshops	6486	0
Jimmy Stephens for Sheriff 2018	5998	198
Erika Snow for Clay County Tax Assessor	5998	198
Chris Moore for Mayor	5998	0
Arkansas Times	5998	198
RJ Mazzoni for Maumelle Ward 2	4999	99
Judge Susan Weaver	4999	99
Jeff Williams State Representative District 89	4999	99
Hunter Windle for Pulaski County Justice of the Peace, District 4	4999	99
Greg White for Alderman	4999	99
Gary Morris 2018	4999	99
Electric Cooperatives of Arkansas	4999	99
Elect Steve Walden Pulaski Circuit/County Clerk	4999	99
Denise Garner for Arkansas	4999	0
Clay County AR Republican Committee	4999	99
Treasurer Bobby Hill	4983	0
Zane Chenault for Washington County Treasurer	4811	0
ReBuild USA	1741	0
Union County Democratic Party	4277	0
I Love You, America	1260	0
The Southern Alliance for Clean Energy	2329	0
Beto O'Rourke	1114	0
Penzeys Spices	1229	0
