The Wilderness Society	299640	0
South King County Deserves Better	154996	0
Fuse Washington	49999	0
AARP Washington	49999	0
Jamie Raebel for Coroner	19997	0
Elect Justin Boneau	34989	0
Luanne Van Werven	14998	0
Elect David Olson for Pierce County Council	14998	0
Lisa Brown	14994	0
Whatcom Republicans	14922	0
Self-Reliant Republic	9999	0
Seattle Arts & Lectures	9999	0
Friends of Terry Harder	9999	0
Christopher Rufo for Seattle City Council	15996	0
Cecily Hazelrigg-Hernandez for WA Court of Appeals, Div I	14997	0
Loretta Smith	13742	0
Vote Bud Blake	9998	0
Sylvia Hammond for Rep	9998	0
Re-Elect Randall Gaylord for Prosecutor Committee - D	9998	0
Lens	9998	0
Lori Sanders for Benton County Commissioner	6997	0
Stand With Our Checkers	5998	0
Re-Elect RANDY SMITH for Chelan County PUD Commissioner District 2	5998	0
Melissa for Commissioner	5998	0
Rep. Jacquelin Maycumber for WA State House	4999	0
Paul Graves	4999	0
Opportunity Washington	4999	0
Open Door Health Clinic	4999	0
Noah Harrison for District Court Judge	4999	0
Laurie Lebowsky	4999	0
Kathy Mulkerin for Walla Walla County Clerk	4999	0
Julie Olson Clark County Councilor	4999	0
Elect David Mistachkin	4999	0
Conservation Northwest	4999	0
ACLU of Washington	4999	0
Drew MacEwen-State Representative	4990	0
Elect Ev Maroon	4816	0
Matthew J. Stroe for Walla Walla County Sheriff	4176	0
Health Sciences Student Advocacy Association	4995	0
Joy Stanford	3278	0
Defenders of Wildlife	3266	0
Kirsten Gillibrand	2419	0
Beto O'Rourke	2027	0
Your Trump Shop	1164	0
The Devil We Know	1137	0
Bill Nelson	1063	0
Concealed Online	973	0
The Nib	849	0
The Andrew Klavan Show	821	0
The Atlas Society	300	0
VoteTogether	507	0
Proud Right Winger	489	0
Population Connection	220	0
POW Action Fund	173	0
Finance Watchdogs	164	0
MJ for Texas	184	0
PrintedKicks	155	0
PhRMA	59	0
Human Rights Campaign	149	0
Say No to impeachment	146	0
UnitedVoice.com	139	0
Nine Line Apparel	126	0
United States Constitution	124	0
Congressional Leadership Fund	58	0
We The People Holsters	122	0
Independent Voter	47	0
Community in Support of NC12	97	0
Lawrence Goldfarb Criminal Justice Partners	83	0
Niles Niemuth	77	0
New Yorkers Together	46	0
Darrin Camilleri	45	0
Cottie for State Assembly	43	0
Mike Kelly for Congress	30	0
Rebecca Cranston for Colorado, Senate District 15	18	0
Paul Pate for Iowa	13	0
David Chiu	9	0
Truth in Annapolis	8	0
Heifer International	1237	0
Indivisible Guide	500	0
Stand Up America	200	0
Planned Parenthood	152	0
AARP Oregon	115	0
Democratic Senatorial Campaign Committee (DSCC)	82	0
Kate Brophy McGee - State Senate	52	0
PCCC - BoldProgressives.org	47	0
Scamazon	36	0
Shield Republic	30	0
Movement Voter Project	29	0
Bird + Stone	27	0
Phil Bredesen	22	0
Dissent Pins	19	0
CRTV Tonight with Gavin McInnes	14	0
California Nurses Association	10	0
Chicago Booth Review	7	0
Buffy Wicks	4	0
Energy Citizens	3	0
Benjamin Dunn for State Senate	2	0
