Deb Fischer	713000	1885951	10489	44276
Insure The Good Life	641000	1605990	4300	18690
Conservative Leadership Alliance, Inc	509000	1349986	5164	18911
One Nebraska Coalition	463000	1323972	5600	21472
Bob Krist for Governor	459825	1915568	3263	20306
SEAL PAC	459441	918907	4118	17756
Americans for Prosperity-Nebraska	391000	876988	1900	5488
Civiqs	312000	815391	5036	21968
Better Roads Nebraska	135000	659986	1400	6986
Marsha Fangmeyer for Legislature	111998	535962	899	6470
Jane Raybould	106864	384793	1065	6904
Alliance for Taxpayers	100000	199999	764	3248
Fair Elections Lincoln	100000	199998	1100	5498
Congressional Leadership Fund	82844	421136	1798	13339
Danner For Nebraska	77000	219967	0	3267
Rehm, Bennett, Moore, Rehm & Ockander Law Firm	75642	189104	378	1890
Don Bacon	59984	269916	2299	5491
Young America's Foundation	57042	255230	361	4001
Pete Ricketts for Governor	57000	239991	680	3467
Nebraska Democratic Party	55668	265277	479	2873
Nebraska Republican Party	53999	121990	875	4250
Kara Eastman	50350	103382	387	1199
Christa Yoakum for Public Service Commission	48000	243984	400	3184
State Senator Adam Morfeld	48000	194991	300	2091
Donald J. Trump	46415	315439	509	8773
Growth Energy	46125	215619	1586	9783
Energy Citizens	43905	205510	452	4136
Tom Steyer	41484	201579	1135	8722
America 101	30000	104991	611	2877
Holland Children's Movement	28000	142987	434	1993
Re-Elect Brett Lindstrom	27925	66651	90	1434
National Republican Congressional Committee	27218	118371	418	3311
Jennifer Hernandez for Clerk	27000	141955	0	4455
Theresa Thibodeau for Legislature	26999	91989	999	3691
Re-Elect Senator Laura Ebke for Legislature	26000	143940	0	3854
Nebraska Department of Insurance Health Division	25369	53486	0	560
OpenSky Policy Institute	25000	105981	700	3581
Eddie J. Mauro	24596	58713	245	719
Neary 4 State Education	24574	114309	87	1608
State Senator Matt Hansen	23000	84994	300	1794
Re-Elect Sheriff Tim Dunning	17000	109967	0	3267
Nebraska Corn Board	17000	69996	0	462
Tom Brandt for Legislature	16998	56979	60	900
Platte Institute	16000	82990	100	1390
Bold Nebraska	16000	69992	110	865
Nebraska Family Alliance	16000	65996	200	1196
AARP Nebraska	16000	64997	123	809
MO Research	15376	62453	168	1127
America First Policies	15262	527184	240	24886
State Senator Anna Wishart	15000	29997	0	297
ACLU	14623	36696	145	635
MedicareSupplement.com	14000	278766	388	20255
Alex McKiernan for Norris Public Power Board	13998	39986	0	593
Ben Hansen for Legislature	12814	66062	492	1473
American AF	12017	30385	77	388
VoteTogether	11246	57055	75	1639
Grand Island's Future	11000	59984	0	1584
Judy Pederson for Legislature	11000	54998	100	598
Jackie Collett for Legislature	11000	54998	100	598
The Reader	10875	54374	98	591
Senator Laura Ebke	10810	41505	0	865
Pivot Bio	10055	20110	97	439
DoSomething.org	10021	50107	52	456
Senior Healthcare Direct	10000	50998	963	5822
Scott Winkler	10000	49999	100	499
Nebraska Coalition To End Sexual And Domestic Violence	10000	49999	0	99
Amigos/Kings Classic	10000	49999	0	99
AFP Foundation Nebraska	10000	49999	100	499
Drew Blessing for Kearney Public School Board	10000	19998	0	198
Ellen Weissinger	9996	49977	99	498
Job Creators Network	9748	48737	163	1171
Nebraska Rural Electric Association	9000	35989	0	853
Barbara Weitz for Regent	8951	45755	89	536
Free Press Action Fund	8939	44963	35	924
Max I. Walker	8576	42878	85	427
Vote Matt Schulte	8000	31989	100	1489
Sean Flowerday for County Commissioner	8000	25995	100	895
Americans for Prosperity	7535	36598	132	983
Everytown for Gun Safety	7434	18345	90	396
GOP	7047	535394	106	40154
Zito Media - High Speed Internet, Digital Cable TV, & Digital Voice	7000	26988	44	864
Heartland Workers Center	7000	22511	41	670
Solar Rebate	7000	20996	108	440
Nebraska Young Democrats	7000	19997	0	297
Hal Daub	7000	19997	0	297
American Heart Association - Nebraska	7000	19997	0	297
Planned Parenthood	6999	19032	72	335
PragerU	6828	17744	45	205
Concealed Online	6427	21821	90	569
Glen Ellis Fremont City Council - Ward 2	6000	29994	0	594
Mike Vance For Sheriff	6000	15997	0	297
Matt Deaver for Legislature	5706	31350	45	911
Craig Kennedy-State Senate	5140	18462	76	450
MCC at Do Space	5092	12676	0	167
TIII Operational Solutions	5000	9999	0	180
Senator Merv Riepe	5000	9999	0	99
Restore Chiropractic - Elkhorn	5000	9999	0	99
Megan Hunt for Nebraska	5000	9999	0	99
LNK Housing	5000	9999	0	99
Colten for Council	5000	9999	0	99
