Tony Evers	104000	229985	1769	5549
Shareblue Media	92046	455065	2148	12561
National Republican Congressional Committee	50033	220147	824	7416
Americans for Prosperity	50000	249995	428	2209
NextGen America	37338	215840	338	6501
High Ground	28997	176450	43	5019
AFL-CIO	21000	104997	101	884
Speak Up For Education and Kids	20000	94983	174	2617
Leadership MKE	15000	110949	0	5049
Plumer for Assembly	12000	29996	200	1196
Planned Parenthood Advocates of Wisconsin	10000	49999	100	499
Wisconsin Leadership Committee	9997	64954	0	2315
John Rocco Calabrese For Democracy	5000	11997	0	297
Chris Godxilla Taylor	5000	10998	0	198
American AF	2703	5407	23	84
Barca For WI	2000	13994	0	594
Swing Left	1440	8992	22	248
Human Rights Campaign	1104	6515	31	274
Sierra Club	1057	5285	6	76
Teamsters	1000	7996	0	396
Mayor Bob McManus	1000	4999	0	99
Fight for $15	1000	4999	0	176
When We All Vote	817	2056	6	17
Joe Tirio for Mchenry County Clerk	681	3407	0	6
Donald J. Trump	476	13034	9	571
45th President Donald J. Trump	344	1722	3	32
ACLU	282	1679	5	56
Keith Ellison for Attorney General	276	1338	2	25
Claire McCaskill	241	602	4	14
International Rescue Committee	203	816	3	19
Planned Parenthood Action	202	425	3	10
The Daily Show	169	844	1	7
Independent Voter	168	441	1	6
Humane Society International	164	820	7	20
Beto O'Rourke	131	668	2	22
Mercedes Monitor	130	649	0	12
Minnesota Values Project	101	202	1	4
PragerU	96	192	0	1
Democrats	89	472	1	14
CREDO Mobile	80	222	0	11
CARE	75	178	5	16
NAACP	67	332	0	3
Tim Walz for Governor	67	254	0	2
Heifer International	45	552	0	25
Tom Steyer	42	243	1	16
Civiqs	42	84	0	2
Proud Right Winger	40	243	0	5
Joe Kennedy III	37	288	0	14
Ocean Conservancy	36	952	0	60
The Nib	30	151	0	2
In the Woods with Phil	25	126	0	2
Penzeys Spices	22	19177	0	646
Alderman Steve Giacomi	21	103	0	1
MoveOn	20	431	0	12
Exclusive Apparel	16	129	0	6
4ocean	15	77	0	0
Giffords	15	76	0	0
Patriot Depot	14	103	0	6
Oceana	13	175	0	10
Michigan Leadership Committee	12	77	0	2
Chad Benson Show	11	66	0	1
Working America	9	19	0	0
Liuba Grechen Shirley-Congress	8	92	0	4
Jewish Voice Ministries International	8	91	0	4
Julie Blaha for State Auditor	7	533	0	12
Phil Bredesen	6	50	0	2
FreedomWorks	6	32	0	0
Hoppe for Sheriff - Washington County	6	28	0	0
Ben & Jerry's	3	16	0	0
NO on 105	3	13	0	0
Finish the Ballot	2	27	0	0
Keep Them Accountable	2	18	0	0
No on Prop C	2	12	0	0
Louise Valentine for State Senate	2	8	0	0
LCV Victory Fund	2	3	0	0
America First Policies	1	79	0	6
Angie Craig	1	8	0	0
John Szoka - NC House	1	5	0	0
NRCC IE	1	4	0	0
Josie Raymond for State Representative	1	3	0	0
Fentrice For Florida House District 63	1	3	0	0
America Fighting Back PAC	0	23976	0	2376
American Federation for Children Action Fund - Wisconsin IE Committee	0	15984	0	1584
GOP	0	8985	0	835
Fix Politics Now	0	6474	0	641
Kyle Whelton for State Senate	0	5994	0	594
VOTEPROCHOICE	0	3996	0	215
Niemeier for Trempealeau County District Attorney	0	2997	0	297
EMILY's List	0	2383	0	227
Rebecca Kleefisch	0	1998	0	198
Move Over Mike, It's Time For Change	0	1998	0	198
Erin Tracy for State Assembly	0	1998	0	198
David Zoerner for Kenosha County Sheriff	0	1998	0	198
Stencil For 86th  Assembly	0	1997	0	197
Katie Porter	0	1254	0	124
Stand Up America	0	1045	0	103
Yorgan for Congress	0	999	0	99
YES to Tosa Schools	0	999	0	99
Wisconsin Right to Life Victory Fund	0	999	0	99
Wisconsin Justice Initiative	0	999	0	99
